,q1_freq,q2_freq,q1_hash,q2_hash
46349,10,12,24682,12357
46350,19,8,3998,39234
46351,2,5,24683,41923
46352,1,9,24684,39830
46353,4,1,24685,45766
46354,1,31,24686,5174
46355,4,6,4342,239
46356,7,1,18326,45767
46357,23,23,10361,11924
46358,5,4,24687,28238
46359,4,1,24688,45768
46360,4,1,15104,45769
46361,5,1,15149,45770
46362,7,1,10434,45771
46363,12,12,523,3310
46364,3,6,24689,11554
46365,16,16,24690,32056
46366,4,1,16770,45772
46367,8,1,6172,45773
46368,10,17,2999,4164
46369,1,10,24691,19520
46370,5,3,522,15480
46371,4,7,20895,22992
46372,10,9,12253,9974
46373,5,4,24692,37946
46374,3,21,8441,34687
46375,7,6,13674,28273
46376,4,12,15004,38315
46377,29,49,2851,2048
46378,4,7,1377,4739
46379,6,1,12377,45774
46380,9,6,20586,20408
46381,7,7,6155,3509
46382,11,11,15985,28469
46383,4,2,24693,39763
46384,2,4,21690,45775
46385,7,1,12000,45776
46386,3,6,24694,6129
46387,4,8,6196,35354
46388,1,4,24695,4965
46389,37,19,1427,16169
46390,6,1,24696,45777
46391,4,4,21903,15727
46392,4,2,14517,28523
46393,5,2,5,17686
46394,5,6,11342,18829
46395,12,12,16136,13799
46396,34,23,304,5991
46397,5,1,7085,45778
46398,5,17,21882,23189
46399,4,4,17245,43239
46400,5,1,15,45779
46401,1,7,24697,23779
46402,5,1,10915,45780
46403,8,1,15653,45781
46404,6,1,11887,45782
46405,32,33,2886,4705
46406,21,55,43,18313
46407,12,3,8346,17193
46408,20,18,2446,5076
46409,3,5,24698,6592
46410,11,10,540,21441
46411,6,3,10213,13571
46412,5,2,23381,17369
46413,3,6,5426,14466
46414,4,1,3163,45783
46415,10,8,14660,8738
46416,31,35,1075,9968
46417,13,13,24699,26032
46418,7,6,4333,38777
46419,6,3,23316,17835
46420,40,5,2173,13449
46421,5,5,3901,40984
46422,2,5,24700,39083
46423,4,1,412,45784
46424,7,11,24701,14214
46425,1,11,24702,12492
46426,5,6,10931,16873
46427,9,8,2609,34966
46428,1,35,24703,35134
46429,4,4,24704,4265
46430,1,8,24705,12752
46431,3,9,14947,17834
46432,7,4,18295,38433
46433,23,19,11432,27917
46434,12,11,11618,17040
46435,5,10,7272,29424
46436,27,31,556,8706
46437,1,8,24706,4655
46438,5,6,1840,990
46439,9,6,17489,3127
46440,1,7,24707,7840
46441,34,26,1175,3748
46442,4,1,19702,45785
46443,4,5,24708,21423
46444,33,29,421,3220
46445,2,43,24709,9650
46446,1,4,24710,18744
46447,1,4,24711,17710
46448,7,8,982,16985
46449,2,9,24712,36806
46450,7,4,7641,37215
46451,25,22,12509,20243
46452,7,4,6617,42859
46453,17,10,13312,36387
46454,7,2,9254,35051
46455,27,32,7891,4842
46456,6,1,7587,45786
46457,1,107,24713,8236
46458,1,4,24714,15696
46459,4,1,4274,45787
46460,4,1,18997,45788
46461,8,8,7528,28835
46462,5,2,4122,28239
46463,1,8,24715,18069
46464,41,20,3686,9782
46465,4,3,24716,39854
46466,9,9,19140,1653
46467,1,5,24717,34008
46468,7,16,13018,41820
46469,4,1,24718,45789
46470,8,2,20850,43802
46471,50,12,5644,9870
46472,27,24,2641,5195
46473,4,4,7680,43336
46474,5,5,24719,40471
46475,9,1,7286,45790
46476,15,15,6093,5015
46477,8,5,8107,11291
46478,2,4,24720,45791
46479,1,4,24721,20927
46480,1,4,24722,23311
46481,1,6,24723,13890
46482,12,13,11367,23287
46483,5,1,23880,45792
46484,14,15,7330,1224
46485,5,10,24724,3703
46486,2,14,24725,35086
46487,4,1,24726,45793
46488,8,9,11587,2751
46489,17,17,12597,33363
46490,29,2,8803,10389
46491,14,21,15758,21440
46492,1,5,24727,22525
46493,27,16,24728,9482
46494,26,24,1597,39421
46495,4,2,24729,45794
46496,13,13,1960,9770
46497,1,4,24730,9267
46498,18,18,761,3970
46499,13,8,9920,36181
46500,8,11,9763,22047
46501,2,75,24731,5455
46502,4,1,6718,45795
46503,7,8,24732,37200
46504,4,4,10520,45796
46505,24,5,5723,40512
46506,5,1,24733,45797
46507,21,14,4201,9186
46508,14,14,12649,7729
46509,5,2,20181,31032
46510,5,7,16082,8312
46511,6,1,9856,45798
46512,1,8,24734,42203
46513,14,12,11340,718
46514,4,5,18009,12152
46515,1,6,24735,12155
46516,4,1,23636,45799
46517,1,4,24736,4699
46518,1,5,24737,27415
46519,5,4,24090,20837
46520,10,9,3608,6354
46521,1,4,24738,41844
46522,17,13,18583,13803
46523,4,1,16690,45800
46524,1,6,24739,39447
46525,6,4,20255,97
46526,4,1,660,45801
46527,21,21,17032,5764
46528,13,7,901,34258
46529,4,1,22416,45802
46530,9,10,4112,31823
46531,31,39,3179,5099
46532,7,7,9271,38620
46533,1,4,24740,34473
46534,5,5,6827,44001
46535,12,14,47,5167
46536,1,6,24741,5573
46537,16,17,13617,20342
46538,16,9,7581,9515
46539,17,16,6719,731
46540,4,1,19151,45803
46541,6,6,19011,32916
46542,5,5,24742,42414
46543,14,13,11340,34449
46544,15,13,12185,18315
46545,4,4,17166,13476
46546,9,10,4529,41282
46547,5,2,22485,10972
46548,1,7,24743,40871
46549,17,12,4007,33533
46550,26,26,1188,1806
46551,21,15,2556,5015
46552,6,6,15612,8904
46553,1,4,24744,17204
46554,4,9,22740,18381
46555,19,18,254,16526
46556,25,48,8089,5480
46557,49,51,664,333
46558,4,1,24745,45804
46559,10,16,18040,19262
46560,29,37,2963,1537
46561,6,4,9718,45805
46562,26,29,9340,35730
46563,1,4,24746,39026
46564,6,1,17151,45806
46565,8,8,15703,14634
46566,5,1,15849,45807
46567,31,33,7774,26672
46568,11,9,5475,26551
46569,1,6,24747,31825
46570,4,4,24748,38971
46571,14,13,12983,33639
46572,2,4,24749,31068
46573,4,1,2994,45808
46574,40,28,1358,14823
46575,19,16,2846,4239
46576,5,2,24750,45809
46577,8,9,2124,42715
46578,6,1,5242,45810
46579,24,48,12459,7969
46580,12,7,1257,41487
46581,8,7,8494,20709
46582,11,11,447,13645
46583,6,2,12892,42013
46584,9,9,12268,15959
46585,1,15,24751,39276
46586,31,32,4505,5724
46587,6,2,22543,32792
46588,1,5,24752,19625
46589,6,5,13604,2941
46590,32,32,9761,6361
46591,28,25,2413,16981
46592,1,12,24753,3046
46593,6,1,24754,45811
46594,6,5,24755,43124
46595,1,4,24756,34457
46596,4,4,9439,5267
46597,7,1,24757,45812
46598,5,1,17002,45813
46599,23,49,8942,1083
46600,8,11,7784,37049
46601,32,26,8431,4810
46602,24,17,1245,4963
46603,25,39,1254,5099
46604,6,1,22968,45814
46605,2,4,24758,43785
46606,24,28,1039,21528
46607,12,3,9431,36225
46608,29,29,6276,634
46609,1,4,24759,4237
46610,7,6,17427,26924
46611,8,1,24760,45815
46612,2,5,17783,9428
46613,9,1,23922,45816
46614,8,8,12276,12571
46615,15,6,24761,20197
46616,20,24,1101,26435
46617,1,4,24762,9653
46618,8,1,10364,45817
46619,8,10,6262,16191
46620,4,2,23216,20758
46621,2,4,24763,42641
46622,5,9,20,12500
46623,11,27,24764,11039
46624,12,11,18054,34665
46625,5,4,6951,33523
46626,2,4,24765,45818
46627,1,4,24766,29887
46628,13,18,5856,8520
46629,5,13,12495,37725
46630,2,26,20951,5741
46631,4,1,3012,45819
46632,23,32,2856,3222
46633,1,4,24767,24784
46634,6,7,23,12556
46635,5,1,10229,45820
46636,14,13,16810,2482
46637,2,5,24768,33490
46638,4,1,18680,45821
46639,1,105,24769,34969
46640,1,8,24770,26454
46641,15,9,132,36604
46642,5,5,11285,10665
46643,1,5,24771,28787
46644,29,28,634,10352
46645,7,4,10731,20062
46646,4,2,24772,39534
46647,1,5,24773,27277
46648,19,21,2605,16942
46649,14,15,161,4147
46650,6,1,3515,45822
46651,6,4,22075,13600
46652,1,17,24774,14092
46653,5,5,10043,40649
46654,1,9,24775,8605
46655,7,17,12159,14072
46656,8,6,18639,22561
46657,24,21,7024,20804
46658,1,6,24776,34206
46659,24,47,31,7361
46660,25,36,2089,22734
46661,6,13,24777,2824
46662,18,19,1574,4084
46663,5,6,21790,35230
46664,7,7,11567,4903
46665,1,4,24778,45468
46666,6,3,12765,45823
46667,7,1,1666,45824
46668,20,18,9170,35796
46669,13,10,6838,33222
46670,13,11,20524,5357
46671,4,5,24779,40905
46672,15,6,5311,26763
46673,8,22,24780,20576
46674,9,6,22380,27163
46675,7,4,17908,42359
46676,17,17,4557,1023
46677,1,5,24781,18530
46678,4,5,10033,30588
46679,9,4,2969,29903
46680,1,6,24782,21258
46681,5,1,2148,45825
46682,6,75,12659,5455
46683,1,9,24783,7063
46684,4,2,24784,29169
46685,6,6,12210,25669
46686,4,5,7099,2562
46687,1,6,24785,45362
46688,12,1,9431,45826
46689,4,4,24786,11871
46690,6,5,5437,7367
46691,24,25,6514,374
46692,146,27,236,6852
46693,15,1,4147,45827
46694,6,1,13550,45828
46695,5,5,12229,15209
46696,13,13,5739,2309
46697,7,2,9585,29034
46698,1,4,24787,18274
46699,11,9,18392,30550
46700,5,4,24788,17639
46701,4,1,15892,45829
46702,4,1,11983,45830
46703,9,5,11727,18943
46704,1,4,24789,35771
46705,8,1,9990,45831
46706,1,4,24790,24107
46707,13,14,4013,2590
46708,5,6,3279,37851
46709,1,20,24791,29377
46710,1,11,24792,7964
46711,1,4,24793,44264
46712,5,3,4753,40472
46713,3,4,14038,42912
46714,12,12,24794,23886
46715,17,20,903,7017
46716,2,4,24795,24256
46717,1,9,24796,12762
46718,19,22,2605,1887
46719,1,4,24797,42027
46720,20,49,8170,2048
46721,6,3,2953,16213
46722,7,6,24798,35139
46723,7,1,24799,45832
46724,9,34,9017,3184
46725,2,55,14944,1374
46726,4,4,18190,45354
46727,14,7,1421,41224
46728,1,17,24800,4280
46729,31,12,5954,36406
46730,3,4,14897,44075
46731,38,35,563,4894
46732,4,1,10776,45833
46733,2,8,24801,39795
46734,5,7,13846,31423
46735,8,8,11143,38628
46736,7,7,419,42257
46737,17,11,10663,35203
46738,7,11,8629,34665
46739,16,20,22977,5321
46740,1,4,24802,22999
46741,7,5,10382,8620
46742,1,4,24803,45251
46743,1,7,24804,33055
46744,5,7,24805,36035
46745,7,7,20574,20824
46746,4,7,24806,13093
46747,9,1,6211,45834
46748,15,14,11944,36761
46749,18,18,2648,34409
46750,9,1,24807,45835
46751,4,2,3350,29589
46752,5,5,24808,31593
46753,5,5,24809,31494
46754,13,13,4544,9044
46755,9,9,17902,7252
46756,7,1,12,45836
46757,5,1,24810,45837
46758,4,1,7120,45838
46759,48,16,20821,28694
46760,17,49,11528,17724
46761,6,1,16228,45839
46762,16,19,17142,34359
46763,14,17,637,4702
46764,27,26,2641,176
46765,4,4,2955,42568
46766,6,1,3382,45840
46767,15,1,10406,45841
46768,28,13,24811,9207
46769,12,10,2441,28331
46770,5,3,24812,45258
46771,4,2,24813,45842
46772,6,1,17222,45843
46773,14,14,1349,8842
46774,6,8,8456,37863
46775,6,1,14089,45844
46776,18,11,24814,28533
46777,27,28,5622,24811
46778,4,3,16014,45845
46779,1,5,24815,8384
46780,4,7,271,44587
46781,34,29,1019,1214
46782,2,7,24816,22001
46783,4,2,962,14237
46784,8,8,14176,35670
46785,7,6,24817,23833
46786,7,8,2744,21684
46787,7,4,15677,15046
46788,4,12,5049,7906
46789,15,18,15808,17876
46790,20,21,11492,3492
46791,7,1,13013,45846
46792,1,4,24818,36439
46793,4,4,15279,3822
46794,1,6,24819,43548
46795,9,8,15926,4867
46796,6,1,24820,45847
46797,7,7,8760,8573
46798,13,11,8527,16983
46799,17,11,224,6264
46800,1,12,24821,31893
46801,16,15,15917,26167
46802,16,4,19657,41647
46803,9,1,20905,45848
46804,1,4,24822,33477
46805,5,2,15529,45849
46806,24,18,5180,2152
46807,9,5,18692,6827
46808,4,1,24823,45850
46809,4,1,24824,45851
46810,1,24,24825,2559
46811,5,1,2344,45852
46812,12,12,288,22996
46813,15,8,24761,22055
46814,25,13,9274,25692
46815,2,9,11077,21706
46816,1,21,24826,5513
46817,1,9,24827,3870
46818,5,5,15449,43415
46819,6,1,109,45853
46820,30,34,6848,715
46821,7,6,24828,37629
46822,4,2,24829,45854
46823,37,22,5406,1772
46824,4,6,20710,42214
46825,4,1,20948,45855
46826,1,13,24830,6953
46827,1,48,24831,20821
46828,4,9,24832,18241
46829,6,3,14411,21638
46830,8,9,14618,32579
46831,4,1,24833,45856
46832,6,5,24834,37655
46833,1,7,24835,5029
46834,8,4,15602,13034
46835,38,51,4614,3945
46836,1,6,24836,18185
46837,11,12,14909,6668
46838,11,5,7295,32666
46839,1,5,24837,39418
46840,5,6,16192,41546
46841,61,23,15215,11432
46842,11,6,16964,34739
46843,1,4,24838,37687
46844,4,5,24748,11407
46845,5,5,2940,16465
46846,8,11,11224,9932
46847,9,10,15681,19848
46848,7,1,11517,45857
46849,4,1,24839,45858
46850,17,17,6430,15538
46851,5,2,15824,42037
46852,5,1,6426,45859
46853,7,1,8196,45860
46854,5,7,24840,23679
46855,4,4,24841,8385
46856,10,11,17338,42964
46857,1,10,24842,45861
46858,22,51,2814,333
46859,2,18,24843,13052
46860,6,1,20367,45862
46861,26,5,3846,22268
46862,20,18,6177,10136
46863,4,5,23331,31232
46864,5,4,17306,25979
46865,1,48,24844,20821
46866,1,4,24845,5274
46867,25,18,1014,9598
46868,5,5,24846,45863
46869,1,4,24847,30211
46870,8,4,11160,25583
46871,5,1,11686,45864
46872,8,9,22544,2241
46873,7,6,212,25669
46874,8,7,10128,26585
46875,15,11,1328,17176
46876,1,6,24848,11514
46877,1,105,24849,34969
46878,1,6,24850,1935
46879,5,4,24851,43479
46880,19,11,4801,4442
46881,3,5,14739,22570
46882,14,15,9376,34572
46883,9,3,6059,34308
46884,7,7,13247,21926
46885,1,8,24852,30991
46886,10,8,21696,399
46887,1,15,24853,37289
46888,5,5,24854,14983
46889,12,13,2300,2692
46890,6,2,5573,37430
46891,20,20,2446,12066
46892,21,61,800,15215
46893,4,5,16885,28552
46894,10,11,16452,9517
46895,10,36,3479,1799
46896,4,2,18129,38486
46897,7,1,20465,45865
46898,4,6,24855,42696
46899,24,26,2801,12364
46900,30,18,84,23365
46901,8,17,14954,25794
46902,1,4,24856,18022
46903,1,9,24857,20631
46904,9,12,10018,23557
46905,1,5,24858,31725
46906,4,1,24859,45866
46907,5,4,16090,10737
46908,1,20,24860,6070
46909,2,10,24861,35710
46910,14,16,1787,14001
46911,24,23,12947,14435
46912,4,1,8069,45867
46913,5,4,12304,36113
46914,8,8,4461,8543
46915,3,4,9580,2883
46916,1,12,24862,33981
46917,1,17,24863,11297
46918,14,14,22496,1864
46919,1,6,24864,11002
46920,2,6,24865,24327
46921,8,11,13270,17713
46922,37,24,3026,2382
46923,51,29,2302,2232
46924,1,6,24866,36208
46925,7,9,17894,40752
46926,6,6,7524,7648
46927,16,16,22977,3835
46928,4,1,24867,45868
46929,16,2,13221,43762
46930,7,6,7678,45869
46931,1,4,24868,43970
46932,6,2,11331,38678
46933,11,2,22892,45854
46934,1,43,24869,9650
46935,29,32,1078,29414
46936,17,15,18124,17936
46937,9,2,18665,35333
46938,3,7,24870,38661
46939,5,20,7662,3083
46940,9,8,15623,31596
46941,36,42,19213,1712
46942,16,23,4400,5458
46943,4,1,4608,45870
46944,1,5,24871,19126
46945,18,14,87,3804
46946,10,11,202,824
46947,13,13,631,1050
46948,5,1,24872,45871
46949,6,6,106,26231
46950,6,4,21852,27126
46951,28,29,1147,10469
46952,4,2,24873,32168
46953,4,3,14155,38637
46954,15,15,11029,34572
46955,1,8,24874,23652
46956,1,4,24875,8305
46957,1,29,24876,1979
46958,6,6,99,5404
46959,12,11,19049,34665
46960,17,1,24877,45872
46961,19,20,3724,10987
46962,6,7,20272,28104
46963,12,9,19436,37545
46964,1,4,24878,40858
46965,16,3,4551,45873
46966,6,6,24879,42652
46967,4,4,17008,42141
46968,27,26,3570,9340
46969,1,6,24880,4196
46970,5,1,22971,45874
46971,2,4,24881,45875
46972,17,9,2984,11240
46973,4,6,21405,25599
46974,1,7,24882,1596
46975,8,12,14136,2300
46976,5,5,23097,44975
46977,4,1,18680,45876
46978,5,2,17699,45877
46979,4,9,14036,16327
46980,7,16,24883,15829
46981,5,1,10905,45878
46982,1,6,24884,31571
46983,3,6,23775,28191
46984,10,11,2162,14861
46985,4,1,19164,45879
46986,11,11,14386,34481
46987,6,1,3186,45880
46988,25,55,11277,18313
46989,5,2,614,40590
46990,1,5,24885,38729
46991,18,18,13945,10367
46992,9,1,17834,45881
46993,1,4,24886,40974
46994,1,4,24887,24581
46995,8,11,16608,11132
46996,4,5,2955,3034
46997,1,7,24888,37133
46998,5,6,15056,37415
46999,2,25,7290,15425
47000,1,8,24889,28375
47001,5,10,24890,36971
47002,18,41,10226,16328
47003,18,32,707,4095
47004,4,4,7994,5107
47005,15,14,5787,2103
47006,25,7,15239,16039
47007,13,13,3182,4325
47008,23,23,11924,23874
47009,4,4,23052,24991
47010,22,23,1121,15271
47011,1,16,24891,7490
47012,1,5,24892,18657
47013,13,15,4716,27508
47014,25,14,1254,11932
47015,1,4,24893,20630
47016,11,13,24894,35399
47017,1,4,24895,34551
47018,24,32,12021,4095
47019,5,1,9636,45882
47020,16,13,932,1815
47021,2,4,1528,33919
47022,1,15,24896,8241
47023,4,1,24897,45883
47024,1,4,24898,21408
47025,10,2,11503,33284
47026,3,5,24031,14640
47027,1,4,24899,23813
47028,7,2,679,32754
47029,8,6,6245,30069
47030,14,15,13279,1224
47031,9,10,3147,34322
47032,5,19,9224,4561
47033,14,19,8333,18152
47034,24,20,268,34374
47035,4,5,10864,4040
47036,13,9,4674,45158
47037,13,17,1693,33577
47038,9,12,24900,41663
47039,6,6,24901,44585
47040,36,23,504,713
47041,5,4,5147,42554
47042,6,5,12765,41936
47043,1,9,24902,11542
47044,2,5,24903,30375
47045,17,18,4678,11249
47046,17,3,2826,40400
47047,7,13,18083,27153
47048,14,14,13970,9405
47049,1,5,24904,27762
47050,12,4,7388,22897
47051,2,9,24905,29960
47052,4,1,24906,45884
47053,5,1,14769,45885
47054,11,1,24907,45886
47055,1,7,24908,19351
47056,25,38,1451,4947
47057,26,27,6810,4165
47058,25,15,11277,26167
47059,19,21,2326,13184
47060,3,6,24909,26019
47061,19,15,7793,26735
47062,12,1,24910,45887
47063,4,5,24911,29094
47064,12,6,15599,8021
47065,4,2,7841,45888
47066,11,1,11614,45889
47067,20,22,7017,21245
47068,6,12,1036,20703
47069,2,4,24912,11966
47070,9,8,10877,37995
47071,13,14,1693,22820
47072,1,6,24913,1511
47073,32,19,2542,16169
47074,18,17,2405,35247
47075,15,1,4895,45890
47076,26,17,2144,2826
47077,15,13,3865,37725
47078,8,8,16985,2014
47079,5,5,24914,22489
47080,1,9,24915,34940
47081,27,21,3265,7804
47082,1,9,24916,32195
47083,7,7,11086,7678
47084,7,11,11086,37704
47085,4,1,24917,45891
47086,1,6,24918,19652
47087,5,2,1964,43360
47088,33,32,225,8565
47089,1,9,24919,25145
47090,16,13,14001,1126
47091,9,7,13409,32400
47092,3,16,1819,796
47093,13,10,7779,36004
47094,1,40,24920,12978
47095,14,15,157,39278
47096,2,6,24921,38850
47097,10,13,11070,8527
47098,4,1,19927,45892
47099,6,1,2917,45893
47100,5,1,21447,45894
47101,4,5,23199,41903
47102,1,6,24922,1473
47103,4,1,24923,45895
47104,10,11,10174,2797
47105,37,42,1662,898
47106,14,10,5356,12503
47107,5,4,7506,19042
47108,8,7,5641,45896
47109,1,9,24924,27250
47110,20,15,14989,6389
47111,42,25,1656,20449
47112,4,4,24925,34978
47113,31,14,1079,16735
47114,6,6,24926,36473
47115,7,1,23268,45897
47116,17,23,1870,39535
47117,4,5,4756,39196
47118,12,7,16021,20904
47119,7,6,9953,22106
47120,9,8,7810,35997
47121,8,7,24927,41028
47122,5,1,2351,45898
47123,6,5,3152,15312
47124,42,38,1656,1482
47125,19,18,3664,11249
47126,4,1,16655,45899
47127,6,1,24928,45900
47128,17,16,14521,9522
47129,13,16,2597,2741
47130,1,9,24929,39050
47131,5,1,4708,45901
47132,5,1,24335,45902
47133,16,1,10546,45903
47134,2,4,24930,43901
47135,1,5,24931,6028
47136,4,1,24932,45904
47137,1,7,24933,8619
47138,6,4,22075,42650
47139,39,27,3700,5622
47140,4,1,23992,45905
47141,6,10,1974,21042
47142,6,5,3233,16737
47143,18,40,1438,8786
47144,11,12,23011,41813
47145,1,11,24934,14115
47146,1,31,24935,31989
47147,9,10,19053,6934
47148,6,6,20180,11591
47149,7,9,9865,8478
47150,6,8,1373,39169
47151,12,4,2800,45906
47152,9,5,2177,22825
47153,13,12,24936,15901
47154,4,1,6169,45907
47155,7,7,8383,37168
47156,21,9,684,14614
47157,48,26,1364,3966
47158,6,1,24937,45908
47159,11,8,8300,38321
47160,5,1,11031,45909
47161,5,5,8087,21332
47162,18,17,2296,8126
47163,1,13,24938,8552
47164,1,4,24939,43692
47165,2,18,24940,16955
47166,9,9,3849,42740
47167,23,33,9641,1300
47168,1,7,24941,37366
47169,9,2,10991,31276
47170,12,12,7449,15901
47171,1,7,24942,40354
47172,26,37,185,1427
47173,20,1,636,45910
47174,4,12,23508,34443
47175,4,4,24943,45911
47176,4,1,17294,45912
47177,13,10,2397,10164
47178,1,11,24944,6431
47179,11,14,7567,6152
47180,1,9,24945,15152
47181,5,2,7704,45913
47182,10,13,3021,3385
47183,7,15,22927,35017
47184,1,12,24946,25670
47185,2,5,1692,33066
47186,11,11,22680,33519
47187,6,3,401,15912
47188,1,13,24947,30315
47189,4,1,24948,45914
47190,5,2,24949,34287
47191,22,24,1619,3113
47192,23,9,4497,22911
47193,25,23,1451,5383
47194,14,5,11690,15209
47195,33,23,9287,5245
47196,4,2,23091,45915
47197,5,1,4677,45916
47198,2,12,10343,36497
47199,7,5,4434,9234
47200,4,5,7331,3034
47201,1,5,24950,8875
47202,18,8,7591,674
47203,4,1,7825,45917
47204,42,23,898,8942
47205,7,1,24951,45918
47206,7,1,24952,45919
47207,6,2,6309,45920
47208,13,6,4869,21503
47209,1,10,24953,21207
47210,11,10,18610,5158
47211,13,10,3925,36771
47212,5,12,1808,19436
47213,1,5,24954,33686
47214,5,1,24955,45921
47215,5,4,18592,41268
47216,7,7,7515,35598
47217,1,17,24956,9603
47218,1,6,24957,4222
47219,4,2,3926,17517
47220,5,5,23986,19234
47221,9,1,6519,45922
47222,5,5,24958,42710
47223,5,1,23377,45923
47224,15,20,3411,34239
47225,10,6,6447,29698
47226,10,7,24959,42560
47227,7,5,7609,5381
47228,12,14,288,4166
47229,3,5,9386,40905
47230,6,6,3465,2600
47231,4,1,18586,45924
47232,7,2,5027,26462
47233,18,17,1438,4071
47234,18,18,59,8493
47235,5,4,13723,20716
47236,6,1,2158,45925
47237,4,1,16351,45926
47238,1,14,24960,18383
47239,1,4,24961,19243
47240,4,1,24962,45927
47241,13,14,1960,30424
47242,8,11,24963,32877
47243,13,12,777,34583
47244,8,5,878,19327
47245,6,5,13382,6699
47246,1,6,24964,14351
47247,1,16,24965,10346
47248,1,5,24966,16323
47249,4,2,8015,11343
47250,8,5,16427,27023
47251,12,37,11618,5406
47252,5,6,24967,13628
47253,10,18,2568,14800
47254,7,4,1777,2755
47255,5,3,17403,1477
47256,12,13,10463,8464
47257,6,1,20839,45928
47258,4,4,24968,35102
47259,24,16,2032,9482
47260,19,9,11041,45043
47261,8,5,6503,19880
47262,12,12,11618,30748
47263,6,3,24969,1725
47264,1,4,24970,45929
47265,2,5,24971,43810
47266,5,1,24972,45930
47267,1,5,24973,1424
47268,4,6,24974,37081
47269,8,1,3023,45931
47270,1,5,24975,7933
47271,12,11,3463,8903
47272,14,11,24976,1780
47273,9,8,1386,11537
47274,4,1,14528,45932
47275,6,9,13377,12390
47276,8,11,3594,24328
47277,6,5,3915,31564
47278,5,1,17601,45933
47279,2,4,24977,34833
47280,4,4,20202,20133
47281,8,1,16426,45934
47282,75,4,5455,23694
47283,23,1,9174,45935
47284,5,1,15392,45936
47285,4,1,24978,45937
47286,11,5,24979,24541
47287,1,4,24980,19915
47288,16,6,10109,22917
47289,9,9,5980,13409
47290,6,1,426,45938
47291,20,40,2765,5244
47292,1,8,24981,9660
47293,5,1,12080,45939
47294,7,2,1790,25816
47295,29,44,1078,1315
47296,1,5,24982,20264
47297,7,7,19573,2163
47298,5,2,11459,1265
47299,17,28,13532,1431
47300,6,7,19618,18869
47301,19,19,6247,19564
47302,27,33,812,11341
47303,49,49,1029,3493
47304,1,4,24983,20319
47305,1,4,24984,20269
47306,4,3,3638,11512
47307,1,5,24985,17604
47308,10,12,13483,7803
47309,10,1,24959,45940
47310,2,11,13102,35131
47311,4,1,18417,45941
47312,4,6,21285,37629
47313,6,6,3436,34205
47314,4,1,8645,45942
47315,2,20,24986,404
47316,7,2,5029,45943
47317,4,1,19915,45944
47318,10,7,1433,19509
