,q1_freq,q2_freq
42374,5,1
42375,10,9
42376,1,6
42377,12,1
42378,6,9
42379,1,8
42380,4,5
42381,16,9
42382,14,8
42383,1,4
42384,6,9
42385,3,5
42386,5,4
42387,7,7
42388,5,2
42389,17,17
42390,1,25
42391,2,4
42392,1,5
42393,6,9
42394,1,4
42395,1,8
42396,4,4
42397,5,7
42398,9,1
42399,17,17
42400,5,1
42401,26,27
42402,10,23
42403,12,13
42404,18,16
42405,6,1
42406,17,8
42407,4,4
42408,6,1
42409,5,2
42410,2,6
42411,4,3
42412,6,1
42413,16,15
42414,18,25
42415,5,7
42416,14,11
42417,1,4
42418,29,41
42419,12,13
42420,1,10
42421,1,15
42422,2,5
42423,9,10
42424,5,7
42425,28,9
42426,9,7
42427,1,6
42428,12,2
42429,13,13
42430,2,7
42431,6,5
42432,26,27
42433,12,8
42434,1,5
42435,22,24
42436,17,17
42437,6,5
42438,7,7
42439,4,6
42440,17,1
42441,19,15
42442,11,16
42443,5,4
42444,10,6
42445,4,5
42446,1,6
42447,1,6
42448,1,4
42449,5,1
42450,7,9
42451,37,24
42452,49,23
42453,16,34
42454,6,8
42455,15,12
42456,21,23
42457,1,12
42458,4,4
42459,20,2
42460,3,11
42461,12,1
42462,5,4
42463,4,4
42464,5,5
42465,29,1
42466,4,1
42467,5,1
42468,12,12
42469,4,1
42470,6,5
42471,40,41
42472,7,1
42473,10,8
42474,6,1
42475,9,7
42476,6,6
42477,1,17
42478,6,4
42479,26,25
42480,22,23
42481,1,11
42482,4,5
42483,4,4
42484,2,4
42485,6,1
42486,3,7
42487,17,15
42488,4,1
42489,10,10
42490,42,32
42491,10,10
42492,27,23
42493,5,1
42494,1,7
42495,8,4
42496,11,5
42497,1,6
42498,5,10
42499,9,1
42500,4,1
42501,2,5
42502,4,1
42503,3,6
42504,5,2
42505,1,15
42506,1,14
42507,4,6
42508,2,5
42509,4,7
42510,1,12
42511,5,6
42512,5,16
42513,1,6
42514,5,1
42515,5,8
42516,17,22
42517,8,13
42518,10,22
42519,7,7
42520,3,8
42521,31,27
42522,18,17
42523,7,7
42524,38,37
42525,5,10
42526,35,42
42527,4,1
42528,2,9
42529,12,19
42530,3,5
42531,8,1
42532,1,4
42533,6,2
42534,16,6
42535,1,4
42536,1,19
42537,7,6
42538,3,4
42539,1,4
42540,19,24
42541,11,13
42542,42,28
42543,1,4
42544,5,27
42545,1,4
42546,1,10
42547,4,5
42548,4,1
42549,14,12
42550,6,1
42551,22,21
42552,16,14
42553,20,19
42554,11,11
42555,8,7
42556,17,17
42557,1,6
42558,28,28
42559,6,7
42560,11,11
42561,9,6
42562,7,7
42563,2,7
42564,4,4
42565,8,25
42566,17,9
42567,17,24
42568,12,4
42569,4,6
42570,4,4
42571,44,41
42572,23,16
42573,14,6
42574,1,31
42575,19,20
42576,17,21
42577,6,2
42578,30,32
42579,1,10
42580,4,4
42581,11,18
42582,14,21
42583,17,11
42584,21,15
42585,13,13
42586,1,4
42587,6,3
42588,5,6
42589,6,4
42590,1,4
42591,7,105
42592,2,4
42593,2,4
42594,6,5
42595,10,9
42596,1,6
42597,3,4
42598,4,3
42599,1,5
42600,1,7
42601,5,4
42602,4,1
42603,13,20
42604,6,7
42605,1,12
42606,7,5
42607,4,1
42608,1,7
42609,4,4
42610,6,5
42611,23,4
42612,5,6
42613,8,14
42614,1,19
42615,1,4
42616,7,9
42617,18,8
42618,33,31
42619,23,10
42620,18,26
42621,5,6
42622,4,4
42623,30,10
42624,1,4
42625,1,88
42626,5,5
42627,6,12
42628,8,6
42629,5,1
42630,4,1
42631,5,1
42632,7,3
42633,11,16
42634,1,4
42635,6,2
42636,5,1
42637,6,5
42638,2,5
42639,8,1
42640,19,19
42641,4,3
42642,5,6
42643,1,7
42644,5,1
42645,2,16
42646,2,5
42647,11,1
42648,1,8
42649,10,2
42650,1,4
42651,10,1
42652,24,19
42653,10,10
42654,24,23
42655,6,6
42656,4,18
42657,4,14
42658,1,5
42659,16,42
42660,8,1
42661,18,20
42662,2,5
42663,2,5
42664,4,1
42665,1,6
42666,4,1
42667,7,5
42668,4,16
42669,5,1
42670,20,15
42671,30,36
42672,4,8
42673,1,4
42674,10,10
42675,1,5
42676,6,1
42677,4,1
42678,42,44
42679,16,16
42680,32,32
42681,17,17
42682,4,3
42683,8,2
42684,5,1
42685,4,3
42686,31,29
42687,18,22
42688,12,12
42689,2,5
42690,1,6
42691,22,10
42692,1,4
42693,14,4
42694,7,8
42695,4,4
42696,7,8
42697,1,5
42698,23,16
42699,19,12
42700,1,4
42701,10,9
42702,9,5
42703,6,5
42704,29,30
42705,1,5
42706,53,15
42707,5,5
42708,7,8
42709,11,1
42710,10,17
42711,6,5
42712,5,1
42713,41,45
42714,16,16
42715,41,49
42716,8,1
42717,15,13
42718,11,7
42719,1,4
42720,4,4
42721,12,1
42722,1,13
42723,6,4
42724,38,35
42725,5,1
42726,4,8
42727,1,10
42728,12,5
42729,1,15
42730,30,32
42731,18,20
42732,4,4
42733,4,5
42734,16,1
42735,24,19
42736,4,4
42737,5,3
42738,17,13
42739,12,10
42740,1,18
42741,4,6
42742,13,11
42743,16,49
42744,21,8
42745,10,10
42746,18,16
42747,5,4
42748,8,7
42749,43,28
42750,12,5
42751,19,18
42752,22,3
42753,5,4
42754,1,5
42755,5,5
42756,4,5
42757,6,6
42758,5,4
42759,4,4
42760,5,3
42761,12,5
42762,1,11
42763,1,4
42764,6,7
42765,1,15
42766,5,3
42767,11,4
42768,38,1
42769,9,10
42770,27,22
42771,17,7
42772,1,6
42773,10,8
42774,4,1
42775,5,1
42776,8,8
42777,7,5
42778,1,7
42779,5,1
42780,1,10
42781,5,1
42782,8,1
42783,6,1
42784,28,14
42785,2,4
42786,10,3
42787,1,4
42788,8,5
42789,1,25
42790,1,9
42791,13,12
42792,10,27
42793,1,6
42794,7,7
42795,1,5
42796,30,33
42797,36,33
42798,4,1
42799,1,7
42800,5,7
42801,1,4
42802,7,1
42803,6,6
42804,17,1
42805,18,9
42806,10,22
42807,1,11
42808,22,22
42809,19,23
42810,4,6
42811,1,10
42812,4,7
42813,34,28
42814,30,6
42815,7,6
42816,10,7
42817,5,4
42818,16,11
42819,6,5
42820,2,5
42821,4,8
42822,7,4
42823,10,10
42824,26,35
42825,4,1
42826,15,12
42827,5,7
42828,1,6
42829,4,5
42830,8,5
42831,29,21
42832,10,1
42833,13,13
42834,7,2
42835,6,5
42836,7,10
42837,4,7
42838,7,7
42839,18,26
42840,7,7
42841,10,9
42842,25,26
42843,4,4
42844,6,5
42845,1,7
42846,77,2
42847,16,1
42848,1,10
42849,9,12
42850,9,9
42851,5,1
42852,6,6
42853,1,4
42854,5,7
42855,4,1
42856,4,2
42857,2,4
42858,23,25
42859,9,7
42860,7,6
42861,12,13
42862,4,2
42863,1,19
42864,12,8
42865,12,13
42866,1,4
42867,9,10
42868,16,20
42869,1,4
42870,5,1
42871,5,6
42872,11,10
42873,29,33
42874,3,26
42875,12,3
42876,7,1
42877,1,4
42878,4,1
42879,7,7
42880,1,13
42881,6,6
42882,5,1
42883,1,7
42884,32,35
42885,3,4
42886,1,12
42887,49,41
42888,18,7
42889,7,9
42890,15,17
42891,4,1
42892,5,5
42893,11,14
42894,4,1
42895,1,5
42896,4,2
42897,4,1
42898,4,4
42899,1,6
42900,16,26
42901,7,6
42902,5,4
42903,6,1
42904,13,13
42905,7,3
42906,8,7
42907,17,17
42908,16,5
42909,1,4
42910,1,4
42911,27,26
42912,5,1
42913,38,24
42914,9,2
42915,19,31
42916,4,1
42917,1,12
42918,3,7
42919,6,1
42920,4,7
42921,16,25
42922,24,19
42923,10,21
42924,46,12
42925,5,5
42926,6,6
42927,1,16
42928,4,20
42929,31,27
42930,1,5
42931,5,4
42932,1,4
42933,4,4
42934,1,29
42935,6,5
42936,16,15
42937,11,11
42938,5,2
42939,26,26
42940,13,19
42941,12,1
42942,20,20
42943,4,1
42944,1,6
42945,13,12
42946,29,27
42947,1,6
42948,6,2
42949,1,6
42950,1,19
42951,10,11
42952,8,8
42953,9,4
42954,1,6
42955,7,4
42956,26,2
42957,11,17
42958,5,1
42959,4,1
42960,3,5
42961,8,4
42962,5,6
42963,18,27
42964,5,5
42965,13,9
42966,7,6
42967,8,4
42968,16,13
42969,7,8
42970,8,1
42971,13,13
42972,1,4
42973,9,1
42974,5,1
42975,6,5
42976,9,8
42977,10,1
42978,21,23
42979,4,1
42980,12,11
42981,4,7
42982,4,5
42983,14,16
42984,6,5
42985,13,9
42986,1,8
42987,4,2
42988,12,7
42989,27,65
42990,7,1
42991,4,2
42992,11,7
42993,12,15
42994,2,7
42995,1,5
42996,5,5
42997,26,27
42998,10,1
42999,2,29
43000,21,2
43001,3,4
43002,4,1
43003,8,9
43004,9,20
43005,21,21
43006,7,1
43007,2,8
43008,6,4
43009,5,4
43010,11,11
43011,5,5
43012,1,22
43013,5,2
43014,2,40
43015,5,1
43016,4,4
43017,12,12
43018,7,2
43019,5,15
43020,1,4
43021,5,4
43022,22,8
43023,16,18
43024,1,5
43025,4,15
43026,36,46
43027,4,1
43028,8,11
43029,4,4
43030,1,5
43031,9,8
43032,4,1
43033,1,5
43034,18,15
43035,35,25
43036,5,2
43037,21,18
43038,1,7
43039,23,20
43040,4,1
43041,21,1
43042,10,6
43043,3,4
43044,1,6
43045,6,7
43046,3,5
43047,4,3
43048,7,1
43049,6,6
43050,5,1
43051,1,6
43052,11,7
43053,19,19
43054,5,1
43055,8,5
43056,15,15
43057,5,5
43058,5,1
43059,1,5
43060,5,4
43061,1,4
43062,12,10
43063,1,65
43064,26,17
43065,1,4
43066,6,1
43067,7,8
43068,2,6
43069,17,13
43070,8,3
43071,4,1
43072,21,9
43073,1,7
43074,7,6
43075,26,26
43076,19,1
43077,10,12
43078,32,33
43079,20,25
43080,2,4
43081,1,4
43082,7,9
43083,9,1
43084,5,1
43085,4,5
43086,13,18
43087,1,7
43088,1,5
43089,4,1
43090,15,22
43091,3,5
43092,4,1
43093,4,1
43094,41,28
43095,2,6
43096,12,11
43097,7,8
43098,8,8
43099,8,6
43100,3,6
43101,4,2
43102,2,7
43103,21,23
43104,2,12
43105,8,8
43106,1,6
43107,1,43
43108,5,1
43109,5,1
43110,4,6
43111,1,5
43112,2,7
43113,1,11
43114,38,51
43115,23,28
43116,1,15
43117,2,4
43118,17,14
43119,1,5
43120,1,6
43121,28,18
43122,15,12
43123,6,6
43124,34,36
43125,7,1
43126,1,4
43127,36,32
43128,6,6
43129,12,14
43130,2,5
43131,18,47
43132,8,4
43133,5,1
43134,7,10
43135,11,13
43136,8,8
43137,5,1
43138,2,7
43139,29,23
43140,7,6
43141,1,4
43142,19,19
43143,13,11
43144,9,7
43145,7,2
43146,8,1
43147,11,1
43148,49,20
43149,29,27
43150,45,48
43151,1,6
43152,25,24
43153,6,5
43154,5,1
43155,9,6
43156,6,2
43157,12,12
43158,1,5
43159,6,1
43160,26,2
43161,1,5
43162,4,3
43163,19,18
43164,19,17
43165,6,1
43166,10,9
43167,7,1
43168,1,61
43169,22,20
43170,6,6
43171,8,2
43172,5,2
43173,7,8
43174,9,7
43175,1,6
43176,20,28
43177,16,19
43178,10,14
43179,14,21
43180,1,6
43181,8,2
43182,1,6
43183,9,8
43184,6,6
43185,5,7
43186,33,33
43187,4,4
43188,4,3
43189,7,1
43190,5,2
43191,13,15
43192,4,1
43193,7,4
43194,7,7
43195,2,11
43196,8,8
43197,2,20
43198,4,1
43199,16,17
43200,4,1
43201,23,29
43202,4,1
43203,1,4
43204,8,7
43205,11,15
43206,4,4
43207,1,5
43208,8,1
43209,1,5
43210,4,4
43211,6,6
43212,6,1
43213,1,6
43214,6,3
43215,19,20
43216,17,15
43217,24,17
43218,1,4
43219,5,6
43220,6,1
43221,9,1
43222,5,7
43223,7,5
43224,9,10
43225,6,8
43226,7,20
43227,4,1
43228,1,9
43229,21,9
43230,4,2
43231,14,9
43232,14,3
43233,7,17
43234,8,6
43235,13,9
43236,9,6
43237,17,20
43238,21,6
43239,1,5
43240,19,14
43241,3,4
43242,4,5
43243,15,2
43244,5,5
43245,7,4
43246,7,7
43247,5,7
43248,1,6
43249,11,1
43250,4,2
43251,10,5
43252,14,13
43253,10,10
43254,8,1
43255,9,9
43256,10,18
43257,5,1
43258,146,25
43259,8,1
43260,4,4
43261,7,8
43262,4,1
43263,25,37
43264,6,4
43265,1,4
43266,1,9
43267,1,9
43268,1,9
43269,4,2
43270,11,12
43271,9,9
43272,6,6
43273,14,11
43274,13,45
43275,9,10
43276,8,8
43277,17,9
43278,25,28
43279,8,10
43280,19,18
43281,1,65
43282,1,15
43283,1,5
43284,4,1
43285,5,1
43286,4,4
43287,4,1
43288,4,5
43289,1,22
43290,1,5
43291,1,4
43292,11,6
43293,1,8
43294,1,4
43295,4,1
43296,1,8
43297,41,48
43298,9,13
43299,4,6
43300,1,4
43301,4,3
43302,8,9
43303,9,12
43304,1,4
43305,16,8
43306,5,4
43307,5,7
43308,4,4
43309,1,4
43310,4,10
43311,4,3
43312,18,48
43313,34,29
43314,4,5
43315,1,5
43316,17,5
43317,4,4
43318,1,11
43319,27,28
43320,6,8
43321,11,13
43322,10,10
43323,1,25
43324,38,22
43325,2,4
43326,7,1
43327,7,6
43328,10,11
43329,18,10
43330,4,1
43331,1,9
43332,1,16
43333,6,6
43334,10,1
43335,25,33
43336,1,7
43337,16,21
43338,4,22
43339,1,5
43340,5,4
43341,9,9
43342,11,10
43343,2,14
43344,3,16
43345,15,25
43346,4,7
43347,6,7
43348,1,7
43349,21,13
43350,6,6
43351,6,7
43352,14,11
43353,9,10
43354,5,1
43355,17,11
43356,2,12
43357,7,5
43358,5,1
43359,11,10
43360,5,1
43361,11,20
43362,4,4
43363,6,6
43364,1,10
43365,3,15
43366,1,5
43367,6,10
43368,8,8
43369,3,4
43370,14,1
43371,17,15
43372,2,12
43373,7,1
43374,4,1
43375,38,36
43376,18,17
43377,2,6
43378,1,6
43379,5,2
43380,1,4
43381,3,5
43382,4,2
43383,43,12
43384,18,17
43385,13,9
43386,8,1
43387,10,1
43388,21,21
43389,10,9
43390,2,20
43391,5,1
43392,2,21
43393,6,15
43394,6,1
43395,4,4
43396,5,1
43397,13,10
43398,18,21
43399,24,1
43400,9,1
43401,1,10
43402,1,5
43403,15,12
43404,13,9
43405,5,1
43406,22,46
43407,12,13
43408,1,4
43409,14,12
43410,1,4
43411,7,7
43412,47,36
43413,7,7
43414,13,13
43415,5,1
43416,2,6
43417,4,1
43418,1,5
43419,23,30
43420,11,13
43421,1,7
43422,1,4
43423,6,5
43424,10,39
43425,4,2
43426,4,8
43427,1,4
43428,11,11
43429,1,4
43430,9,8
43431,1,4
43432,34,40
43433,4,1
43434,3,4
43435,2,5
43436,1,13
43437,38,33
43438,1,5
43439,4,3
43440,8,1
43441,5,1
43442,6,9
43443,14,13
43444,6,2
43445,1,7
43446,6,5
43447,4,6
43448,1,17
43449,5,4
43450,18,10
43451,5,6
43452,4,1
43453,13,1
43454,7,15
43455,10,11
43456,33,9
43457,7,9
43458,6,1
43459,4,1
43460,1,7
43461,3,8
43462,12,2
43463,1,8
43464,8,1
43465,3,17
43466,29,36
43467,7,6
43468,9,4
43469,5,1
43470,5,5
43471,17,11
43472,3,11
43473,9,5
43474,13,13
43475,11,1
43476,11,13
43477,1,10
43478,1,7
43479,5,3
43480,13,8
43481,4,1
43482,7,1
43483,27,39
43484,1,35
43485,7,7
43486,5,7
43487,5,7
43488,1,4
43489,22,23
43490,15,10
43491,19,105
43492,6,15
43493,32,36
43494,9,1
43495,10,12
43496,32,9
43497,1,5
43498,4,1
43499,9,4
43500,1,4
43501,1,5
43502,4,1
43503,11,1
43504,1,4
43505,4,17
43506,4,2
43507,1,11
43508,1,17
43509,5,2
43510,9,11
43511,14,13
43512,1,8
43513,9,10
43514,6,1
43515,5,1
43516,12,11
43517,9,25
43518,4,1
43519,42,44
43520,24,16
43521,2,22
43522,5,1
43523,7,7
43524,6,5
43525,7,3
43526,5,1
43527,12,13
43528,41,40
43529,20,18
43530,8,11
43531,13,105
43532,7,1
43533,2,30
43534,12,13
43535,1,5
43536,6,1
43537,4,1
43538,4,1
43539,1,4
43540,1,4
43541,14,12
43542,6,1
43543,20,29
43544,7,10
43545,11,12
43546,5,7
43547,17,13
43548,22,20
43549,6,19
43550,7,35
43551,6,1
43552,7,5
43553,7,4
43554,5,5
43555,1,5
43556,6,4
43557,7,4
43558,42,38
43559,2,7
43560,25,29
43561,17,20
43562,4,1
43563,6,6
43564,22,1
43565,2,4
43566,1,11
43567,5,1
43568,27,26
43569,7,1
43570,10,1
43571,1,8
43572,9,1
43573,2,8
43574,4,1
43575,5,5
43576,6,4
43577,4,5
43578,1,11
43579,1,26
43580,9,8
43581,16,19
43582,5,1
43583,1,4
43584,5,5
43585,1,14
43586,1,6
43587,13,18
43588,2,5
43589,8,11
43590,8,1
43591,6,17
43592,4,2
43593,1,7
43594,3,6
43595,3,21
43596,1,4
43597,9,11
43598,7,1
43599,1,146
43600,3,4
43601,8,8
43602,9,9
43603,33,15
43604,34,27
43605,6,1
43606,4,4
43607,2,4
43608,6,6
43609,1,4
43610,9,5
43611,12,8
43612,1,23
43613,5,6
43614,1,4
43615,6,4
43616,4,2
43617,11,9
43618,6,1
43619,10,7
43620,7,1
43621,4,2
43622,19,19
43623,6,12
43624,5,1
43625,10,8
43626,4,1
43627,10,12
43628,30,14
43629,5,8
43630,11,11
43631,1,29
43632,6,1
43633,15,13
43634,5,1
43635,10,7
43636,5,5
43637,4,1
43638,19,1
43639,1,35
43640,25,31
43641,4,6
43642,8,2
43643,5,2
43644,8,1
43645,5,4
43646,10,2
43647,5,4
43648,5,4
43649,24,49
43650,4,7
43651,21,13
43652,14,5
43653,17,24
43654,26,22
43655,16,18
43656,1,6
43657,12,52
43658,14,12
43659,7,3
43660,13,15
43661,4,6
43662,5,2
43663,5,5
43664,9,2
43665,1,5
43666,7,1
43667,8,9
43668,1,23
43669,1,4
43670,5,5
43671,3,4
43672,6,6
43673,25,25
43674,7,6
43675,14,2
43676,4,5
43677,20,12
43678,1,6
43679,41,45
43680,5,8
43681,5,6
43682,7,8
43683,4,5
43684,8,8
43685,12,10
43686,5,2
43687,17,8
43688,1,6
43689,7,11
43690,6,1
43691,25,8
43692,2,8
43693,1,4
43694,8,8
43695,1,5
43696,4,5
43697,1,4
43698,40,48
43699,27,29
43700,7,7
43701,1,11
43702,34,27
43703,5,4
43704,2,7
43705,5,6
43706,8,1
43707,3,7
43708,14,12
43709,1,6
43710,24,17
43711,4,1
43712,8,10
43713,8,2
43714,22,16
43715,2,15
43716,6,6
43717,1,24
43718,6,4
43719,1,8
43720,6,12
43721,15,11
43722,5,1
43723,9,9
43724,1,5
43725,10,4
43726,8,1
43727,7,5
43728,10,1
43729,12,3
43730,1,6
43731,8,10
43732,9,3
43733,8,9
43734,5,4
43735,19,11
43736,7,1
43737,6,1
43738,2,17
43739,4,1
43740,5,5
43741,19,20
43742,2,8
43743,6,9
43744,2,5
43745,24,26
43746,8,11
43747,4,6
43748,5,8
43749,5,1
43750,1,5
43751,1,4
43752,22,20
43753,13,10
43754,8,2
43755,8,13
43756,6,4
43757,6,5
43758,2,6
43759,8,1
43760,2,5
43761,1,5
43762,1,36
43763,1,4
43764,2,6
43765,4,1
43766,1,4
43767,7,6
43768,1,9
43769,6,5
43770,12,11
43771,4,1
43772,4,6
43773,12,1
43774,6,39
43775,19,15
43776,5,10
43777,13,15
43778,19,20
43779,4,1
43780,19,14
43781,5,1
43782,5,1
43783,24,24
43784,5,1
43785,1,4
43786,1,5
43787,6,2
43788,45,28
43789,20,22
43790,6,4
43791,1,25
43792,1,10
43793,5,4
43794,7,1
43795,1,4
43796,1,31
43797,4,9
43798,12,16
43799,4,4
43800,5,4
43801,13,11
43802,5,6
43803,5,1
43804,18,28
43805,5,6
43806,3,15
43807,5,1
43808,4,1
43809,4,2
43810,23,34
43811,9,8
43812,1,105
43813,10,4
43814,4,1
43815,5,11
43816,11,8
43817,6,3
43818,5,6
43819,1,4
43820,14,2
43821,5,3
43822,8,7
43823,10,1
43824,8,10
43825,9,1
43826,2,11
43827,2,8
43828,4,1
43829,1,5
43830,7,1
43831,17,18
43832,27,27
43833,1,16
43834,14,8
43835,27,20
43836,38,38
43837,5,6
43838,14,11
43839,26,1
43840,15,2
43841,1,4
43842,6,1
43843,6,5
43844,4,1
43845,2,10
43846,22,31
43847,38,2
43848,10,9
43849,1,15
43850,7,1
43851,6,6
43852,5,5
43853,17,10
43854,11,9
43855,14,2
43856,14,12
43857,1,14
43858,7,6
43859,11,12
43860,10,16
43861,1,19
43862,33,23
43863,33,36
43864,9,1
43865,2,19
43866,27,35
43867,10,4
43868,5,5
43869,10,5
43870,8,6
43871,13,16
43872,1,9
43873,1,10
43874,32,32
43875,11,12
43876,17,1
43877,5,1
43878,1,6
43879,9,6
43880,9,1
43881,1,4
43882,2,4
43883,4,1
43884,1,4
43885,5,1
43886,1,5
43887,4,1
43888,5,6
43889,23,24
43890,1,24
43891,13,2
43892,49,12
43893,8,9
43894,7,5
43895,1,5
43896,1,5
43897,10,13
43898,5,5
43899,11,10
43900,12,19
43901,2,4
43902,1,4
43903,17,19
43904,2,11
43905,6,5
43906,22,18
43907,5,5
43908,6,1
43909,4,1
43910,4,1
43911,41,36
43912,4,3
43913,1,5
43914,10,9
43915,4,4
43916,12,11
43917,1,5
43918,10,1
43919,41,43
43920,9,10
43921,5,1
43922,1,5
43923,10,12
43924,1,4
43925,9,31
43926,7,8
43927,9,10
43928,4,2
43929,9,1
43930,1,5
43931,18,14
43932,33,17
43933,26,13
43934,18,14
43935,5,1
43936,12,16
43937,6,20
43938,7,7
43939,31,49
43940,4,7
43941,1,5
43942,6,9
43943,10,10
43944,1,4
43945,45,49
43946,1,5
43947,16,5
43948,4,1
43949,1,18
43950,4,2
43951,1,4
43952,1,5
43953,7,6
43954,6,6
43955,1,5
43956,31,24
43957,22,14
43958,26,5
43959,6,5
43960,5,6
43961,4,28
43962,5,1
43963,10,9
43964,19,9
43965,11,1
43966,1,4
43967,1,9
43968,4,5
43969,30,29
43970,6,6
43971,1,8
43972,18,31
43973,1,13
43974,12,8
43975,29,32
43976,4,1
43977,4,5
43978,6,5
43979,1,22
43980,37,36
43981,4,1
43982,7,5
43983,6,5
43984,1,4
43985,27,24
43986,5,6
43987,7,6
43988,1,5
43989,4,1
43990,6,7
43991,19,20
43992,1,5
43993,33,34
43994,10,13
43995,1,13
43996,5,11
43997,1,4
43998,17,10
43999,33,31
44000,24,9
44001,17,22
44002,26,31
44003,1,4
44004,2,5
44005,27,41
44006,9,1
44007,5,6
44008,6,1
44009,1,4
44010,33,33
44011,11,6
44012,30,48
44013,5,5
44014,5,5
44015,7,11
44016,4,1
44017,17,16
44018,1,19
44019,5,1
44020,16,1
44021,13,10
44022,22,20
44023,5,1
44024,6,8
44025,19,12
44026,13,12
44027,1,65
44028,23,20
44029,6,4
44030,4,4
44031,1,4
44032,7,1
44033,1,7
44034,9,1
44035,1,4
44036,4,1
44037,8,11
44038,5,4
44039,3,4
44040,2,35
44041,20,19
44042,27,11
44043,6,8
44044,5,1
44045,4,3
44046,1,17
44047,5,5
44048,12,9
44049,42,30
44050,17,2
44051,1,11
44052,2,6
44053,5,1
44054,12,15
44055,5,4
44056,10,17
44057,10,11
44058,8,2
44059,5,4
44060,4,4
44061,8,6
44062,46,46
44063,5,1
44064,33,31
44065,1,14
44066,6,6
44067,16,12
44068,4,4
44069,9,7
44070,9,9
44071,1,16
44072,1,15
44073,9,7
44074,4,2
44075,1,4
44076,1,4
44077,1,5
44078,4,2
44079,1,6
44080,6,4
44081,13,8
44082,8,1
44083,5,1
44084,24,31
44085,41,36
44086,4,1
44087,13,14
44088,1,5
44089,7,7
44090,3,5
44091,31,36
44092,6,1
44093,1,9
44094,5,4
44095,10,1
44096,10,9
44097,6,1
44098,10,4
44099,9,5
44100,1,8
44101,1,5
44102,2,4
44103,5,3
44104,1,14
44105,8,6
44106,40,42
44107,1,5
44108,1,4
44109,2,15
44110,27,16
44111,4,1
44112,12,27
44113,43,35
44114,1,9
44115,11,17
44116,4,1
44117,5,15
44118,10,11
44119,14,9
44120,20,1
44121,5,2
44122,5,5
44123,5,5
44124,42,41
44125,3,6
44126,21,14
44127,18,9
44128,5,5
44129,1,4
44130,1,12
44131,4,2
44132,7,1
44133,6,1
44134,6,6
44135,2,10
44136,5,2
44137,5,5
44138,9,5
44139,20,7
44140,1,6
44141,23,12
44142,5,16
44143,15,15
44144,12,15
44145,21,21
44146,7,3
44147,1,8
44148,6,2
44149,32,41
44150,9,4
44151,4,1
44152,4,4
44153,1,5
44154,4,4
44155,5,5
44156,49,23
44157,2,4
44158,13,14
44159,7,1
44160,4,5
44161,2,5
44162,4,8
44163,1,6
44164,6,4
44165,5,1
44166,9,1
44167,3,4
44168,3,5
44169,9,2
44170,8,14
44171,1,7
44172,4,1
44173,6,6
44174,22,1
44175,4,5
44176,10,13
44177,2,17
44178,4,1
44179,5,1
44180,4,4
44181,11,8
44182,22,21
44183,17,19
44184,1,4
44185,45,24
44186,1,31
44187,30,31
44188,10,12
44189,9,1
44190,5,2
44191,8,4
44192,6,1
44193,18,7
44194,4,4
44195,1,4
44196,13,16
44197,1,6
44198,1,4
44199,1,4
44200,51,44
44201,5,1
44202,19,15
44203,5,5
44204,1,4
44205,4,1
44206,4,1
44207,43,36
44208,12,12
44209,10,11
44210,5,1
44211,3,4
44212,8,1
44213,16,1
44214,4,1
44215,4,1
44216,20,40
44217,7,10
44218,6,5
44219,5,13
44220,41,14
44221,6,9
44222,5,1
44223,20,25
44224,4,2
44225,1,4
44226,4,1
44227,4,4
44228,5,1
44229,9,2
44230,6,6
44231,11,11
44232,5,4
44233,5,6
44234,4,1
44235,1,5
44236,1,8
44237,7,3
44238,7,15
44239,6,4
44240,4,4
44241,1,5
44242,35,13
44243,25,21
44244,1,5
44245,10,11
44246,4,3
44247,11,1
44248,1,6
44249,4,6
44250,5,1
44251,8,1
44252,32,19
44253,11,11
44254,2,5
44255,4,1
44256,4,2
44257,1,5
44258,7,7
44259,11,11
44260,33,31
44261,5,1
44262,8,8
44263,10,1
44264,10,1
44265,4,19
44266,19,15
44267,7,4
44268,1,5
44269,6,10
44270,4,16
44271,39,49
44272,9,3
44273,5,5
44274,14,44
44275,1,12
44276,11,12
44277,3,4
44278,31,33
44279,6,1
44280,13,13
44281,6,4
44282,5,5
44283,8,10
44284,21,4
44285,1,6
44286,14,12
44287,1,5
44288,7,8
44289,7,4
44290,3,4
44291,20,16
44292,4,4
44293,12,15
44294,9,12
44295,19,40
44296,7,4
44297,7,17
44298,4,4
44299,15,2
44300,13,15
44301,18,11
44302,54,13
44303,7,10
44304,4,2
44305,13,15
44306,1,4
44307,7,16
44308,18,19
44309,13,19
44310,4,4
44311,5,1
44312,5,6
44313,1,5
44314,9,19
44315,4,1
44316,10,19
44317,12,13
44318,40,55
44319,5,13
44320,28,30
44321,33,32
44322,12,8
44323,8,12
44324,16,15
44325,1,7
44326,1,4
44327,11,9
44328,42,34
44329,9,9
44330,12,1
44331,36,25
44332,1,7
44333,1,65
44334,1,4
44335,7,1
44336,5,1
44337,27,25
44338,1,31
44339,1,14
44340,10,6
44341,9,9
44342,16,1
44343,2,8
44344,1,6
44345,1,4
44346,5,1
44347,19,24
44348,19,25
44349,24,24
44350,14,8
44351,6,3
44352,3,4
44353,6,13
44354,13,7
44355,10,3
44356,19,18
44357,8,5
44358,5,5
44359,4,5
44360,9,1
44361,37,39
44362,33,20
44363,7,1
44364,5,6
44365,13,13
44366,1,6
44367,6,4
44368,32,47
44369,6,5
44370,2,7
44371,33,22
