,2gram_nostpwrd_cooccurence,2gram_nostpwrd_distinct,2gram_cooccurence,2gram_distinct
34218,0.0,24.0,0.0,58.0
34219,1.0,31.0,0.0,86.0
34220,2.0,8.0,1.0,25.0
34221,0.0,2.0,0.0,37.0
34222,2.0,43.0,1.0,112.0
34223,2.0,16.0,4.0,77.0
34224,2.0,25.0,5.0,98.0
34225,0.0,20.0,0.0,82.0
34226,1.0,5.0,2.0,28.0
34227,2.0,44.0,5.0,107.0
34228,0.0,2.0,1.0,26.0
34229,0.0,51.0,1.0,201.0
34230,3.0,6.0,3.0,26.0
34231,0.0,6.0,1.0,10.0
34232,2.0,18.0,1.0,34.0
34233,1.0,44.0,1.0,74.0
34234,0.0,28.0,3.0,137.0
34235,0.0,16.0,2.0,62.0
34236,2.0,20.0,1.0,84.0
34237,5.0,20.0,11.0,110.0
34238,0.0,50.0,1.0,157.0
34239,0.0,6.0,2.0,33.0
34240,2.0,0.0,4.0,13.0
34241,2.0,37.0,4.0,87.0
34242,2.0,13.0,4.0,58.0
34243,2.0,49.0,4.0,176.0
34244,2.0,8.0,3.0,14.0
34245,0.0,10.0,0.0,33.0
34246,3.0,41.0,5.0,154.0
34247,1.0,28.0,1.0,74.0
34248,1.0,83.0,3.0,283.0
34249,0.0,8.0,0.0,35.0
34250,0.0,128.0,0.0,340.0
34251,1.0,9.0,2.0,46.0
34252,1.0,7.0,5.0,47.0
34253,0.0,60.0,3.0,204.0
34254,7.0,34.0,13.0,148.0
34255,2.0,13.0,4.0,69.0
34256,1.0,80.0,3.0,254.0
34257,4.0,21.0,5.0,46.0
34258,0.0,122.0,0.0,311.0
34259,1.0,7.0,2.0,24.0
34260,0.0,18.0,0.0,49.0
34261,0.0,16.0,0.0,64.0
34262,0.0,15.0,1.0,52.0
34263,4.0,9.0,6.0,25.0
34264,0.0,36.0,0.0,74.0
34265,0.0,18.0,0.0,46.0
34266,1.0,4.0,2.0,24.0
34267,3.0,9.0,7.0,89.0
34268,1.0,4.0,2.0,17.0
34269,2.0,17.0,3.0,38.0
34270,4.0,12.0,7.0,106.0
34271,3.0,12.0,2.0,35.0
34272,0.0,5.0,3.0,73.0
34273,0.0,22.0,1.0,63.0
34274,2.0,37.0,3.0,121.0
34275,0.0,23.0,1.0,69.0
34276,5.0,32.0,11.0,142.0
34277,1.0,15.0,1.0,61.0
34278,3.0,2.0,2.0,24.0
34279,2.0,2.0,4.0,17.0
34280,5.0,24.0,9.0,129.0
34281,1.0,8.0,1.0,16.0
34282,0.0,19.0,0.0,27.0
34283,2.0,9.0,3.0,68.0
34284,0.0,66.0,0.0,193.0
34285,1.0,157.0,1.0,303.0
34286,1.0,4.0,1.0,4.0
34287,1.0,25.0,1.0,61.0
34288,0.0,22.0,2.0,160.0
34289,1.0,53.0,1.0,109.0
34290,1.0,7.0,4.0,82.0
34291,0.0,60.0,2.0,235.0
34292,0.0,3.0,2.0,27.0
34293,1.0,26.0,2.0,73.0
34294,0.0,7.0,1.0,25.0
34295,2.0,50.0,2.0,128.0
34296,0.0,174.0,0.0,634.0
34297,2.0,6.0,1.0,59.0
34298,1.0,20.0,1.0,40.0
34299,1.0,26.0,1.0,56.0
34300,2.0,11.0,4.0,41.0
34301,0.0,26.0,0.0,68.0
34302,2.0,13.0,4.0,35.0
34303,1.0,16.0,1.0,20.0
34304,2.0,96.0,3.0,178.0
34305,0.0,5.0,1.0,20.0
34306,1.0,12.0,0.0,37.0
34307,1.0,79.0,2.0,206.0
34308,2.0,9.0,3.0,42.0
34309,0.0,36.0,4.0,150.0
34310,1.0,51.0,2.0,96.0
34311,2.0,22.0,5.0,55.0
34312,0.0,15.0,2.0,49.0
34313,2.0,21.0,4.0,74.0
34314,1.0,120.0,2.0,413.0
34315,0.0,13.0,2.0,84.0
34316,1.0,24.0,2.0,57.0
34317,1.0,4.0,2.0,24.0
34318,2.0,4.0,2.0,18.0
34319,3.0,6.0,2.0,25.0
34320,2.0,12.0,2.0,51.0
34321,1.0,5.0,1.0,26.0
34322,0.0,19.0,0.0,61.0
34323,2.0,19.0,5.0,118.0
34324,0.0,90.0,0.0,274.0
34325,0.0,10.0,2.0,43.0
34326,0.0,11.0,1.0,34.0
34327,2.0,4.0,3.0,25.0
34328,2.0,17.0,2.0,48.0
34329,0.0,16.0,2.0,48.0
34330,0.0,42.0,1.0,81.0
34331,1.0,8.0,0.0,25.0
34332,3.0,7.0,4.0,25.0
34333,2.0,8.0,3.0,22.0
34334,3.0,14.0,1.0,43.0
34335,3.0,85.0,3.0,142.0
34336,3.0,4.0,3.0,18.0
34337,0.0,28.0,3.0,157.0
34338,0.0,10.0,2.0,59.0
34339,1.0,34.0,1.0,94.0
34340,2.0,11.0,3.0,47.0
34341,0.0,40.0,0.0,155.0
34342,2.0,30.0,3.0,81.0
34343,2.0,16.0,2.0,40.0
34344,0.0,10.0,1.0,37.0
34345,1.0,41.0,2.0,132.0
34346,1.0,20.0,2.0,52.0
34347,3.0,18.0,3.0,70.0
34348,1.0,0.0,4.0,14.0
34349,3.0,24.0,7.0,113.0
34350,4.0,12.0,10.0,90.0
34351,1.0,11.0,0.0,40.0
34352,1.0,19.0,2.0,74.0
34353,1.0,31.0,3.0,99.0
34354,0.0,3.0,0.0,14.0
34355,1.0,25.0,3.0,85.0
34356,0.0,7.0,1.0,22.0
34357,1.0,15.0,2.0,60.0
34358,1.0,15.0,1.0,63.0
34359,1.0,31.0,4.0,139.0
34360,0.0,4.0,0.0,19.0
34361,0.0,3.0,0.0,11.0
34362,0.0,31.0,2.0,60.0
34363,0.0,1.0,1.0,34.0
34364,0.0,11.0,0.0,45.0
34365,2.0,2.0,2.0,19.0
34366,9.0,92.0,21.0,448.0
34367,4.0,9.0,2.0,22.0
34368,1.0,81.0,1.0,151.0
34369,1.0,1.0,0.0,19.0
34370,2.0,8.0,5.0,69.0
34371,0.0,10.0,1.0,42.0
34372,0.0,190.0,0.0,344.0
34373,1.0,23.0,2.0,100.0
34374,0.0,3.0,0.0,21.0
34375,4.0,42.0,6.0,112.0
34376,1.0,13.0,4.0,102.0
34377,3.0,8.0,3.0,50.0
34378,2.0,23.0,2.0,61.0
34379,0.0,0.0,4.0,16.0
34380,1.0,16.0,2.0,110.0
34381,4.0,12.0,5.0,44.0
34382,1.0,16.0,2.0,51.0
34383,0.0,15.0,0.0,23.0
34384,1.0,17.0,2.0,31.0
34385,1.0,4.0,1.0,13.0
34386,2.0,18.0,2.0,30.0
34387,0.0,3.0,1.0,21.0
34388,0.0,11.0,0.0,57.0
34389,0.0,24.0,0.0,66.0
34390,1.0,20.0,3.0,74.0
34391,1.0,5.0,1.0,29.0
34392,0.0,0.0,0.0,14.0
34393,6.0,44.0,16.0,206.0
34394,0.0,11.0,2.0,34.0
34395,1.0,27.0,1.0,77.0
34396,1.0,35.0,0.0,108.0
34397,2.0,11.0,3.0,36.0
34398,1.0,6.0,7.0,83.0
34399,1.0,9.0,2.0,42.0
34400,0.0,11.0,1.0,40.0
34401,3.0,8.0,2.0,20.0
34402,1.0,11.0,0.0,30.0
34403,1.0,32.0,1.0,111.0
34404,0.0,12.0,0.0,24.0
34405,1.0,84.0,1.0,168.0
34406,0.0,23.0,1.0,66.0
34407,4.0,38.0,5.0,124.0
34408,2.0,7.0,0.0,32.0
34409,0.0,10.0,1.0,62.0
34410,2.0,7.0,3.0,13.0
34411,1.0,1.0,4.0,16.0
34412,1.0,25.0,1.0,45.0
34413,1.0,74.0,1.0,145.0
34414,2.0,5.0,3.0,15.0
34415,0.0,7.0,1.0,36.0
34416,1.0,11.0,1.0,51.0
34417,4.0,43.0,4.0,127.0
34418,1.0,7.0,2.0,54.0
34419,0.0,26.0,0.0,86.0
34420,1.0,22.0,2.0,41.0
34421,3.0,46.0,4.0,153.0
34422,2.0,43.0,4.0,151.0
34423,2.0,19.0,2.0,65.0
34424,2.0,12.0,3.0,35.0
34425,4.0,72.0,6.0,212.0
34426,1.0,4.0,2.0,23.0
34427,1.0,28.0,1.0,92.0
34428,3.0,10.0,3.0,28.0
34429,0.0,11.0,1.0,40.0
34430,3.0,4.0,7.0,36.0
34431,0.0,57.0,0.0,262.0
34432,0.0,11.0,1.0,26.0
34433,1.0,4.0,1.0,12.0
34434,2.0,18.0,4.0,52.0
34435,2.0,24.0,3.0,169.0
34436,0.0,8.0,0.0,8.0
34437,1.0,7.0,1.0,47.0
34438,0.0,14.0,0.0,39.0
34439,3.0,24.0,10.0,144.0
34440,2.0,11.0,4.0,53.0
34441,1.0,4.0,4.0,35.0
34442,0.0,8.0,1.0,38.0
34443,1.0,45.0,2.0,74.0
34444,1.0,67.0,1.0,175.0
34445,2.0,20.0,3.0,75.0
34446,2.0,2.0,5.0,44.0
34447,1.0,33.0,3.0,117.0
34448,0.0,15.0,0.0,72.0
34449,2.0,31.0,1.0,192.0
34450,1.0,16.0,1.0,44.0
34451,1.0,40.0,1.0,192.0
34452,6.0,30.0,12.0,124.0
34453,2.0,56.0,2.0,126.0
34454,0.0,15.0,0.0,47.0
34455,1.0,6.0,3.0,36.0
34456,0.0,19.0,0.0,36.0
34457,0.0,9.0,0.0,21.0
34458,1.0,20.0,1.0,40.0
34459,1.0,0.0,2.0,5.0
34460,3.0,2.0,2.0,13.0
34461,0.0,17.0,0.0,56.0
34462,0.0,7.0,3.0,52.0
34463,10.0,64.0,12.0,218.0
34464,2.0,2.0,1.0,28.0
34465,0.0,7.0,1.0,34.0
34466,3.0,4.0,2.0,15.0
34467,2.0,1.0,5.0,40.0
34468,6.0,30.0,14.0,174.0
34469,0.0,22.0,0.0,58.0
34470,3.0,8.0,4.0,45.0
34471,3.0,41.0,6.0,106.0
34472,0.0,2.0,1.0,4.0
34473,0.0,55.0,0.0,137.0
34474,2.0,47.0,4.0,151.0
34475,2.0,18.0,4.0,70.0
34476,1.0,22.0,1.0,55.0
34477,3.0,34.0,5.0,100.0
34478,4.0,29.0,6.0,80.0
34479,3.0,4.0,2.0,11.0
34480,2.0,7.0,2.0,27.0
34481,0.0,58.0,0.0,101.0
34482,0.0,56.0,0.0,222.0
34483,1.0,8.0,1.0,28.0
34484,1.0,78.0,3.0,308.0
34485,0.0,6.0,2.0,37.0
34486,1.0,12.0,1.0,58.0
34487,1.0,35.0,0.0,65.0
34488,0.0,23.0,0.0,39.0
34489,0.0,34.0,0.0,206.0
34490,1.0,13.0,2.0,58.0
34491,0.0,42.0,0.0,54.0
34492,5.0,38.0,11.0,230.0
34493,2.0,5.0,3.0,26.0
34494,4.0,6.0,4.0,46.0
34495,2.0,31.0,2.0,85.0
34496,2.0,2.0,3.0,28.0
34497,1.0,17.0,2.0,85.0
34498,2.0,17.0,2.0,48.0
34499,1.0,14.0,2.0,41.0
34500,3.0,4.0,2.0,31.0
34501,1.0,41.0,1.0,261.0
34502,2.0,12.0,2.0,41.0
34503,2.0,32.0,4.0,68.0
34504,0.0,10.0,1.0,61.0
34505,2.0,3.0,3.0,16.0
34506,2.0,1.0,3.0,22.0
34507,1.0,4.0,6.0,90.0
34508,0.0,24.0,0.0,60.0
34509,1.0,7.0,0.0,46.0
34510,2.0,19.0,4.0,39.0
34511,1.0,117.0,3.0,241.0
34512,0.0,28.0,0.0,144.0
34513,3.0,3.0,2.0,22.0
34514,0.0,4.0,0.0,12.0
34515,1.0,8.0,2.0,53.0
34516,1.0,1.0,1.0,11.0
34517,0.0,24.0,0.0,46.0
34518,1.0,22.0,1.0,62.0
34519,3.0,35.0,5.0,123.0
34520,3.0,12.0,2.0,40.0
34521,3.0,34.0,5.0,126.0
34522,1.0,21.0,1.0,45.0
34523,0.0,11.0,0.0,58.0
34524,1.0,0.0,3.0,6.0
34525,1.0,8.0,1.0,20.0
34526,1.0,130.0,0.0,547.0
34527,3.0,30.0,5.0,115.0
34528,1.0,15.0,2.0,42.0
34529,0.0,24.0,0.0,71.0
34530,2.0,5.0,3.0,22.0
34531,0.0,16.0,1.0,88.0
34532,2.0,4.0,3.0,27.0
34533,0.0,48.0,0.0,154.0
34534,3.0,6.0,6.0,30.0
34535,2.0,9.0,2.0,31.0
34536,0.0,6.0,2.0,24.0
34537,0.0,60.0,1.0,117.0
34538,3.0,2.0,5.0,31.0
34539,0.0,13.0,1.0,103.0
34540,6.0,30.0,14.0,174.0
34541,1.0,68.0,0.0,118.0
34542,2.0,14.0,2.0,31.0
34543,2.0,19.0,1.0,78.0
34544,1.0,4.0,1.0,22.0
34545,0.0,6.0,0.0,40.0
34546,1.0,1.0,1.0,11.0
34547,2.0,48.0,3.0,183.0
34548,0.0,26.0,0.0,59.0
34549,0.0,1.0,1.0,15.0
34550,2.0,67.0,3.0,156.0
34551,1.0,25.0,1.0,47.0
34552,0.0,7.0,1.0,34.0
34553,3.0,9.0,6.0,76.0
34554,0.0,4.0,2.0,28.0
34555,0.0,73.0,2.0,293.0
34556,2.0,11.0,4.0,27.0
34557,0.0,19.0,0.0,94.0
34558,2.0,17.0,2.0,42.0
34559,1.0,8.0,2.0,19.0
34560,1.0,6.0,3.0,24.0
34561,0.0,22.0,1.0,69.0
34562,1.0,7.0,2.0,44.0
34563,7.0,58.0,11.0,134.0
34564,2.0,46.0,1.0,88.0
34565,0.0,3.0,1.0,18.0
34566,9.0,56.0,12.0,160.0
34567,0.0,6.0,1.0,35.0
34568,1.0,11.0,0.0,42.0
34569,4.0,17.0,4.0,63.0
34570,0.0,14.0,0.0,48.0
34571,2.0,13.0,2.0,24.0
34572,2.0,12.0,4.0,38.0
34573,3.0,120.0,5.0,334.0
34574,2.0,26.0,2.0,174.0
34575,0.0,6.0,1.0,27.0
34576,1.0,6.0,0.0,49.0
34577,1.0,11.0,1.0,43.0
34578,0.0,4.0,0.0,23.0
34579,6.0,30.0,10.0,82.0
34580,1.0,32.0,1.0,83.0
34581,1.0,21.0,1.0,86.0
34582,1.0,17.0,0.0,37.0
34583,0.0,6.0,1.0,11.0
34584,3.0,7.0,3.0,33.0
34585,5.0,20.0,10.0,90.0
34586,3.0,9.0,7.0,49.0
34587,0.0,13.0,0.0,38.0
34588,3.0,28.0,6.0,93.0
34589,1.0,16.0,1.0,45.0
34590,2.0,31.0,4.0,96.0
34591,2.0,8.0,4.0,35.0
34592,1.0,5.0,0.0,11.0
34593,2.0,0.0,1.0,7.0
34594,2.0,13.0,1.0,32.0
34595,1.0,44.0,0.0,115.0
34596,1.0,5.0,0.0,38.0
34597,2.0,5.0,2.0,29.0
34598,1.0,11.0,2.0,36.0
34599,2.0,22.0,4.0,72.0
34600,6.0,44.0,16.0,206.0
34601,3.0,59.0,4.0,166.0
34602,2.0,6.0,5.0,49.0
34603,1.0,8.0,1.0,27.0
34604,0.0,18.0,0.0,52.0
34605,1.0,9.0,4.0,61.0
34606,2.0,0.0,1.0,6.0
34607,2.0,8.0,3.0,71.0
34608,0.0,43.0,2.0,107.0
34609,0.0,6.0,3.0,57.0
34610,1.0,11.0,1.0,40.0
34611,3.0,37.0,3.0,74.0
34612,1.0,44.0,1.0,256.0
34613,1.0,15.0,1.0,51.0
34614,3.0,2.0,1.0,7.0
34615,0.0,10.0,0.0,24.0
34616,0.0,26.0,0.0,56.0
34617,2.0,58.0,4.0,247.0
34618,5.0,32.0,8.0,74.0
34619,0.0,8.0,0.0,23.0
34620,2.0,17.0,5.0,47.0
34621,0.0,3.0,0.0,26.0
34622,0.0,20.0,0.0,59.0
34623,0.0,42.0,1.0,121.0
34624,1.0,11.0,1.0,39.0
34625,1.0,3.0,2.0,20.0
34626,0.0,16.0,2.0,41.0
34627,0.0,7.0,0.0,34.0
34628,0.0,19.0,0.0,61.0
34629,0.0,10.0,0.0,20.0
34630,0.0,20.0,1.0,48.0
34631,0.0,24.0,1.0,91.0
34632,0.0,0.0,1.0,4.0
34633,1.0,22.0,2.0,109.0
34634,2.0,17.0,4.0,80.0
34635,1.0,5.0,1.0,25.0
34636,0.0,10.0,2.0,64.0
34637,5.0,118.0,9.0,502.0
34638,3.0,76.0,5.0,206.0
34639,0.0,21.0,0.0,41.0
34640,1.0,8.0,1.0,18.0
34641,3.0,40.0,4.0,94.0
34642,6.0,52.0,12.0,178.0
34643,5.0,32.0,9.0,92.0
34644,0.0,19.0,2.0,49.0
34645,1.0,16.0,3.0,70.0
34646,0.0,8.0,1.0,52.0
34647,1.0,4.0,5.0,32.0
34648,1.0,12.0,2.0,43.0
34649,0.0,10.0,1.0,37.0
34650,4.0,148.0,3.0,359.0
34651,2.0,17.0,2.0,64.0
34652,2.0,20.0,3.0,50.0
34653,7.0,42.0,15.0,202.0
34654,1.0,13.0,2.0,42.0
34655,7.0,58.0,12.0,154.0
34656,4.0,22.0,7.0,58.0
34657,1.0,2.0,3.0,22.0
34658,0.0,23.0,0.0,75.0
34659,0.0,67.0,0.0,235.0
34660,0.0,18.0,1.0,71.0
34661,2.0,4.0,4.0,35.0
34662,1.0,28.0,2.0,113.0
34663,1.0,1.0,0.0,14.0
34664,2.0,21.0,1.0,70.0
34665,0.0,4.0,0.0,16.0
34666,4.0,50.0,8.0,142.0
34667,1.0,48.0,2.0,154.0
34668,3.0,19.0,5.0,86.0
34669,2.0,9.0,3.0,34.0
34670,1.0,0.0,0.0,8.0
34671,4.0,16.0,4.0,45.0
34672,1.0,12.0,0.0,27.0
34673,2.0,17.0,2.0,34.0
34674,4.0,100.0,6.0,267.0
34675,4.0,32.0,8.0,92.0
34676,4.0,6.0,3.0,15.0
34677,0.0,2.0,1.0,4.0
34678,1.0,8.0,0.0,21.0
34679,1.0,32.0,1.0,50.0
34680,1.0,22.0,1.0,72.0
34681,0.0,19.0,0.0,43.0
34682,0.0,8.0,0.0,24.0
34683,0.0,13.0,1.0,52.0
34684,6.0,30.0,10.0,90.0
34685,2.0,8.0,3.0,19.0
34686,3.0,17.0,2.0,119.0
34687,1.0,2.0,1.0,50.0
34688,9.0,92.0,21.0,448.0
34689,2.0,14.0,3.0,53.0
34690,1.0,18.0,1.0,51.0
34691,1.0,9.0,1.0,33.0
34692,3.0,19.0,6.0,63.0
34693,3.0,32.0,5.0,114.0
34694,3.0,6.0,3.0,63.0
34695,1.0,1.0,2.0,33.0
34696,4.0,13.0,4.0,39.0
34697,1.0,7.0,2.0,42.0
34698,0.0,21.0,3.0,76.0
34699,0.0,11.0,0.0,33.0
34700,1.0,12.0,3.0,66.0
34701,1.0,8.0,1.0,40.0
34702,7.0,58.0,12.0,154.0
34703,1.0,11.0,1.0,36.0
34704,0.0,28.0,1.0,44.0
34705,2.0,5.0,2.0,19.0
34706,1.0,25.0,2.0,60.0
34707,2.0,17.0,5.0,88.0
34708,1.0,1.0,1.0,7.0
34709,1.0,16.0,1.0,72.0
34710,1.0,11.0,1.0,27.0
34711,1.0,20.0,3.0,63.0
34712,3.0,14.0,6.0,44.0
34713,1.0,9.0,2.0,53.0
34714,0.0,11.0,0.0,25.0
34715,1.0,11.0,1.0,44.0
34716,2.0,17.0,2.0,48.0
34717,3.0,40.0,5.0,95.0
34718,0.0,10.0,0.0,36.0
34719,10.0,112.0,15.0,242.0
34720,1.0,21.0,1.0,37.0
34721,1.0,8.0,4.0,88.0
34722,3.0,30.0,4.0,66.0
34723,1.0,11.0,1.0,51.0
34724,2.0,4.0,2.0,28.0
34725,1.0,12.0,2.0,42.0
34726,1.0,20.0,1.0,50.0
34727,4.0,16.0,8.0,102.0
34728,0.0,5.0,2.0,29.0
34729,0.0,14.0,2.0,44.0
34730,1.0,69.0,1.0,165.0
34731,0.0,19.0,0.0,55.0
34732,2.0,34.0,4.0,58.0
34733,2.0,4.0,3.0,27.0
34734,1.0,13.0,2.0,46.0
34735,0.0,12.0,1.0,63.0
34736,3.0,116.0,2.0,223.0
34737,2.0,17.0,2.0,34.0
34738,0.0,24.0,0.0,74.0
34739,7.0,58.0,13.0,184.0
34740,1.0,13.0,0.0,55.0
34741,0.0,6.0,1.0,28.0
34742,0.0,3.0,1.0,16.0
34743,5.0,16.0,7.0,43.0
34744,0.0,9.0,1.0,33.0
34745,0.0,49.0,1.0,139.0
34746,2.0,4.0,4.0,22.0
34747,0.0,13.0,0.0,39.0
34748,1.0,12.0,1.0,28.0
34749,0.0,5.0,0.0,14.0
34750,2.0,9.0,2.0,27.0
34751,3.0,25.0,5.0,47.0
34752,2.0,21.0,4.0,87.0
34753,0.0,7.0,0.0,21.0
34754,2.0,13.0,2.0,41.0
34755,3.0,39.0,3.0,80.0
34756,1.0,28.0,3.0,70.0
34757,2.0,2.0,5.0,20.0
34758,1.0,11.0,1.0,25.0
34759,2.0,13.0,2.0,33.0
34760,1.0,11.0,1.0,25.0
34761,2.0,19.0,3.0,40.0
34762,1.0,7.0,1.0,31.0
34763,1.0,46.0,1.0,206.0
34764,1.0,71.0,5.0,252.0
34765,1.0,4.0,1.0,11.0
34766,1.0,8.0,2.0,19.0
34767,0.0,4.0,0.0,16.0
34768,3.0,62.0,4.0,171.0
34769,1.0,2.0,2.0,5.0
34770,0.0,16.0,1.0,99.0
34771,2.0,88.0,3.0,273.0
34772,3.0,9.0,5.0,74.0
34773,1.0,7.0,0.0,31.0
34774,6.0,30.0,11.0,110.0
34775,1.0,7.0,1.0,19.0
34776,4.0,12.0,10.0,90.0
34777,6.0,30.0,12.0,124.0
34778,1.0,11.0,1.0,43.0
34779,0.0,28.0,1.0,96.0
34780,0.0,18.0,0.0,62.0
34781,0.0,24.0,0.0,70.0
34782,3.0,2.0,4.0,22.0
34783,1.0,0.0,3.0,14.0
34784,2.0,42.0,0.0,116.0
34785,0.0,118.0,1.0,259.0
34786,2.0,5.0,1.0,21.0
34787,3.0,19.0,4.0,28.0
34788,5.0,26.0,12.0,145.0
34789,0.0,3.0,0.0,9.0
34790,2.0,2.0,1.0,18.0
34791,2.0,17.0,1.0,47.0
34792,2.0,31.0,3.0,96.0
34793,0.0,3.0,4.0,50.0
34794,1.0,31.0,2.0,122.0
34795,1.0,27.0,3.0,84.0
34796,0.0,12.0,0.0,48.0
34797,1.0,15.0,2.0,50.0
34798,1.0,9.0,0.0,49.0
34799,1.0,17.0,2.0,62.0
34800,1.0,19.0,2.0,56.0
34801,4.0,22.0,10.0,123.0
34802,2.0,12.0,3.0,49.0
34803,2.0,2.0,4.0,12.0
34804,3.0,14.0,4.0,52.0
34805,0.0,10.0,0.0,33.0
34806,1.0,1.0,0.0,19.0
34807,2.0,109.0,4.0,391.0
34808,3.0,10.0,4.0,35.0
34809,2.0,11.0,1.0,39.0
34810,2.0,13.0,2.0,49.0
34811,0.0,1.0,0.0,10.0
34812,1.0,19.0,0.0,72.0
34813,0.0,24.0,1.0,61.0
34814,1.0,16.0,1.0,51.0
34815,2.0,61.0,3.0,169.0
34816,0.0,24.0,0.0,100.0
34817,3.0,53.0,3.0,143.0
34818,1.0,97.0,2.0,208.0
34819,2.0,61.0,3.0,143.0
34820,0.0,10.0,2.0,51.0
34821,1.0,7.0,2.0,20.0
34822,3.0,20.0,2.0,61.0
34823,1.0,12.0,0.0,36.0
34824,2.0,8.0,0.0,39.0
34825,1.0,18.0,0.0,65.0
34826,2.0,19.0,3.0,54.0
34827,0.0,3.0,0.0,24.0
34828,1.0,12.0,3.0,56.0
34829,2.0,7.0,4.0,81.0
34830,0.0,22.0,1.0,80.0
34831,3.0,19.0,5.0,39.0
34832,1.0,26.0,3.0,62.0
34833,0.0,4.0,3.0,19.0
34834,2.0,17.0,4.0,67.0
34835,2.0,48.0,2.0,141.0
34836,6.0,30.0,12.0,124.0
34837,1.0,4.0,2.0,30.0
34838,2.0,126.0,4.0,273.0
34839,1.0,98.0,3.0,214.0
34840,10.0,122.0,15.0,296.0
34841,0.0,46.0,0.0,123.0
34842,3.0,30.0,4.0,69.0
34843,1.0,4.0,2.0,25.0
34844,1.0,5.0,1.0,21.0
34845,2.0,41.0,3.0,88.0
34846,1.0,4.0,1.0,48.0
34847,1.0,18.0,1.0,94.0
34848,1.0,7.0,0.0,57.0
34849,1.0,13.0,2.0,72.0
34850,0.0,11.0,0.0,41.0
34851,0.0,45.0,0.0,108.0
34852,1.0,12.0,1.0,32.0
34853,2.0,33.0,3.0,96.0
34854,1.0,8.0,3.0,46.0
34855,2.0,4.0,3.0,27.0
34856,2.0,11.0,4.0,44.0
34857,1.0,7.0,0.0,24.0
34858,1.0,52.0,2.0,189.0
34859,2.0,53.0,3.0,108.0
34860,3.0,13.0,4.0,53.0
34861,1.0,11.0,0.0,26.0
34862,2.0,22.0,1.0,58.0
34863,1.0,24.0,4.0,228.0
34864,1.0,7.0,1.0,37.0
34865,1.0,10.0,0.0,31.0
34866,5.0,20.0,12.0,132.0
34867,1.0,47.0,1.0,143.0
34868,2.0,5.0,2.0,14.0
34869,0.0,11.0,2.0,49.0
34870,3.0,14.0,1.0,32.0
34871,2.0,11.0,2.0,35.0
34872,3.0,49.0,4.0,142.0
34873,1.0,15.0,0.0,25.0
34874,2.0,12.0,3.0,41.0
34875,2.0,79.0,2.0,219.0
34876,1.0,10.0,3.0,40.0
34877,0.0,3.0,2.0,21.0
34878,2.0,11.0,4.0,47.0
34879,1.0,11.0,1.0,27.0
34880,1.0,31.0,2.0,101.0
34881,0.0,26.0,0.0,76.0
34882,2.0,6.0,5.0,48.0
34883,2.0,31.0,3.0,56.0
34884,1.0,20.0,1.0,79.0
34885,2.0,18.0,0.0,61.0
34886,2.0,40.0,2.0,110.0
34887,1.0,28.0,1.0,69.0
34888,6.0,37.0,13.0,170.0
34889,7.0,42.0,16.0,232.0
34890,3.0,10.0,4.0,29.0
34891,1.0,37.0,1.0,105.0
34892,3.0,11.0,7.0,64.0
34893,1.0,25.0,1.0,49.0
34894,4.0,12.0,3.0,38.0
34895,1.0,11.0,2.0,40.0
34896,3.0,24.0,4.0,53.0
34897,4.0,110.0,5.0,339.0
34898,0.0,6.0,2.0,40.0
34899,1.0,16.0,0.0,51.0
34900,1.0,12.0,2.0,31.0
34901,1.0,99.0,3.0,383.0
34902,0.0,7.0,1.0,40.0
34903,1.0,0.0,3.0,25.0
34904,2.0,9.0,2.0,9.0
34905,1.0,4.0,3.0,28.0
34906,0.0,7.0,0.0,21.0
34907,0.0,11.0,2.0,49.0
34908,3.0,11.0,3.0,36.0
34909,3.0,4.0,4.0,96.0
34910,1.0,23.0,1.0,51.0
34911,0.0,39.0,0.0,92.0
34912,3.0,25.0,3.0,70.0
34913,0.0,20.0,0.0,111.0
34914,0.0,20.0,2.0,88.0
34915,3.0,134.0,5.0,237.0
34916,1.0,52.0,2.0,176.0
34917,3.0,4.0,5.0,21.0
34918,3.0,6.0,3.0,22.0
34919,4.0,6.0,6.0,31.0
34920,2.0,5.0,3.0,10.0
34921,1.0,38.0,1.0,275.0
34922,2.0,41.0,3.0,76.0
34923,1.0,1.0,1.0,9.0
34924,2.0,0.0,2.0,12.0
34925,1.0,57.0,1.0,93.0
34926,2.0,12.0,3.0,19.0
34927,2.0,5.0,2.0,24.0
34928,1.0,23.0,1.0,66.0
34929,1.0,18.0,0.0,56.0
34930,1.0,4.0,1.0,4.0
34931,0.0,14.0,0.0,43.0
34932,1.0,8.0,0.0,21.0
34933,1.0,34.0,3.0,94.0
34934,2.0,31.0,1.0,90.0
34935,1.0,9.0,1.0,49.0
34936,2.0,52.0,3.0,128.0
34937,0.0,29.0,1.0,78.0
34938,0.0,16.0,0.0,42.0
34939,1.0,4.0,0.0,10.0
34940,2.0,2.0,2.0,19.0
34941,2.0,4.0,4.0,22.0
34942,3.0,38.0,2.0,77.0
34943,3.0,10.0,3.0,32.0
34944,0.0,10.0,1.0,25.0
34945,1.0,17.0,3.0,50.0
34946,2.0,5.0,5.0,51.0
34947,0.0,2.0,3.0,37.0
34948,1.0,19.0,2.0,41.0
34949,1.0,16.0,3.0,73.0
34950,2.0,4.0,2.0,24.0
34951,1.0,17.0,4.0,136.0
