,bigram_coocurence,bigram_distinct,bigram_nostpwrd_coocurence,bigram_nostpwrd_distinct
38998,1.0,43.0,0.0,16.0
38999,3.0,97.0,1.0,39.0
39000,2.0,89.0,0.0,19.0
39001,0.0,30.0,0.0,8.0
39002,1.0,72.0,0.0,19.0
39003,3.0,35.0,3.0,15.0
39004,1.0,8.0,1.0,0.0
39005,1.0,44.0,1.0,16.0
39006,4.0,81.0,3.0,19.0
39007,2.0,17.0,1.0,4.0
39008,7.0,57.0,4.0,16.0
39009,1.0,47.0,0.0,4.0
39010,0.0,44.0,0.0,18.0
39011,1.0,57.0,1.0,18.0
39012,1.0,4.0,0.0,2.0
39013,3.0,77.0,2.0,25.0
39014,1.0,18.0,0.0,4.0
39015,0.0,33.0,1.0,12.0
39016,2.0,8.0,3.0,2.0
39017,4.0,63.0,1.0,19.0
39018,1.0,46.0,1.0,12.0
39019,1.0,20.0,2.0,7.0
39020,1.0,105.0,0.0,30.0
39021,0.0,57.0,0.0,9.0
39022,2.0,36.0,2.0,12.0
39023,3.0,14.0,2.0,8.0
39024,2.0,48.0,1.0,7.0
39025,5.0,68.0,4.0,17.0
39026,0.0,45.0,0.0,20.0
39027,1.0,35.0,0.0,7.0
39028,0.0,85.0,1.0,34.0
39029,3.0,76.0,3.0,29.0
39030,1.0,92.0,0.0,19.0
39031,1.0,14.0,1.0,3.0
39032,0.0,17.0,0.0,1.0
39033,5.0,54.0,3.0,15.0
39034,0.0,44.0,0.0,7.0
39035,1.0,166.0,1.0,63.0
39036,4.0,65.0,2.0,33.0
39037,3.0,90.0,1.0,28.0
39038,0.0,35.0,0.0,14.0
39039,6.0,44.0,2.0,8.0
39040,0.0,55.0,0.0,12.0
39041,4.0,39.0,1.0,5.0
39042,2.0,36.0,2.0,12.0
39043,4.0,258.0,2.0,110.0
39044,3.0,64.0,2.0,7.0
39045,2.0,24.0,1.0,12.0
39046,2.0,156.0,1.0,48.0
39047,2.0,63.0,1.0,24.0
39048,2.0,25.0,0.0,8.0
39049,2.0,33.0,3.0,9.0
39050,3.0,107.0,3.0,41.0
39051,0.0,15.0,0.0,7.0
39052,2.0,34.0,1.0,8.0
39053,2.0,29.0,1.0,10.0
39054,2.0,31.0,0.0,10.0
39055,2.0,48.0,1.0,8.0
39056,0.0,34.0,0.0,11.0
39057,1.0,16.0,0.0,4.0
39058,1.0,25.0,1.0,2.0
39059,5.0,20.0,2.0,2.0
39060,1.0,140.0,1.0,26.0
39061,3.0,104.0,1.0,26.0
39062,0.0,161.0,0.0,31.0
39063,2.0,135.0,1.0,53.0
39064,3.0,164.0,1.0,38.0
39065,3.0,153.0,2.0,42.0
39066,0.0,50.0,1.0,15.0
39067,5.0,182.0,2.0,82.0
39068,4.0,165.0,2.0,52.0
39069,7.0,77.0,2.0,8.0
39070,1.0,40.0,0.0,7.0
39071,4.0,32.0,2.0,1.0
39072,0.0,33.0,0.0,15.0
39073,0.0,40.0,0.0,22.0
39074,3.0,64.0,2.0,14.0
39075,2.0,79.0,3.0,18.0
39076,0.0,45.0,0.0,16.0
39077,1.0,63.0,0.0,14.0
39078,1.0,82.0,1.0,22.0
39079,1.0,101.0,1.0,31.0
39080,0.0,25.0,0.0,6.0
39081,3.0,44.0,1.0,14.0
39082,2.0,40.0,3.0,19.0
39083,5.0,58.0,2.0,7.0
39084,3.0,30.0,1.0,6.0
39085,8.0,74.0,5.0,32.0
39086,2.0,55.0,2.0,20.0
39087,1.0,18.0,1.0,3.0
39088,0.0,44.0,0.0,14.0
39089,3.0,70.0,2.0,33.0
39090,4.0,57.0,2.0,17.0
39091,0.0,44.0,0.0,15.0
39092,1.0,69.0,0.0,20.0
39093,1.0,31.0,0.0,3.0
39094,1.0,47.0,1.0,13.0
39095,0.0,58.0,0.0,27.0
39096,7.0,282.0,4.0,111.0
39097,4.0,180.0,3.0,53.0
39098,12.0,154.0,7.0,58.0
39099,0.0,236.0,0.0,77.0
39100,0.0,41.0,0.0,16.0
39101,4.0,21.0,3.0,7.0
39102,1.0,31.0,1.0,11.0
39103,2.0,12.0,1.0,4.0
39104,0.0,69.0,0.0,13.0
39105,0.0,62.0,0.0,18.0
39106,1.0,49.0,0.0,14.0
39107,1.0,22.0,1.0,12.0
39108,5.0,26.0,2.0,3.0
39109,1.0,31.0,1.0,7.0
39110,0.0,43.0,0.0,22.0
39111,1.0,40.0,0.0,11.0
39112,3.0,66.0,3.0,34.0
39113,3.0,9.0,1.0,1.0
39114,0.0,15.0,0.0,4.0
39115,3.0,118.0,2.0,48.0
39116,2.0,75.0,1.0,44.0
39117,4.0,79.0,4.0,47.0
39118,2.0,41.0,1.0,13.0
39119,3.0,34.0,2.0,5.0
39120,4.0,162.0,2.0,79.0
39121,0.0,34.0,0.0,7.0
39122,2.0,11.0,2.0,8.0
39123,0.0,70.0,1.0,11.0
39124,0.0,212.0,0.0,59.0
39125,4.0,186.0,0.0,59.0
39126,9.0,92.0,5.0,32.0
39127,4.0,25.0,2.0,2.0
39128,5.0,78.0,2.0,11.0
39129,1.0,24.0,2.0,5.0
39130,1.0,74.0,0.0,35.0
39131,1.0,76.0,0.0,26.0
39132,8.0,74.0,5.0,32.0
39133,2.0,67.0,1.0,10.0
39134,2.0,75.0,2.0,12.0
39135,5.0,44.0,4.0,12.0
39136,1.0,37.0,0.0,8.0
39137,5.0,33.0,3.0,15.0
39138,0.0,22.0,0.0,9.0
39139,1.0,36.0,0.0,11.0
39140,1.0,69.0,0.0,16.0
39141,1.0,87.0,1.0,21.0
39142,2.0,43.0,1.0,16.0
39143,1.0,104.0,1.0,36.0
39144,13.0,120.0,5.0,32.0
39145,0.0,72.0,1.0,23.0
39146,1.0,33.0,1.0,16.0
39147,3.0,41.0,3.0,19.0
39148,1.0,76.0,1.0,22.0
39149,0.0,87.0,0.0,31.0
39150,3.0,69.0,1.0,21.0
39151,1.0,43.0,1.0,13.0
39152,0.0,284.0,0.0,117.0
39153,4.0,49.0,1.0,10.0
39154,2.0,143.0,1.0,26.0
39155,1.0,21.0,2.0,8.0
39156,2.0,10.0,2.0,10.0
39157,0.0,50.0,0.0,8.0
39158,2.0,9.0,1.0,0.0
39159,3.0,30.0,2.0,8.0
39160,7.0,146.0,2.0,40.0
39161,6.0,93.0,2.0,9.0
39162,0.0,180.0,0.0,40.0
39163,3.0,55.0,1.0,21.0
39164,2.0,65.0,0.0,20.0
39165,0.0,59.0,0.0,12.0
39166,1.0,36.0,0.0,13.0
39167,2.0,19.0,2.0,5.0
39168,3.0,40.0,0.0,5.0
39169,4.0,143.0,1.0,40.0
39170,1.0,76.0,1.0,16.0
39171,2.0,48.0,1.0,17.0
39172,0.0,10.0,1.0,1.0
39173,2.0,24.0,2.0,2.0
39174,0.0,80.0,0.0,35.0
39175,1.0,95.0,1.0,31.0
39176,0.0,54.0,1.0,16.0
39177,1.0,26.0,1.0,4.0
39178,1.0,56.0,1.0,8.0
39179,5.0,93.0,4.0,22.0
39180,5.0,51.0,3.0,22.0
39181,1.0,48.0,2.0,13.0
39182,4.0,58.0,2.0,22.0
39183,1.0,35.0,3.0,13.0
39184,2.0,108.0,1.0,33.0
39185,6.0,84.0,2.0,8.0
39186,3.0,25.0,1.0,11.0
39187,11.0,156.0,3.0,27.0
39188,1.0,83.0,0.0,30.0
39189,1.0,133.0,0.0,46.0
39190,1.0,79.0,1.0,15.0
39191,0.0,126.0,0.0,36.0
39192,5.0,44.0,3.0,10.0
39193,7.0,30.0,2.0,2.0
39194,17.0,292.0,7.0,58.0
39195,1.0,32.0,1.0,12.0
39196,2.0,37.0,2.0,4.0
39197,19.0,269.0,7.0,63.0
39198,1.0,63.0,1.0,27.0
39199,2.0,117.0,1.0,37.0
39200,0.0,25.0,0.0,7.0
39201,1.0,32.0,1.0,10.0
39202,12.0,137.0,6.0,37.0
39203,0.0,16.0,0.0,13.0
39204,7.0,144.0,5.0,46.0
39205,0.0,43.0,1.0,12.0
39206,1.0,18.0,1.0,3.0
39207,3.0,55.0,2.0,30.0
39208,1.0,75.0,0.0,15.0
39209,10.0,124.0,6.0,52.0
39210,1.0,9.0,1.0,0.0
39211,0.0,14.0,0.0,2.0
39212,2.0,67.0,1.0,18.0
39213,2.0,18.0,2.0,4.0
39214,1.0,25.0,1.0,11.0
39215,0.0,118.0,0.0,44.0
39216,1.0,114.0,0.0,50.0
39217,0.0,107.0,0.0,43.0
39218,0.0,163.0,0.0,27.0
39219,4.0,33.0,3.0,9.0
39220,3.0,45.0,1.0,11.0
39221,2.0,35.0,1.0,8.0
39222,0.0,120.0,0.0,44.0
39223,2.0,60.0,3.0,30.0
39224,1.0,34.0,0.0,9.0
39225,2.0,24.0,3.0,14.0
39226,4.0,20.0,3.0,12.0
39227,0.0,119.0,0.0,31.0
39228,0.0,20.0,0.0,3.0
39229,2.0,61.0,2.0,17.0
39230,2.0,16.0,1.0,7.0
39231,0.0,72.0,0.0,24.0
39232,3.0,105.0,0.0,8.0
39233,0.0,51.0,0.0,15.0
39234,2.0,68.0,0.0,19.0
39235,5.0,56.0,4.0,11.0
39236,3.0,14.0,2.0,8.0
39237,2.0,97.0,1.0,22.0
39238,2.0,56.0,2.0,17.0
39239,2.0,47.0,0.0,5.0
39240,1.0,36.0,1.0,5.0
39241,12.0,191.0,6.0,51.0
39242,4.0,62.0,2.0,12.0
39243,2.0,75.0,2.0,31.0
39244,1.0,82.0,0.0,29.0
39245,3.0,145.0,2.0,36.0
39246,8.0,85.0,4.0,13.0
39247,3.0,49.0,2.0,19.0
39248,13.0,184.0,7.0,58.0
39249,2.0,55.0,3.0,13.0
39250,11.0,110.0,5.0,20.0
39251,12.0,124.0,6.0,30.0
39252,1.0,127.0,1.0,50.0
39253,0.0,13.0,0.0,2.0
39254,3.0,47.0,2.0,15.0
39255,4.0,13.0,2.0,1.0
39256,3.0,108.0,3.0,43.0
39257,5.0,38.0,2.0,7.0
39258,2.0,19.0,2.0,9.0
39259,4.0,113.0,2.0,38.0
39260,12.0,154.0,7.0,54.0
39261,3.0,174.0,2.0,73.0
39262,4.0,45.0,2.0,15.0
39263,6.0,292.0,8.0,134.0
39264,0.0,19.0,0.0,7.0
39265,1.0,26.0,0.0,6.0
39266,5.0,25.0,4.0,6.0
39267,2.0,60.0,1.0,13.0
39268,3.0,34.0,1.0,4.0
39269,3.0,6.0,1.0,0.0
39270,3.0,9.0,3.0,2.0
39271,2.0,19.0,3.0,4.0
39272,2.0,74.0,0.0,19.0
39273,9.0,72.0,4.0,12.0
39274,0.0,51.0,0.0,15.0
39275,0.0,104.0,1.0,23.0
39276,1.0,28.0,1.0,9.0
39277,0.0,32.0,0.0,11.0
39278,14.0,145.0,8.0,67.0
39279,3.0,197.0,2.0,44.0
39280,4.0,123.0,1.0,14.0
39281,5.0,176.0,1.0,18.0
39282,1.0,68.0,0.0,22.0
39283,2.0,52.0,1.0,21.0
39284,2.0,102.0,1.0,40.0
39285,6.0,220.0,2.0,75.0
39286,0.0,56.0,0.0,25.0
39287,1.0,6.0,1.0,3.0
39288,2.0,54.0,2.0,4.0
39289,5.0,137.0,3.0,54.0
39290,1.0,87.0,0.0,15.0
39291,3.0,169.0,2.0,48.0
39292,6.0,58.0,4.0,12.0
39293,12.0,154.0,7.0,54.0
39294,1.0,58.0,1.0,15.0
39295,12.0,124.0,6.0,30.0
39296,2.0,18.0,2.0,4.0
39297,1.0,51.0,1.0,20.0
39298,0.0,21.0,2.0,2.0
39299,0.0,26.0,0.0,6.0
39300,4.0,17.0,3.0,10.0
39301,1.0,83.0,1.0,32.0
39302,1.0,124.0,0.0,42.0
39303,3.0,20.0,2.0,5.0
39304,2.0,59.0,1.0,14.0
39305,2.0,47.0,1.0,10.0
39306,0.0,126.0,1.0,24.0
39307,1.0,46.0,1.0,8.0
39308,3.0,38.0,1.0,7.0
39309,6.0,221.0,2.0,48.0
39310,1.0,21.0,0.0,3.0
39311,2.0,44.0,1.0,15.0
39312,12.0,116.0,6.0,22.0
39313,4.0,85.0,2.0,12.0
39314,3.0,33.0,1.0,9.0
39315,0.0,23.0,0.0,4.0
39316,1.0,21.0,1.0,15.0
39317,2.0,76.0,1.0,32.0
39318,8.0,132.0,4.0,32.0
39319,0.0,15.0,0.0,6.0
39320,3.0,19.0,1.0,3.0
39321,2.0,42.0,1.0,17.0
39322,2.0,24.0,1.0,1.0
39323,3.0,111.0,2.0,54.0
39324,4.0,47.0,2.0,14.0
39325,1.0,82.0,1.0,32.0
39326,0.0,22.0,0.0,6.0
39327,8.0,124.0,6.0,46.0
39328,3.0,182.0,2.0,49.0
39329,0.0,38.0,0.0,8.0
39330,1.0,61.0,1.0,25.0
39331,2.0,23.0,2.0,4.0
39332,2.0,7.0,0.0,0.0
39333,0.0,12.0,0.0,6.0
39334,0.0,13.0,0.0,4.0
39335,3.0,55.0,2.0,8.0
39336,0.0,5.0,0.0,3.0
39337,2.0,103.0,1.0,25.0
39338,5.0,58.0,2.0,14.0
39339,0.0,72.0,0.0,23.0
39340,10.0,90.0,6.0,30.0
39341,1.0,36.0,0.0,14.0
39342,1.0,119.0,1.0,35.0
39343,6.0,44.0,1.0,4.0
39344,5.0,538.0,3.0,146.0
39345,0.0,103.0,0.0,15.0
39346,0.0,93.0,0.0,29.0
39347,1.0,28.0,1.0,13.0
39348,4.0,71.0,4.0,34.0
39349,0.0,30.0,0.0,6.0
39350,1.0,69.0,0.0,19.0
39351,5.0,141.0,1.0,30.0
39352,3.0,19.0,4.0,9.0
39353,4.0,64.0,3.0,23.0
39354,5.0,47.0,3.0,25.0
39355,0.0,33.0,0.0,11.0
39356,1.0,103.0,1.0,46.0
39357,6.0,51.0,4.0,9.0
39358,2.0,84.0,0.0,15.0
39359,4.0,41.0,3.0,23.0
39360,1.0,64.0,1.0,8.0
39361,1.0,41.0,1.0,4.0
39362,21.0,471.0,9.0,103.0
39363,1.0,30.0,1.0,2.0
39364,8.0,115.0,4.0,24.0
39365,3.0,7.0,2.0,1.0
39366,4.0,47.0,3.0,15.0
39367,0.0,75.0,0.0,23.0
39368,5.0,47.0,5.0,12.0
39369,1.0,13.0,1.0,1.0
39370,0.0,17.0,0.0,6.0
39371,1.0,74.0,1.0,17.0
39372,2.0,129.0,1.0,28.0
39373,2.0,38.0,1.0,3.0
39374,2.0,29.0,1.0,7.0
39375,3.0,53.0,3.0,14.0
39376,2.0,81.0,0.0,27.0
39377,3.0,108.0,1.0,30.0
39378,0.0,51.0,0.0,18.0
39379,3.0,90.0,2.0,40.0
39380,1.0,34.0,1.0,19.0
39381,2.0,34.0,2.0,2.0
39382,2.0,5.0,1.0,0.0
39383,2.0,13.0,2.0,2.0
39384,0.0,52.0,0.0,24.0
39385,3.0,77.0,2.0,25.0
39386,3.0,12.0,1.0,2.0
39387,4.0,41.0,2.0,8.0
39388,0.0,63.0,0.0,20.0
39389,1.0,13.0,0.0,1.0
39390,6.0,68.0,3.0,16.0
39391,1.0,102.0,1.0,37.0
39392,2.0,21.0,3.0,6.0
39393,1.0,62.0,0.0,23.0
39394,2.0,49.0,1.0,12.0
39395,2.0,68.0,1.0,15.0
39396,3.0,19.0,1.0,4.0
39397,1.0,40.0,0.0,15.0
39398,2.0,37.0,1.0,11.0
39399,0.0,131.0,0.0,36.0
39400,5.0,49.0,2.0,12.0
39401,2.0,43.0,1.0,16.0
39402,1.0,34.0,0.0,4.0
39403,5.0,101.0,2.0,14.0
39404,0.0,20.0,0.0,1.0
39405,6.0,44.0,2.0,8.0
39406,5.0,99.0,3.0,57.0
39407,1.0,32.0,1.0,16.0
39408,4.0,57.0,2.0,3.0
39409,6.0,43.0,3.0,9.0
39410,8.0,74.0,5.0,32.0
39411,1.0,47.0,1.0,23.0
39412,1.0,73.0,0.0,13.0
39413,2.0,24.0,1.0,4.0
39414,1.0,97.0,0.0,27.0
39415,3.0,54.0,3.0,18.0
39416,4.0,54.0,2.0,16.0
39417,1.0,56.0,1.0,13.0
39418,1.0,30.0,1.0,17.0
39419,2.0,14.0,2.0,2.0
39420,2.0,44.0,1.0,15.0
39421,2.0,258.0,2.0,93.0
39422,6.0,68.0,3.0,18.0
39423,2.0,21.0,1.0,2.0
39424,2.0,47.0,0.0,9.0
39425,2.0,66.0,1.0,19.0
39426,1.0,67.0,1.0,19.0
39427,1.0,26.0,2.0,8.0
39428,0.0,204.0,0.0,43.0
39429,1.0,120.0,0.0,25.0
39430,1.0,31.0,0.0,8.0
39431,1.0,37.0,1.0,13.0
39432,4.0,28.0,3.0,14.0
39433,4.0,32.0,2.0,14.0
39434,0.0,64.0,1.0,20.0
39435,1.0,99.0,0.0,18.0
39436,1.0,87.0,1.0,27.0
39437,2.0,52.0,0.0,3.0
39438,0.0,92.0,0.0,24.0
39439,12.0,158.0,6.0,44.0
39440,6.0,30.0,3.0,4.0
39441,2.0,44.0,0.0,14.0
39442,18.0,252.0,7.0,50.0
39443,1.0,21.0,0.0,7.0
39444,4.0,62.0,2.0,12.0
39445,2.0,67.0,2.0,27.0
39446,3.0,44.0,1.0,16.0
39447,1.0,78.0,1.0,18.0
39448,3.0,35.0,1.0,12.0
39449,0.0,45.0,1.0,2.0
39450,7.0,42.0,4.0,12.0
39451,4.0,55.0,2.0,13.0
39452,7.0,83.0,3.0,9.0
39453,1.0,4.0,0.0,2.0
39454,1.0,10.0,0.0,1.0
39455,2.0,41.0,1.0,14.0
39456,1.0,20.0,0.0,7.0
39457,2.0,58.0,2.0,23.0
39458,15.0,178.0,5.0,32.0
39459,9.0,72.0,4.0,12.0
39460,0.0,60.0,0.0,21.0
39461,0.0,96.0,1.0,26.0
39462,3.0,53.0,2.0,17.0
39463,2.0,32.0,1.0,5.0
39464,2.0,65.0,0.0,13.0
39465,4.0,54.0,1.0,7.0
39466,0.0,55.0,0.0,19.0
39467,6.0,44.0,2.0,8.0
39468,0.0,66.0,0.0,19.0
39469,2.0,68.0,0.0,30.0
39470,1.0,31.0,0.0,8.0
39471,3.0,38.0,1.0,8.0
39472,1.0,75.0,1.0,14.0
39473,4.0,49.0,3.0,31.0
39474,2.0,25.0,3.0,10.0
39475,3.0,63.0,2.0,33.0
39476,0.0,36.0,0.0,12.0
39477,3.0,121.0,1.0,24.0
39478,3.0,80.0,3.0,19.0
39479,0.0,30.0,1.0,15.0
39480,21.0,448.0,9.0,92.0
39481,2.0,48.0,2.0,14.0
39482,2.0,40.0,1.0,15.0
39483,5.0,76.0,4.0,32.0
39484,3.0,46.0,0.0,7.0
39485,8.0,181.0,2.0,49.0
39486,3.0,43.0,1.0,12.0
39487,5.0,124.0,5.0,24.0
39488,3.0,52.0,2.0,24.0
39489,0.0,30.0,0.0,10.0
39490,2.0,158.0,1.0,57.0
39491,0.0,25.0,0.0,11.0
39492,1.0,54.0,1.0,17.0
39493,4.0,58.0,2.0,34.0
39494,2.0,12.0,3.0,2.0
39495,5.0,32.0,4.0,6.0
39496,10.0,160.0,3.0,31.0
39497,15.0,162.0,6.0,36.0
39498,1.0,5.0,1.0,2.0
39499,4.0,53.0,3.0,25.0
39500,1.0,129.0,0.0,35.0
39501,1.0,101.0,1.0,33.0
39502,1.0,50.0,0.0,6.0
39503,1.0,149.0,2.0,37.0
39504,6.0,103.0,3.0,16.0
39505,1.0,42.0,2.0,7.0
39506,2.0,45.0,2.0,14.0
39507,0.0,24.0,1.0,11.0
39508,5.0,48.0,1.0,8.0
39509,3.0,40.0,3.0,10.0
39510,2.0,53.0,2.0,15.0
39511,3.0,28.0,1.0,8.0
39512,2.0,33.0,1.0,7.0
39513,15.0,162.0,6.0,36.0
39514,2.0,10.0,1.0,2.0
39515,3.0,81.0,2.0,24.0
39516,3.0,21.0,2.0,9.0
39517,5.0,91.0,2.0,34.0
39518,0.0,196.0,0.0,40.0
39519,2.0,53.0,0.0,8.0
39520,5.0,32.0,4.0,6.0
39521,2.0,8.0,1.0,4.0
39522,1.0,92.0,1.0,16.0
39523,2.0,56.0,1.0,21.0
39524,1.0,62.0,1.0,15.0
39525,0.0,37.0,0.0,15.0
39526,2.0,100.0,1.0,27.0
39527,4.0,335.0,2.0,111.0
39528,3.0,103.0,2.0,33.0
39529,0.0,52.0,0.0,18.0
39530,3.0,27.0,1.0,10.0
39531,3.0,71.0,2.0,18.0
39532,0.0,40.0,0.0,15.0
39533,0.0,50.0,0.0,16.0
39534,2.0,45.0,0.0,11.0
39535,3.0,106.0,1.0,40.0
39536,0.0,68.0,0.0,16.0
39537,6.0,121.0,3.0,26.0
39538,0.0,108.0,1.0,52.0
39539,2.0,1.0,1.0,0.0
39540,12.0,124.0,6.0,30.0
39541,2.0,19.0,1.0,8.0
39542,3.0,90.0,2.0,22.0
39543,1.0,59.0,1.0,25.0
39544,4.0,13.0,2.0,0.0
39545,2.0,65.0,1.0,19.0
39546,4.0,29.0,3.0,10.0
39547,0.0,104.0,0.0,54.0
39548,6.0,59.0,4.0,9.0
39549,2.0,110.0,1.0,17.0
39550,3.0,21.0,2.0,7.0
39551,10.0,124.0,5.0,39.0
39552,2.0,40.0,2.0,4.0
39553,0.0,27.0,0.0,11.0
39554,9.0,72.0,4.0,12.0
39555,4.0,23.0,2.0,9.0
39556,1.0,27.0,0.0,10.0
39557,0.0,44.0,0.0,10.0
39558,13.0,120.0,5.0,32.0
39559,3.0,108.0,4.0,43.0
39560,3.0,70.0,1.0,12.0
39561,1.0,59.0,2.0,28.0
39562,10.0,123.0,6.0,44.0
39563,1.0,17.0,2.0,9.0
39564,0.0,20.0,0.0,4.0
39565,2.0,24.0,1.0,11.0
39566,0.0,5.0,0.0,5.0
39567,8.0,262.0,3.0,40.0
39568,6.0,43.0,4.0,16.0
39569,6.0,36.0,4.0,16.0
39570,1.0,50.0,1.0,16.0
39571,2.0,57.0,1.0,24.0
39572,11.0,134.0,4.0,22.0
39573,4.0,236.0,2.0,40.0
39574,0.0,64.0,1.0,14.0
39575,1.0,4.0,1.0,4.0
39576,0.0,150.0,0.0,25.0
39577,1.0,89.0,1.0,25.0
39578,8.0,174.0,1.0,35.0
39579,3.0,16.0,3.0,4.0
39580,4.0,13.0,3.0,4.0
39581,5.0,132.0,3.0,20.0
39582,5.0,32.0,3.0,9.0
39583,1.0,46.0,0.0,10.0
39584,3.0,146.0,1.0,18.0
39585,3.0,46.0,3.0,6.0
39586,0.0,54.0,0.0,39.0
39587,1.0,27.0,1.0,11.0
39588,2.0,44.0,0.0,6.0
39589,4.0,22.0,2.0,5.0
39590,1.0,53.0,1.0,17.0
39591,4.0,215.0,3.0,42.0
39592,11.0,110.0,5.0,20.0
39593,4.0,38.0,1.0,8.0
39594,1.0,25.0,0.0,5.0
39595,3.0,47.0,2.0,10.0
39596,0.0,10.0,1.0,4.0
39597,0.0,73.0,0.0,16.0
39598,1.0,187.0,0.0,17.0
39599,8.0,95.0,2.0,17.0
39600,6.0,37.0,4.0,12.0
39601,0.0,71.0,0.0,35.0
39602,4.0,114.0,1.0,21.0
39603,4.0,100.0,2.0,37.0
39604,0.0,104.0,0.0,48.0
39605,1.0,133.0,1.0,49.0
39606,0.0,20.0,1.0,5.0
39607,0.0,45.0,0.0,19.0
39608,5.0,61.0,3.0,16.0
39609,5.0,165.0,2.0,63.0
39610,0.0,29.0,1.0,10.0
39611,3.0,127.0,2.0,12.0
39612,1.0,42.0,2.0,25.0
39613,2.0,17.0,1.0,4.0
39614,0.0,32.0,0.0,11.0
39615,3.0,71.0,2.0,3.0
39616,1.0,54.0,2.0,12.0
39617,4.0,53.0,3.0,12.0
39618,2.0,40.0,3.0,9.0
39619,2.0,99.0,1.0,9.0
39620,6.0,231.0,3.0,76.0
39621,1.0,85.0,1.0,24.0
39622,4.0,119.0,1.0,22.0
39623,1.0,85.0,1.0,34.0
39624,1.0,17.0,2.0,5.0
39625,10.0,90.0,6.0,30.0
39626,2.0,31.0,2.0,9.0
39627,3.0,46.0,2.0,10.0
39628,5.0,20.0,3.0,4.0
39629,0.0,19.0,0.0,3.0
39630,1.0,48.0,0.0,7.0
39631,13.0,202.0,7.0,89.0
39632,13.0,170.0,7.0,50.0
39633,5.0,65.0,1.0,7.0
39634,2.0,50.0,2.0,25.0
39635,3.0,35.0,1.0,17.0
39636,13.0,156.0,7.0,42.0
39637,3.0,124.0,2.0,42.0
39638,0.0,61.0,0.0,15.0
39639,5.0,74.0,1.0,15.0
39640,2.0,111.0,1.0,51.0
39641,0.0,107.0,0.0,31.0
39642,3.0,44.0,2.0,13.0
39643,1.0,33.0,1.0,16.0
39644,1.0,42.0,1.0,16.0
39645,4.0,45.0,2.0,13.0
39646,5.0,103.0,3.0,38.0
39647,3.0,46.0,1.0,7.0
39648,1.0,94.0,1.0,23.0
39649,2.0,71.0,1.0,24.0
39650,4.0,36.0,3.0,15.0
39651,4.0,28.0,4.0,6.0
39652,3.0,150.0,1.0,55.0
39653,3.0,52.0,2.0,16.0
39654,4.0,50.0,3.0,31.0
39655,1.0,63.0,1.0,25.0
39656,2.0,19.0,1.0,5.0
39657,4.0,57.0,2.0,13.0
39658,3.0,34.0,2.0,0.0
39659,12.0,269.0,6.0,85.0
39660,4.0,34.0,2.0,7.0
39661,2.0,27.0,1.0,4.0
39662,2.0,22.0,0.0,5.0
39663,4.0,46.0,1.0,16.0
39664,2.0,165.0,0.0,43.0
39665,2.0,70.0,0.0,24.0
39666,1.0,24.0,1.0,8.0
39667,4.0,29.0,2.0,9.0
39668,1.0,49.0,1.0,23.0
39669,1.0,45.0,1.0,16.0
39670,2.0,58.0,2.0,20.0
39671,6.0,30.0,3.0,6.0
39672,12.0,145.0,5.0,26.0
39673,5.0,20.0,2.0,2.0
39674,1.0,24.0,1.0,8.0
39675,0.0,27.0,0.0,7.0
39676,4.0,34.0,4.0,6.0
39677,2.0,31.0,1.0,6.0
39678,1.0,66.0,1.0,17.0
39679,2.0,53.0,2.0,9.0
39680,4.0,77.0,2.0,16.0
39681,4.0,39.0,1.0,8.0
39682,7.0,160.0,3.0,34.0
39683,6.0,53.0,4.0,12.0
39684,4.0,181.0,3.0,64.0
39685,3.0,66.0,1.0,16.0
39686,5.0,56.0,2.0,15.0
39687,0.0,56.0,0.0,8.0
39688,2.0,49.0,1.0,10.0
39689,4.0,12.0,2.0,2.0
39690,4.0,60.0,0.0,11.0
39691,1.0,286.0,1.0,114.0
39692,1.0,53.0,1.0,13.0
39693,0.0,65.0,0.0,21.0
39694,12.0,137.0,6.0,37.0
39695,0.0,48.0,1.0,11.0
39696,2.0,17.0,2.0,8.0
39697,2.0,30.0,1.0,11.0
39698,1.0,66.0,2.0,19.0
39699,1.0,289.0,1.0,106.0
39700,7.0,49.0,4.0,16.0
39701,1.0,164.0,1.0,51.0
39702,3.0,97.0,1.0,15.0
39703,1.0,61.0,1.0,17.0
39704,1.0,11.0,1.0,7.0
39705,4.0,67.0,3.0,14.0
39706,0.0,48.0,0.0,7.0
39707,1.0,12.0,0.0,1.0
39708,0.0,76.0,0.0,43.0
39709,5.0,186.0,4.0,49.0
39710,2.0,34.0,2.0,12.0
39711,2.0,12.0,1.0,4.0
39712,2.0,38.0,1.0,12.0
39713,3.0,45.0,2.0,17.0
39714,2.0,102.0,0.0,40.0
39715,0.0,36.0,0.0,14.0
39716,3.0,67.0,1.0,13.0
39717,4.0,38.0,1.0,11.0
39718,2.0,47.0,1.0,11.0
39719,0.0,60.0,0.0,16.0
39720,3.0,50.0,2.0,16.0
39721,4.0,83.0,2.0,13.0
39722,7.0,67.0,4.0,17.0
39723,3.0,43.0,1.0,6.0
39724,1.0,43.0,0.0,6.0
39725,5.0,89.0,4.0,43.0
39726,0.0,23.0,0.0,6.0
39727,11.0,110.0,5.0,20.0
39728,3.0,84.0,2.0,44.0
39729,2.0,117.0,2.0,48.0
39730,10.0,123.0,6.0,44.0
39731,3.0,109.0,1.0,55.0
