,q1_kcores,q2_kcores,q1_q2_kcores_ratio,q1_q2_kcores_diff,q1_q2_kcores_diff_normed
31196,1.0,1.0,1.0,0.0,0.0
31197,5.0,5.0,1.0,0.0,0.0
31198,24.0,24.0,1.0,0.0,0.0
31199,1.0,2.0,0.5,1.0,0.3333333333333333
31200,1.0,1.0,1.0,0.0,0.0
31201,4.0,4.0,1.0,0.0,0.0
31202,12.0,12.0,1.0,0.0,0.0
31203,2.0,4.0,0.5,2.0,0.3333333333333333
31204,8.0,1.0,0.125,7.0,0.7777777777777778
31205,30.0,30.0,1.0,0.0,0.0
31206,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
31207,1.0,2.0,0.5,1.0,0.3333333333333333
31208,5.0,1.0,0.2,4.0,0.6666666666666666
31209,2.0,1.0,0.5,1.0,0.3333333333333333
31210,2.0,3.0,0.6666666666666666,1.0,0.2
31211,4.0,4.0,1.0,0.0,0.0
31212,20.0,18.0,0.8999999999999999,2.0,0.05263157894736842
31213,3.0,3.0,1.0,0.0,0.0
31214,4.0,4.0,1.0,0.0,0.0
31215,1.0,1.0,1.0,0.0,0.0
31216,24.0,24.0,1.0,0.0,0.0
31217,1.0,2.0,0.5,1.0,0.3333333333333333
31218,11.0,11.0,1.0,0.0,0.0
31219,1.0,1.0,1.0,0.0,0.0
31220,1.0,1.0,1.0,0.0,0.0
31221,2.0,2.0,1.0,0.0,0.0
31222,1.0,1.0,1.0,0.0,0.0
31223,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
31224,16.0,11.0,0.6875,5.0,0.18518518518518517
31225,1.0,1.0,1.0,0.0,0.0
31226,7.0,7.0,1.0,0.0,0.0
31227,17.0,17.0,1.0,0.0,0.0
31228,9.0,9.0,1.0,0.0,0.0
31229,19.0,23.0,0.8260869565217391,4.0,0.09523809523809523
31230,30.0,30.0,1.0,0.0,0.0
31231,4.0,6.0,0.6666666666666666,2.0,0.2
31232,24.0,22.0,0.9166666666666667,2.0,0.043478260869565216
31233,9.0,8.0,0.8888888888888888,1.0,0.058823529411764705
31234,1.0,1.0,1.0,0.0,0.0
31235,9.0,9.0,1.0,0.0,0.0
31236,5.0,1.0,0.2,4.0,0.6666666666666666
31237,1.0,1.0,1.0,0.0,0.0
31238,4.0,4.0,1.0,0.0,0.0
31239,9.0,9.0,1.0,0.0,0.0
31240,4.0,4.0,1.0,0.0,0.0
31241,14.0,14.0,1.0,0.0,0.0
31242,3.0,9.0,0.3333333333333333,6.0,0.5
31243,1.0,1.0,1.0,0.0,0.0
31244,1.0,1.0,1.0,0.0,0.0
31245,4.0,4.0,1.0,0.0,0.0
31246,4.0,4.0,1.0,0.0,0.0
31247,15.0,15.0,1.0,0.0,0.0
31248,1.0,1.0,1.0,0.0,0.0
31249,3.0,5.0,0.6,2.0,0.25
31250,26.0,26.0,1.0,0.0,0.0
31251,12.0,12.0,1.0,0.0,0.0
31252,1.0,1.0,1.0,0.0,0.0
31253,4.0,4.0,1.0,0.0,0.0
31254,4.0,4.0,1.0,0.0,0.0
31255,6.0,2.0,0.3333333333333333,4.0,0.5
31256,14.0,18.0,0.7777777777777778,4.0,0.125
31257,9.0,9.0,1.0,0.0,0.0
31258,1.0,3.0,0.3333333333333333,2.0,0.5
31259,2.0,2.0,1.0,0.0,0.0
31260,5.0,5.0,1.0,0.0,0.0
31261,1.0,1.0,1.0,0.0,0.0
31262,3.0,3.0,1.0,0.0,0.0
31263,1.0,1.0,1.0,0.0,0.0
31264,2.0,2.0,1.0,0.0,0.0
31265,4.0,4.0,1.0,0.0,0.0
31266,10.0,10.0,1.0,0.0,0.0
31267,1.0,5.0,0.2,4.0,0.6666666666666666
31268,1.0,1.0,1.0,0.0,0.0
31269,30.0,30.0,1.0,0.0,0.0
31270,8.0,8.0,1.0,0.0,0.0
31271,1.0,1.0,1.0,0.0,0.0
31272,7.0,2.0,0.2857142857142857,5.0,0.5555555555555556
31273,4.0,4.0,1.0,0.0,0.0
31274,1.0,1.0,1.0,0.0,0.0
31275,3.0,4.0,0.75,1.0,0.14285714285714285
31276,13.0,13.0,1.0,0.0,0.0
31277,5.0,4.0,0.8,1.0,0.1111111111111111
31278,7.0,11.0,0.6363636363636364,4.0,0.2222222222222222
31279,1.0,5.0,0.2,4.0,0.6666666666666666
31280,1.0,5.0,0.2,4.0,0.6666666666666666
31281,2.0,1.0,0.5,1.0,0.3333333333333333
31282,17.0,17.0,1.0,0.0,0.0
31283,2.0,2.0,1.0,0.0,0.0
31284,1.0,1.0,1.0,0.0,0.0
31285,6.0,6.0,1.0,0.0,0.0
31286,4.0,4.0,1.0,0.0,0.0
31287,3.0,3.0,1.0,0.0,0.0
31288,4.0,4.0,1.0,0.0,0.0
31289,10.0,18.0,0.5555555555555556,8.0,0.2857142857142857
31290,1.0,2.0,0.5,1.0,0.3333333333333333
31291,5.0,5.0,1.0,0.0,0.0
31292,2.0,2.0,1.0,0.0,0.0
31293,1.0,1.0,1.0,0.0,0.0
31294,2.0,2.0,1.0,0.0,0.0
31295,1.0,1.0,1.0,0.0,0.0
31296,6.0,2.0,0.3333333333333333,4.0,0.5
31297,11.0,11.0,1.0,0.0,0.0
31298,1.0,1.0,1.0,0.0,0.0
31299,1.0,1.0,1.0,0.0,0.0
31300,1.0,1.0,1.0,0.0,0.0
31301,5.0,5.0,1.0,0.0,0.0
31302,14.0,14.0,1.0,0.0,0.0
31303,4.0,6.0,0.6666666666666666,2.0,0.2
31304,2.0,2.0,1.0,0.0,0.0
31305,3.0,3.0,1.0,0.0,0.0
31306,2.0,2.0,1.0,0.0,0.0
31307,26.0,26.0,1.0,0.0,0.0
31308,1.0,1.0,1.0,0.0,0.0
31309,6.0,6.0,1.0,0.0,0.0
31310,4.0,4.0,1.0,0.0,0.0
31311,7.0,4.0,0.5714285714285714,3.0,0.2727272727272727
31312,17.0,17.0,1.0,0.0,0.0
31313,1.0,1.0,1.0,0.0,0.0
31314,11.0,11.0,1.0,0.0,0.0
31315,4.0,4.0,1.0,0.0,0.0
31316,1.0,1.0,1.0,0.0,0.0
31317,1.0,3.0,0.3333333333333333,2.0,0.5
31318,19.0,24.0,0.7916666666666666,5.0,0.11627906976744186
31319,2.0,2.0,1.0,0.0,0.0
31320,4.0,3.0,0.75,1.0,0.14285714285714285
31321,8.0,8.0,1.0,0.0,0.0
31322,12.0,12.0,1.0,0.0,0.0
31323,28.0,30.0,0.9333333333333333,2.0,0.034482758620689655
31324,2.0,2.0,1.0,0.0,0.0
31325,18.0,18.0,1.0,0.0,0.0
31326,1.0,1.0,1.0,0.0,0.0
31327,7.0,7.0,1.0,0.0,0.0
31328,3.0,3.0,1.0,0.0,0.0
31329,6.0,6.0,1.0,0.0,0.0
31330,1.0,3.0,0.3333333333333333,2.0,0.5
31331,15.0,15.0,1.0,0.0,0.0
31332,4.0,4.0,1.0,0.0,0.0
31333,1.0,1.0,1.0,0.0,0.0
31334,6.0,6.0,1.0,0.0,0.0
31335,1.0,5.0,0.2,4.0,0.6666666666666666
31336,4.0,5.0,0.8,1.0,0.1111111111111111
31337,1.0,1.0,1.0,0.0,0.0
31338,3.0,3.0,1.0,0.0,0.0
31339,1.0,1.0,1.0,0.0,0.0
31340,17.0,17.0,1.0,0.0,0.0
31341,1.0,1.0,1.0,0.0,0.0
31342,23.0,11.0,0.4782608695652174,12.0,0.35294117647058826
31343,1.0,1.0,1.0,0.0,0.0
31344,1.0,1.0,1.0,0.0,0.0
31345,2.0,2.0,1.0,0.0,0.0
31346,3.0,1.0,0.3333333333333333,2.0,0.5
31347,8.0,1.0,0.125,7.0,0.7777777777777778
31348,5.0,5.0,1.0,0.0,0.0
31349,1.0,1.0,1.0,0.0,0.0
31350,11.0,14.0,0.7857142857142857,3.0,0.12
31351,11.0,11.0,1.0,0.0,0.0
31352,1.0,1.0,1.0,0.0,0.0
31353,1.0,1.0,1.0,0.0,0.0
31354,1.0,4.0,0.25,3.0,0.6
31355,1.0,1.0,1.0,0.0,0.0
31356,1.0,1.0,1.0,0.0,0.0
31357,1.0,1.0,1.0,0.0,0.0
31358,1.0,9.0,0.1111111111111111,8.0,0.8
31359,28.0,30.0,0.9333333333333333,2.0,0.034482758620689655
31360,1.0,1.0,1.0,0.0,0.0
31361,19.0,9.0,0.47368421052631576,10.0,0.35714285714285715
31362,20.0,18.0,0.8999999999999999,2.0,0.05263157894736842
31363,14.0,14.0,1.0,0.0,0.0
31364,1.0,1.0,1.0,0.0,0.0
31365,18.0,18.0,1.0,0.0,0.0
31366,13.0,13.0,1.0,0.0,0.0
31367,1.0,1.0,1.0,0.0,0.0
31368,5.0,5.0,1.0,0.0,0.0
31369,7.0,7.0,1.0,0.0,0.0
31370,28.0,28.0,1.0,0.0,0.0
31371,21.0,21.0,1.0,0.0,0.0
31372,3.0,3.0,1.0,0.0,0.0
31373,1.0,1.0,1.0,0.0,0.0
31374,5.0,5.0,1.0,0.0,0.0
31375,14.0,14.0,1.0,0.0,0.0
31376,1.0,1.0,1.0,0.0,0.0
31377,4.0,4.0,1.0,0.0,0.0
31378,5.0,5.0,1.0,0.0,0.0
31379,1.0,1.0,1.0,0.0,0.0
31380,11.0,6.0,0.5454545454545455,5.0,0.29411764705882354
31381,10.0,10.0,1.0,0.0,0.0
31382,2.0,2.0,1.0,0.0,0.0
31383,4.0,4.0,1.0,0.0,0.0
31384,1.0,1.0,1.0,0.0,0.0
31385,2.0,1.0,0.5,1.0,0.3333333333333333
31386,1.0,1.0,1.0,0.0,0.0
31387,13.0,13.0,1.0,0.0,0.0
31388,1.0,1.0,1.0,0.0,0.0
31389,2.0,2.0,1.0,0.0,0.0
31390,22.0,24.0,0.9166666666666666,2.0,0.043478260869565216
31391,3.0,3.0,1.0,0.0,0.0
31392,22.0,22.0,1.0,0.0,0.0
31393,1.0,1.0,1.0,0.0,0.0
31394,1.0,1.0,1.0,0.0,0.0
31395,1.0,1.0,1.0,0.0,0.0
31396,2.0,1.0,0.5,1.0,0.3333333333333333
31397,22.0,30.0,0.7333333333333333,8.0,0.15384615384615385
31398,1.0,1.0,1.0,0.0,0.0
31399,3.0,2.0,0.6666666666666666,1.0,0.2
31400,1.0,2.0,0.5,1.0,0.3333333333333333
31401,4.0,4.0,1.0,0.0,0.0
31402,16.0,16.0,1.0,0.0,0.0
31403,10.0,13.0,0.7692307692307693,3.0,0.13043478260869565
31404,16.0,16.0,1.0,0.0,0.0
31405,12.0,12.0,1.0,0.0,0.0
31406,6.0,6.0,1.0,0.0,0.0
31407,1.0,1.0,1.0,0.0,0.0
31408,1.0,1.0,1.0,0.0,0.0
31409,2.0,2.0,1.0,0.0,0.0
31410,2.0,23.0,0.08695652173913043,21.0,0.84
31411,10.0,10.0,1.0,0.0,0.0
31412,8.0,8.0,1.0,0.0,0.0
31413,10.0,10.0,1.0,0.0,0.0
31414,2.0,2.0,1.0,0.0,0.0
31415,8.0,8.0,1.0,0.0,0.0
31416,2.0,1.0,0.5,1.0,0.3333333333333333
31417,6.0,6.0,1.0,0.0,0.0
31418,1.0,2.0,0.5,1.0,0.3333333333333333
31419,5.0,5.0,1.0,0.0,0.0
31420,1.0,1.0,1.0,0.0,0.0
31421,4.0,4.0,1.0,0.0,0.0
31422,1.0,1.0,1.0,0.0,0.0
31423,1.0,1.0,1.0,0.0,0.0
31424,12.0,12.0,1.0,0.0,0.0
31425,1.0,2.0,0.5,1.0,0.3333333333333333
31426,3.0,3.0,1.0,0.0,0.0
31427,4.0,4.0,1.0,0.0,0.0
31428,23.0,23.0,1.0,0.0,0.0
31429,1.0,1.0,1.0,0.0,0.0
31430,6.0,6.0,1.0,0.0,0.0
31431,5.0,5.0,1.0,0.0,0.0
31432,1.0,1.0,1.0,0.0,0.0
31433,3.0,3.0,1.0,0.0,0.0
31434,6.0,1.0,0.16666666666666666,5.0,0.7142857142857143
31435,22.0,18.0,0.8181818181818181,4.0,0.1
31436,1.0,1.0,1.0,0.0,0.0
31437,10.0,10.0,1.0,0.0,0.0
31438,3.0,3.0,1.0,0.0,0.0
31439,2.0,,,,
31440,22.0,22.0,1.0,0.0,0.0
31441,8.0,8.0,1.0,0.0,0.0
31442,9.0,9.0,1.0,0.0,0.0
31443,,4.0,,,
31444,6.0,6.0,1.0,0.0,0.0
31445,1.0,1.0,1.0,0.0,0.0
31446,3.0,3.0,1.0,0.0,0.0
31447,4.0,4.0,1.0,0.0,0.0
31448,15.0,15.0,1.0,0.0,0.0
31449,1.0,2.0,0.5,1.0,0.3333333333333333
31450,9.0,10.0,0.9,1.0,0.05263157894736842
31451,3.0,3.0,1.0,0.0,0.0
31452,20.0,19.0,0.9500000000000001,1.0,0.02564102564102564
31453,30.0,23.0,0.7666666666666666,7.0,0.1320754716981132
31454,1.0,1.0,1.0,0.0,0.0
31455,1.0,1.0,1.0,0.0,0.0
31456,6.0,6.0,1.0,0.0,0.0
31457,2.0,3.0,0.6666666666666666,1.0,0.2
31458,1.0,1.0,1.0,0.0,0.0
31459,1.0,17.0,0.058823529411764705,16.0,0.8888888888888888
31460,2.0,1.0,0.5,1.0,0.3333333333333333
31461,9.0,9.0,1.0,0.0,0.0
31462,8.0,8.0,1.0,0.0,0.0
31463,1.0,1.0,1.0,0.0,0.0
31464,2.0,2.0,1.0,0.0,0.0
31465,10.0,10.0,1.0,0.0,0.0
31466,1.0,1.0,1.0,0.0,0.0
31467,12.0,12.0,1.0,0.0,0.0
31468,1.0,2.0,0.5,1.0,0.3333333333333333
31469,1.0,1.0,1.0,0.0,0.0
31470,11.0,11.0,1.0,0.0,0.0
31471,1.0,2.0,0.5,1.0,0.3333333333333333
31472,2.0,4.0,0.5,2.0,0.3333333333333333
31473,19.0,23.0,0.8260869565217391,4.0,0.09523809523809523
31474,7.0,7.0,1.0,0.0,0.0
31475,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
31476,6.0,6.0,1.0,0.0,0.0
31477,1.0,1.0,1.0,0.0,0.0
31478,17.0,17.0,1.0,0.0,0.0
31479,6.0,6.0,1.0,0.0,0.0
31480,17.0,17.0,1.0,0.0,0.0
31481,1.0,1.0,1.0,0.0,0.0
31482,2.0,4.0,0.5,2.0,0.3333333333333333
31483,1.0,1.0,1.0,0.0,0.0
31484,1.0,30.0,0.03333333333333333,29.0,0.9354838709677419
31485,2.0,1.0,0.5,1.0,0.3333333333333333
31486,1.0,1.0,1.0,0.0,0.0
31487,4.0,4.0,1.0,0.0,0.0
31488,1.0,1.0,1.0,0.0,0.0
31489,8.0,8.0,1.0,0.0,0.0
31490,12.0,9.0,0.75,3.0,0.14285714285714285
31491,9.0,9.0,1.0,0.0,0.0
31492,4.0,4.0,1.0,0.0,0.0
31493,20.0,20.0,1.0,0.0,0.0
31494,1.0,1.0,1.0,0.0,0.0
31495,3.0,3.0,1.0,0.0,0.0
31496,1.0,1.0,1.0,0.0,0.0
31497,26.0,26.0,1.0,0.0,0.0
31498,1.0,1.0,1.0,0.0,0.0
31499,8.0,1.0,0.125,7.0,0.7777777777777778
31500,5.0,1.0,0.2,4.0,0.6666666666666666
31501,4.0,4.0,1.0,0.0,0.0
31502,1.0,1.0,1.0,0.0,0.0
31503,5.0,4.0,0.8,1.0,0.1111111111111111
31504,1.0,12.0,0.08333333333333333,11.0,0.8461538461538461
31505,3.0,1.0,0.3333333333333333,2.0,0.5
31506,6.0,9.0,0.6666666666666666,3.0,0.2
31507,5.0,5.0,1.0,0.0,0.0
31508,10.0,9.0,0.8999999999999999,1.0,0.05263157894736842
31509,1.0,5.0,0.2,4.0,0.6666666666666666
31510,30.0,30.0,1.0,0.0,0.0
31511,4.0,3.0,0.75,1.0,0.14285714285714285
31512,1.0,5.0,0.2,4.0,0.6666666666666666
31513,1.0,1.0,1.0,0.0,0.0
31514,1.0,1.0,1.0,0.0,0.0
31515,1.0,2.0,0.5,1.0,0.3333333333333333
31516,1.0,1.0,1.0,0.0,0.0
31517,1.0,1.0,1.0,0.0,0.0
31518,4.0,4.0,1.0,0.0,0.0
31519,2.0,2.0,1.0,0.0,0.0
31520,1.0,9.0,0.1111111111111111,8.0,0.8
31521,3.0,4.0,0.75,1.0,0.14285714285714285
31522,8.0,8.0,1.0,0.0,0.0
31523,23.0,23.0,1.0,0.0,0.0
31524,3.0,3.0,1.0,0.0,0.0
31525,2.0,8.0,0.25,6.0,0.6
31526,1.0,1.0,1.0,0.0,0.0
31527,1.0,1.0,1.0,0.0,0.0
31528,15.0,15.0,1.0,0.0,0.0
31529,1.0,1.0,1.0,0.0,0.0
31530,1.0,1.0,1.0,0.0,0.0
31531,2.0,2.0,1.0,0.0,0.0
31532,1.0,1.0,1.0,0.0,0.0
31533,7.0,2.0,0.2857142857142857,5.0,0.5555555555555556
31534,1.0,1.0,1.0,0.0,0.0
31535,2.0,1.0,0.5,1.0,0.3333333333333333
31536,20.0,20.0,1.0,0.0,0.0
31537,3.0,4.0,0.75,1.0,0.14285714285714285
31538,2.0,2.0,1.0,0.0,0.0
31539,16.0,16.0,1.0,0.0,0.0
31540,17.0,10.0,0.5882352941176471,7.0,0.25925925925925924
31541,8.0,8.0,1.0,0.0,0.0
31542,5.0,5.0,1.0,0.0,0.0
31543,2.0,1.0,0.5,1.0,0.3333333333333333
31544,7.0,5.0,0.7142857142857143,2.0,0.16666666666666666
31545,1.0,1.0,1.0,0.0,0.0
31546,4.0,4.0,1.0,0.0,0.0
31547,9.0,9.0,1.0,0.0,0.0
31548,7.0,7.0,1.0,0.0,0.0
31549,28.0,30.0,0.9333333333333333,2.0,0.034482758620689655
31550,6.0,6.0,1.0,0.0,0.0
31551,5.0,5.0,1.0,0.0,0.0
31552,1.0,1.0,1.0,0.0,0.0
31553,1.0,1.0,1.0,0.0,0.0
31554,15.0,15.0,1.0,0.0,0.0
31555,13.0,23.0,0.5652173913043478,10.0,0.2777777777777778
31556,1.0,1.0,1.0,0.0,0.0
31557,6.0,6.0,1.0,0.0,0.0
31558,1.0,1.0,1.0,0.0,0.0
31559,,,,,
31560,1.0,1.0,1.0,0.0,0.0
31561,1.0,1.0,1.0,0.0,0.0
31562,8.0,8.0,1.0,0.0,0.0
31563,1.0,1.0,1.0,0.0,0.0
31564,11.0,9.0,0.8181818181818181,2.0,0.1
31565,4.0,4.0,1.0,0.0,0.0
31566,3.0,3.0,1.0,0.0,0.0
31567,28.0,28.0,1.0,0.0,0.0
31568,2.0,2.0,1.0,0.0,0.0
31569,5.0,3.0,0.6,2.0,0.25
31570,30.0,30.0,1.0,0.0,0.0
31571,6.0,6.0,1.0,0.0,0.0
31572,1.0,1.0,1.0,0.0,0.0
31573,8.0,6.0,0.75,2.0,0.14285714285714285
31574,19.0,12.0,0.6315789473684211,7.0,0.22580645161290322
31575,5.0,5.0,1.0,0.0,0.0
31576,18.0,5.0,0.2777777777777778,13.0,0.5652173913043478
31577,1.0,1.0,1.0,0.0,0.0
31578,1.0,1.0,1.0,0.0,0.0
31579,7.0,7.0,1.0,0.0,0.0
31580,6.0,6.0,1.0,0.0,0.0
31581,8.0,8.0,1.0,0.0,0.0
31582,1.0,1.0,1.0,0.0,0.0
31583,1.0,1.0,1.0,0.0,0.0
31584,16.0,17.0,0.9411764705882353,1.0,0.030303030303030304
31585,25.0,25.0,1.0,0.0,0.0
31586,6.0,6.0,1.0,0.0,0.0
31587,1.0,1.0,1.0,0.0,0.0
31588,1.0,1.0,1.0,0.0,0.0
31589,1.0,2.0,0.5,1.0,0.3333333333333333
31590,,2.0,,,
31591,4.0,4.0,1.0,0.0,0.0
31592,5.0,5.0,1.0,0.0,0.0
31593,3.0,3.0,1.0,0.0,0.0
31594,2.0,2.0,1.0,0.0,0.0
31595,3.0,3.0,1.0,0.0,0.0
31596,1.0,1.0,1.0,0.0,0.0
31597,1.0,2.0,0.5,1.0,0.3333333333333333
31598,1.0,4.0,0.25,3.0,0.6
31599,1.0,2.0,0.5,1.0,0.3333333333333333
31600,5.0,5.0,1.0,0.0,0.0
31601,7.0,7.0,1.0,0.0,0.0
31602,4.0,1.0,0.25,3.0,0.6
31603,3.0,1.0,0.3333333333333333,2.0,0.5
31604,6.0,6.0,1.0,0.0,0.0
31605,2.0,4.0,0.5,2.0,0.3333333333333333
31606,3.0,3.0,1.0,0.0,0.0
31607,1.0,1.0,1.0,0.0,0.0
31608,1.0,2.0,0.5,1.0,0.3333333333333333
31609,16.0,22.0,0.7272727272727273,6.0,0.15789473684210525
31610,1.0,3.0,0.3333333333333333,2.0,0.5
31611,1.0,1.0,1.0,0.0,0.0
31612,5.0,12.0,0.4166666666666667,7.0,0.4117647058823529
31613,1.0,1.0,1.0,0.0,0.0
31614,1.0,1.0,1.0,0.0,0.0
31615,17.0,17.0,1.0,0.0,0.0
31616,20.0,20.0,1.0,0.0,0.0
31617,11.0,11.0,1.0,0.0,0.0
31618,4.0,2.0,0.5,2.0,0.3333333333333333
31619,8.0,8.0,1.0,0.0,0.0
31620,11.0,11.0,1.0,0.0,0.0
31621,4.0,4.0,1.0,0.0,0.0
31622,5.0,5.0,1.0,0.0,0.0
31623,2.0,2.0,1.0,0.0,0.0
31624,1.0,1.0,1.0,0.0,0.0
31625,9.0,9.0,1.0,0.0,0.0
31626,1.0,1.0,1.0,0.0,0.0
31627,7.0,7.0,1.0,0.0,0.0
31628,11.0,11.0,1.0,0.0,0.0
31629,6.0,6.0,1.0,0.0,0.0
31630,1.0,1.0,1.0,0.0,0.0
31631,1.0,7.0,0.14285714285714285,6.0,0.75
31632,1.0,1.0,1.0,0.0,0.0
31633,8.0,8.0,1.0,0.0,0.0
31634,1.0,1.0,1.0,0.0,0.0
31635,30.0,30.0,1.0,0.0,0.0
31636,6.0,6.0,1.0,0.0,0.0
31637,16.0,16.0,1.0,0.0,0.0
31638,22.0,30.0,0.7333333333333333,8.0,0.15384615384615385
31639,5.0,1.0,0.2,4.0,0.6666666666666666
31640,1.0,1.0,1.0,0.0,0.0
31641,1.0,1.0,1.0,0.0,0.0
31642,18.0,22.0,0.8181818181818182,4.0,0.1
31643,1.0,1.0,1.0,0.0,0.0
31644,5.0,5.0,1.0,0.0,0.0
31645,1.0,1.0,1.0,0.0,0.0
31646,1.0,2.0,0.5,1.0,0.3333333333333333
31647,5.0,5.0,1.0,0.0,0.0
31648,2.0,1.0,0.5,1.0,0.3333333333333333
31649,3.0,3.0,1.0,0.0,0.0
31650,1.0,1.0,1.0,0.0,0.0
31651,23.0,30.0,0.7666666666666667,7.0,0.1320754716981132
31652,1.0,1.0,1.0,0.0,0.0
31653,30.0,30.0,1.0,0.0,0.0
31654,3.0,3.0,1.0,0.0,0.0
31655,19.0,11.0,0.5789473684210527,8.0,0.26666666666666666
31656,1.0,1.0,1.0,0.0,0.0
31657,8.0,1.0,0.125,7.0,0.7777777777777778
31658,5.0,4.0,0.8,1.0,0.1111111111111111
31659,6.0,6.0,1.0,0.0,0.0
31660,1.0,2.0,0.5,1.0,0.3333333333333333
31661,2.0,1.0,0.5,1.0,0.3333333333333333
31662,6.0,6.0,1.0,0.0,0.0
31663,4.0,4.0,1.0,0.0,0.0
31664,5.0,4.0,0.8,1.0,0.1111111111111111
31665,9.0,9.0,1.0,0.0,0.0
31666,11.0,11.0,1.0,0.0,0.0
31667,11.0,9.0,0.8181818181818181,2.0,0.1
31668,12.0,7.0,0.5833333333333334,5.0,0.2631578947368421
31669,6.0,6.0,1.0,0.0,0.0
31670,1.0,1.0,1.0,0.0,0.0
31671,6.0,6.0,1.0,0.0,0.0
31672,17.0,17.0,1.0,0.0,0.0
31673,5.0,5.0,1.0,0.0,0.0
31674,1.0,1.0,1.0,0.0,0.0
31675,1.0,1.0,1.0,0.0,0.0
31676,11.0,11.0,1.0,0.0,0.0
31677,2.0,1.0,0.5,1.0,0.3333333333333333
31678,1.0,2.0,0.5,1.0,0.3333333333333333
31679,8.0,7.0,0.875,1.0,0.06666666666666667
31680,5.0,5.0,1.0,0.0,0.0
31681,9.0,9.0,1.0,0.0,0.0
31682,15.0,15.0,1.0,0.0,0.0
31683,4.0,2.0,0.5,2.0,0.3333333333333333
31684,1.0,1.0,1.0,0.0,0.0
31685,1.0,1.0,1.0,0.0,0.0
31686,15.0,15.0,1.0,0.0,0.0
31687,1.0,1.0,1.0,0.0,0.0
31688,10.0,10.0,1.0,0.0,0.0
31689,1.0,1.0,1.0,0.0,0.0
31690,2.0,1.0,0.5,1.0,0.3333333333333333
31691,1.0,1.0,1.0,0.0,0.0
31692,5.0,3.0,0.6,2.0,0.25
31693,7.0,8.0,0.875,1.0,0.06666666666666667
31694,10.0,10.0,1.0,0.0,0.0
31695,13.0,13.0,1.0,0.0,0.0
31696,10.0,17.0,0.5882352941176471,7.0,0.25925925925925924
31697,4.0,4.0,1.0,0.0,0.0
31698,25.0,10.0,0.4,15.0,0.42857142857142855
31699,5.0,5.0,1.0,0.0,0.0
31700,1.0,1.0,1.0,0.0,0.0
31701,7.0,7.0,1.0,0.0,0.0
31702,7.0,7.0,1.0,0.0,0.0
31703,2.0,2.0,1.0,0.0,0.0
31704,2.0,1.0,0.5,1.0,0.3333333333333333
31705,1.0,1.0,1.0,0.0,0.0
31706,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
31707,14.0,14.0,1.0,0.0,0.0
31708,5.0,5.0,1.0,0.0,0.0
31709,1.0,1.0,1.0,0.0,0.0
31710,3.0,3.0,1.0,0.0,0.0
31711,10.0,10.0,1.0,0.0,0.0
31712,23.0,23.0,1.0,0.0,0.0
31713,2.0,3.0,0.6666666666666666,1.0,0.2
31714,1.0,1.0,1.0,0.0,0.0
31715,10.0,18.0,0.5555555555555556,8.0,0.2857142857142857
31716,12.0,12.0,1.0,0.0,0.0
31717,10.0,10.0,1.0,0.0,0.0
31718,2.0,2.0,1.0,0.0,0.0
31719,2.0,2.0,1.0,0.0,0.0
31720,1.0,1.0,1.0,0.0,0.0
31721,11.0,9.0,0.8181818181818181,2.0,0.1
31722,6.0,6.0,1.0,0.0,0.0
31723,24.0,24.0,1.0,0.0,0.0
31724,3.0,3.0,1.0,0.0,0.0
31725,1.0,5.0,0.2,4.0,0.6666666666666666
31726,1.0,1.0,1.0,0.0,0.0
31727,3.0,1.0,0.3333333333333333,2.0,0.5
31728,4.0,1.0,0.25,3.0,0.6
31729,1.0,1.0,1.0,0.0,0.0
31730,11.0,11.0,1.0,0.0,0.0
31731,4.0,4.0,1.0,0.0,0.0
31732,3.0,1.0,0.3333333333333333,2.0,0.5
31733,1.0,2.0,0.5,1.0,0.3333333333333333
31734,1.0,1.0,1.0,0.0,0.0
31735,4.0,4.0,1.0,0.0,0.0
31736,4.0,4.0,1.0,0.0,0.0
31737,4.0,2.0,0.5,2.0,0.3333333333333333
31738,1.0,3.0,0.3333333333333333,2.0,0.5
31739,26.0,26.0,1.0,0.0,0.0
31740,1.0,1.0,1.0,0.0,0.0
31741,3.0,3.0,1.0,0.0,0.0
31742,6.0,6.0,1.0,0.0,0.0
31743,6.0,6.0,1.0,0.0,0.0
31744,6.0,8.0,0.75,2.0,0.14285714285714285
31745,4.0,4.0,1.0,0.0,0.0
31746,,1.0,,,
31747,2.0,2.0,1.0,0.0,0.0
31748,6.0,6.0,1.0,0.0,0.0
31749,9.0,4.0,0.4444444444444444,5.0,0.38461538461538464
31750,23.0,23.0,1.0,0.0,0.0
31751,1.0,1.0,1.0,0.0,0.0
31752,17.0,17.0,1.0,0.0,0.0
31753,2.0,2.0,1.0,0.0,0.0
31754,5.0,5.0,1.0,0.0,0.0
31755,,7.0,,,
31756,4.0,2.0,0.5,2.0,0.3333333333333333
31757,1.0,1.0,1.0,0.0,0.0
31758,10.0,10.0,1.0,0.0,0.0
31759,3.0,2.0,0.6666666666666666,1.0,0.2
31760,1.0,1.0,1.0,0.0,0.0
