,core1,core2,core3
45261,6.0,13.0,9.0
45262,22.0,23.0,44.0
45263,1.0,7.0,4.0
45264,8.0,14.0,11.0
45265,6.0,9.0,7.0
45266,11.0,12.0,12.0
45267,1.0,3.0,7.0
45268,0.0,4.0,1.0
45269,0.0,6.0,1.0
45270,40.0,43.0,47.0
45271,0.0,4.0,1.0
45272,17.0,21.0,24.0
45273,16.0,19.0,19.0
45274,0.0,26.0,1.0
45275,11.0,13.0,12.0
45276,0.0,8.0,1.0
45277,3.0,4.0,9.0
45278,18.0,35.0,19.0
45279,0.0,1.0,5.0
45280,19.0,31.0,22.0
45281,1.0,2.0,5.0
45282,22.0,23.0,24.0
45283,13.0,19.0,21.0
45284,9.0,13.0,15.0
45285,4.0,9.0,10.0
45286,0.0,7.0,1.0
45287,1.0,10.0,11.0
45288,0.0,10.0,1.0
45289,17.0,18.0,19.0
45290,0.0,6.0,28.0
45291,0.0,4.0,1.0
45292,0.0,7.0,2.0
45293,12.0,18.0,14.0
45294,2.0,4.0,4.0
45295,8.0,11.0,9.0
45296,2.0,11.0,11.0
45297,14.0,15.0,15.0
45298,1.0,7.0,2.0
45299,7.0,11.0,10.0
45300,14.0,17.0,15.0
45301,25.0,26.0,27.0
45302,0.0,6.0,1.0
45303,0.0,11.0,1.0
45304,5.0,7.0,16.0
45305,14.0,19.0,31.0
45306,6.0,34.0,31.0
45307,2.0,3.0,5.0
45308,0.0,1.0,7.0
45309,5.0,6.0,7.0
45310,10.0,12.0,11.0
45311,0.0,4.0,1.0
45312,0.0,4.0,7.0
45313,8.0,12.0,13.0
45314,5.0,6.0,6.0
45315,0.0,4.0,1.0
45316,0.0,4.0,1.0
45317,0.0,5.0,1.0
45318,10.0,14.0,11.0
45319,2.0,4.0,3.0
45320,0.0,4.0,1.0
45321,12.0,24.0,23.0
45322,0.0,5.0,1.0
45323,19.0,22.0,29.0
45324,23.0,25.0,26.0
45325,10.0,12.0,17.0
45326,4.0,5.0,5.0
45327,40.0,41.0,42.0
45328,0.0,1.0,6.0
45329,16.0,18.0,20.0
45330,21.0,29.0,25.0
45331,13.0,20.0,19.0
45332,12.0,20.0,17.0
45333,3.0,4.0,5.0
45334,38.0,39.0,40.0
45335,1.0,7.0,55.0
45336,7.0,10.0,10.0
45337,7.0,13.0,12.0
45338,13.0,14.0,15.0
45339,0.0,1.0,6.0
45340,0.0,5.0,1.0
45341,0.0,1.0,4.0
45342,19.0,32.0,38.0
45343,19.0,28.0,40.0
45344,0.0,1.0,6.0
45345,7.0,8.0,8.0
45346,4.0,7.0,8.0
45347,2.0,4.0,4.0
45348,11.0,12.0,19.0
45349,0.0,31.0,1.0
45350,0.0,4.0,1.0
45351,0.0,1.0,10.0
45352,8.0,9.0,11.0
45353,12.0,13.0,14.0
45354,1.0,5.0,3.0
45355,8.0,17.0,9.0
45356,0.0,1.0,4.0
45357,0.0,2.0,5.0
45358,17.0,51.0,20.0
45359,11.0,13.0,12.0
45360,5.0,7.0,6.0
45361,3.0,4.0,4.0
45362,4.0,31.0,6.0
45363,0.0,9.0,18.0
45364,27.0,36.0,30.0
45365,0.0,3.0,13.0
45366,4.0,10.0,9.0
45367,34.0,43.0,42.0
45368,3.0,4.0,4.0
45369,10.0,66.0,15.0
45370,11.0,25.0,12.0
45371,21.0,22.0,22.0
45372,0.0,4.0,7.0
45373,4.0,6.0,7.0
45374,0.0,1.0,7.0
45375,0.0,4.0,1.0
45376,9.0,10.0,10.0
45377,0.0,1.0,25.0
45378,5.0,7.0,29.0
45379,3.0,6.0,8.0
45380,0.0,5.0,1.0
45381,3.0,7.0,7.0
45382,8.0,44.0,15.0
45383,0.0,1.0,10.0
45384,1.0,16.0,2.0
45385,0.0,1.0,5.0
45386,1.0,7.0,2.0
45387,6.0,9.0,10.0
45388,2.0,5.0,4.0
45389,0.0,6.0,11.0
45390,2.0,5.0,9.0
45391,0.0,1.0,14.0
45392,0.0,1.0,11.0
45393,4.0,6.0,12.0
45394,0.0,4.0,1.0
45395,0.0,2.0,21.0
45396,9.0,10.0,11.0
45397,16.0,19.0,19.0
45398,1.0,4.0,2.0
45399,25.0,26.0,26.0
45400,13.0,14.0,14.0
45401,0.0,1.0,4.0
45402,5.0,13.0,8.0
45403,0.0,6.0,1.0
45404,2.0,9.0,5.0
45405,1.0,4.0,2.0
45406,40.0,42.0,42.0
45407,5.0,8.0,6.0
45408,6.0,9.0,9.0
45409,0.0,1.0,6.0
45410,0.0,4.0,1.0
45411,0.0,6.0,1.0
45412,18.0,22.0,24.0
45413,6.0,7.0,7.0
45414,0.0,10.0,2.0
45415,0.0,1.0,5.0
45416,7.0,12.0,9.0
45417,0.0,4.0,1.0
45418,4.0,9.0,7.0
45419,6.0,7.0,7.0
45420,18.0,22.0,19.0
45421,1.0,5.0,2.0
45422,0.0,1.0,65.0
45423,0.0,1.0,4.0
45424,0.0,7.0,1.0
45425,0.0,1.0,7.0
45426,0.0,1.0,105.0
45427,20.0,27.0,21.0
45428,20.0,24.0,38.0
45429,0.0,6.0,1.0
45430,16.0,18.0,21.0
45431,1.0,2.0,8.0
45432,9.0,10.0,12.0
45433,2.0,3.0,5.0
45434,0.0,8.0,1.0
45435,4.0,9.0,5.0
45436,0.0,1.0,4.0
45437,18.0,20.0,22.0
45438,9.0,10.0,13.0
45439,1.0,6.0,4.0
45440,24.0,25.0,33.0
45441,0.0,1.0,26.0
45442,3.0,4.0,4.0
45443,0.0,12.0,1.0
45444,0.0,1.0,5.0
45445,12.0,13.0,13.0
45446,0.0,1.0,6.0
45447,28.0,36.0,31.0
45448,1.0,8.0,15.0
45449,0.0,9.0,1.0
45450,0.0,4.0,1.0
45451,13.0,25.0,28.0
45452,12.0,13.0,14.0
45453,0.0,4.0,1.0
45454,1.0,4.0,2.0
45455,2.0,4.0,7.0
45456,20.0,33.0,25.0
45457,0.0,1.0,4.0
45458,2.0,4.0,4.0
45459,40.0,43.0,43.0
45460,1.0,7.0,2.0
45461,0.0,4.0,1.0
45462,0.0,1.0,7.0
45463,10.0,12.0,11.0
45464,0.0,1.0,10.0
45465,0.0,7.0,1.0
45466,15.0,22.0,20.0
45467,2.0,14.0,3.0
45468,17.0,21.0,18.0
45469,0.0,1.0,6.0
45470,0.0,1.0,8.0
45471,0.0,6.0,1.0
45472,3.0,6.0,18.0
45473,14.0,21.0,16.0
45474,0.0,1.0,5.0
45475,0.0,1.0,5.0
45476,0.0,5.0,1.0
45477,6.0,15.0,7.0
45478,0.0,6.0,1.0
45479,3.0,4.0,4.0
45480,0.0,4.0,1.0
45481,0.0,6.0,1.0
45482,0.0,4.0,1.0
45483,16.0,20.0,20.0
45484,0.0,2.0,7.0
45485,9.0,23.0,15.0
45486,0.0,15.0,1.0
45487,3.0,5.0,4.0
45488,3.0,4.0,5.0
45489,0.0,6.0,1.0
45490,17.0,23.0,21.0
45491,0.0,1.0,27.0
45492,3.0,9.0,15.0
45493,10.0,11.0,21.0
45494,4.0,10.0,7.0
45495,25.0,27.0,26.0
45496,8.0,15.0,13.0
45497,47.0,49.0,48.0
45498,0.0,1.0,30.0
45499,0.0,11.0,11.0
45500,0.0,7.0,1.0
45501,0.0,1.0,6.0
45502,2.0,6.0,6.0
45503,0.0,1.0,4.0
45504,0.0,1.0,11.0
45505,4.0,7.0,53.0
45506,4.0,6.0,6.0
45507,29.0,30.0,33.0
45508,0.0,1.0,6.0
45509,0.0,1.0,4.0
45510,5.0,7.0,7.0
45511,2.0,7.0,5.0
45512,0.0,4.0,21.0
45513,1.0,5.0,2.0
45514,23.0,25.0,24.0
45515,0.0,1.0,4.0
45516,18.0,19.0,19.0
45517,0.0,1.0,12.0
45518,0.0,5.0,1.0
45519,0.0,1.0,4.0
45520,11.0,18.0,13.0
45521,0.0,1.0,4.0
45522,0.0,1.0,5.0
45523,3.0,5.0,5.0
45524,0.0,5.0,1.0
45525,0.0,4.0,1.0
45526,0.0,1.0,7.0
45527,3.0,6.0,8.0
45528,2.0,4.0,5.0
45529,0.0,1.0,4.0
45530,1.0,2.0,4.0
45531,0.0,9.0,1.0
45532,7.0,11.0,12.0
45533,0.0,5.0,1.0
45534,0.0,6.0,1.0
45535,0.0,1.0,5.0
45536,4.0,5.0,5.0
45537,0.0,9.0,1.0
45538,3.0,4.0,7.0
45539,0.0,1.0,4.0
45540,0.0,2.0,26.0
45541,0.0,1.0,5.0
45542,0.0,11.0,2.0
45543,4.0,5.0,5.0
45544,5.0,9.0,7.0
45545,0.0,5.0,1.0
45546,0.0,2.0,8.0
45547,8.0,27.0,21.0
45548,0.0,1.0,6.0
45549,2.0,14.0,3.0
45550,29.0,44.0,31.0
45551,0.0,6.0,1.0
45552,3.0,4.0,5.0
45553,0.0,6.0,1.0
45554,0.0,2.0,5.0
45555,0.0,1.0,5.0
45556,3.0,7.0,7.0
45557,4.0,8.0,13.0
45558,22.0,23.0,23.0
45559,1.0,2.0,4.0
45560,5.0,6.0,8.0
45561,25.0,27.0,26.0
45562,0.0,1.0,8.0
45563,0.0,6.0,2.0
45564,6.0,7.0,7.0
45565,0.0,6.0,4.0
45566,9.0,11.0,10.0
45567,4.0,5.0,5.0
45568,3.0,5.0,4.0
45569,3.0,6.0,4.0
45570,4.0,6.0,12.0
45571,12.0,13.0,13.0
45572,0.0,5.0,1.0
45573,30.0,32.0,32.0
45574,10.0,14.0,15.0
45575,3.0,9.0,15.0
45576,0.0,5.0,1.0
45577,0.0,1.0,4.0
45578,1.0,5.0,4.0
45579,0.0,5.0,1.0
45580,0.0,61.0,1.0
45581,2.0,5.0,6.0
45582,0.0,4.0,1.0
45583,0.0,6.0,6.0
45584,6.0,11.0,15.0
45585,0.0,5.0,1.0
45586,2.0,4.0,4.0
45587,0.0,5.0,1.0
45588,1.0,4.0,2.0
45589,8.0,12.0,12.0
45590,6.0,8.0,7.0
45591,3.0,4.0,7.0
45592,5.0,14.0,7.0
45593,27.0,40.0,31.0
45594,2.0,5.0,3.0
45595,0.0,4.0,1.0
45596,32.0,35.0,33.0
45597,6.0,8.0,11.0
45598,0.0,1.0,4.0
45599,3.0,4.0,4.0
45600,4.0,7.0,5.0
45601,3.0,4.0,4.0
45602,0.0,1.0,17.0
45603,0.0,1.0,6.0
45604,0.0,2.0,15.0
45605,9.0,16.0,15.0
45606,17.0,22.0,32.0
45607,1.0,2.0,5.0
45608,0.0,9.0,1.0
45609,5.0,37.0,8.0
45610,4.0,13.0,8.0
45611,5.0,7.0,7.0
45612,25.0,27.0,38.0
45613,0.0,5.0,1.0
45614,7.0,10.0,8.0
45615,1.0,7.0,2.0
45616,9.0,11.0,12.0
45617,0.0,1.0,31.0
45618,10.0,11.0,20.0
45619,3.0,6.0,11.0
45620,0.0,4.0,1.0
45621,0.0,1.0,5.0
45622,15.0,17.0,16.0
45623,2.0,3.0,7.0
45624,4.0,8.0,5.0
45625,4.0,5.0,5.0
45626,0.0,1.0,4.0
45627,40.0,41.0,41.0
45628,1.0,7.0,10.0
45629,0.0,4.0,1.0
45630,3.0,5.0,5.0
45631,0.0,9.0,1.0
45632,1.0,7.0,2.0
45633,1.0,4.0,9.0
45634,0.0,1.0,7.0
45635,0.0,7.0,10.0
45636,17.0,18.0,33.0
45637,1.0,2.0,6.0
45638,3.0,18.0,4.0
45639,0.0,1.0,14.0
45640,7.0,20.0,11.0
45641,4.0,5.0,6.0
45642,6.0,8.0,9.0
45643,0.0,1.0,7.0
45644,0.0,1.0,10.0
45645,11.0,12.0,19.0
45646,0.0,1.0,10.0
45647,0.0,7.0,1.0
45648,3.0,5.0,5.0
45649,0.0,4.0,1.0
45650,2.0,5.0,3.0
45651,0.0,6.0,1.0
45652,9.0,10.0,13.0
45653,0.0,12.0,1.0
45654,0.0,5.0,1.0
45655,0.0,7.0,1.0
45656,30.0,31.0,31.0
45657,0.0,1.0,4.0
45658,3.0,12.0,7.0
45659,1.0,2.0,9.0
45660,1.0,5.0,2.0
45661,15.0,19.0,17.0
45662,0.0,1.0,4.0
45663,33.0,36.0,47.0
45664,14.0,26.0,18.0
45665,2.0,3.0,6.0
45666,9.0,11.0,11.0
45667,0.0,1.0,146.0
45668,1.0,4.0,5.0
45669,5.0,6.0,10.0
45670,7.0,8.0,8.0
45671,2.0,5.0,10.0
45672,0.0,4.0,1.0
45673,8.0,9.0,10.0
45674,3.0,5.0,4.0
45675,0.0,1.0,4.0
45676,0.0,1.0,6.0
45677,0.0,1.0,4.0
45678,0.0,1.0,7.0
45679,0.0,1.0,4.0
45680,0.0,1.0,5.0
45681,0.0,1.0,105.0
45682,15.0,19.0,31.0
45683,0.0,4.0,1.0
45684,2.0,7.0,4.0
45685,12.0,14.0,18.0
45686,0.0,1.0,4.0
45687,0.0,1.0,7.0
45688,0.0,1.0,4.0
45689,0.0,4.0,1.0
45690,0.0,1.0,4.0
45691,9.0,15.0,10.0
45692,0.0,4.0,1.0
45693,5.0,10.0,14.0
45694,1.0,2.0,4.0
45695,4.0,5.0,5.0
45696,4.0,5.0,7.0
45697,2.0,4.0,5.0
45698,42.0,45.0,43.0
45699,2.0,5.0,3.0
45700,0.0,1.0,7.0
45701,0.0,4.0,1.0
45702,0.0,1.0,29.0
45703,0.0,1.0,5.0
45704,3.0,4.0,4.0
45705,4.0,5.0,5.0
45706,0.0,4.0,1.0
45707,0.0,1.0,8.0
45708,0.0,1.0,4.0
45709,0.0,1.0,4.0
45710,0.0,7.0,1.0
45711,7.0,9.0,8.0
45712,0.0,10.0,2.0
45713,5.0,17.0,6.0
45714,0.0,1.0,11.0
45715,12.0,19.0,17.0
45716,6.0,22.0,9.0
45717,0.0,4.0,2.0
45718,4.0,5.0,6.0
45719,0.0,5.0,1.0
45720,0.0,6.0,1.0
45721,15.0,24.0,27.0
45722,3.0,4.0,4.0
45723,2.0,3.0,5.0
45724,0.0,1.0,5.0
45725,0.0,4.0,1.0
45726,17.0,20.0,19.0
45727,5.0,7.0,7.0
45728,0.0,4.0,4.0
45729,2.0,3.0,10.0
45730,0.0,2.0,5.0
45731,0.0,4.0,1.0
45732,20.0,23.0,22.0
45733,3.0,10.0,4.0
45734,11.0,14.0,14.0
45735,11.0,12.0,43.0
45736,0.0,4.0,1.0
45737,0.0,1.0,9.0
45738,0.0,4.0,1.0
45739,1.0,2.0,5.0
45740,0.0,4.0,1.0
45741,3.0,4.0,4.0
45742,9.0,10.0,10.0
45743,11.0,12.0,15.0
45744,7.0,9.0,9.0
45745,5.0,12.0,15.0
45746,0.0,5.0,2.0
45747,4.0,5.0,5.0
45748,0.0,1.0,4.0
45749,0.0,4.0,2.0
45750,0.0,4.0,1.0
45751,0.0,5.0,1.0
45752,0.0,1.0,8.0
45753,1.0,6.0,2.0
45754,3.0,4.0,5.0
45755,1.0,2.0,5.0
45756,6.0,7.0,9.0
45757,0.0,1.0,6.0
45758,1.0,2.0,4.0
45759,0.0,4.0,1.0
45760,5.0,6.0,9.0
45761,0.0,9.0,16.0
45762,24.0,30.0,25.0
45763,7.0,23.0,9.0
45764,5.0,9.0,7.0
45765,9.0,15.0,11.0
45766,0.0,1.0,7.0
45767,0.0,1.0,5.0
45768,0.0,1.0,6.0
45769,3.0,4.0,4.0
45770,0.0,1.0,8.0
45771,0.0,5.0,1.0
45772,9.0,35.0,15.0
45773,0.0,5.0,1.0
45774,12.0,13.0,13.0
45775,9.0,10.0,11.0
45776,2.0,4.0,3.0
45777,0.0,5.0,1.0
45778,0.0,4.0,1.0
45779,4.0,6.0,6.0
45780,5.0,6.0,7.0
45781,1.0,8.0,2.0
45782,25.0,32.0,33.0
45783,4.0,5.0,13.0
45784,9.0,11.0,12.0
45785,0.0,1.0,6.0
45786,6.0,9.0,8.0
45787,28.0,37.0,30.0
45788,7.0,9.0,8.0
45789,0.0,1.0,4.0
45790,2.0,3.0,5.0
45791,7.0,9.0,8.0
45792,0.0,16.0,11.0
45793,0.0,1.0,6.0
45794,5.0,6.0,6.0
45795,15.0,18.0,32.0
45796,3.0,4.0,6.0
45797,0.0,9.0,1.0
45798,7.0,8.0,8.0
45799,21.0,23.0,22.0
45800,0.0,6.0,1.0
45801,0.0,1.0,4.0
45802,3.0,4.0,6.0
45803,0.0,5.0,1.0
45804,4.0,5.0,5.0
45805,12.0,13.0,23.0
45806,0.0,5.0,2.0
45807,2.0,8.0,10.0
45808,0.0,1.0,4.0
45809,0.0,1.0,30.0
45810,0.0,4.0,1.0
45811,0.0,8.0,13.0
45812,9.0,15.0,10.0
45813,0.0,4.0,1.0
45814,0.0,1.0,6.0
45815,4.0,5.0,5.0
45816,0.0,1.0,4.0
45817,6.0,8.0,19.0
45818,4.0,8.0,9.0
45819,7.0,8.0,15.0
45820,0.0,6.0,1.0
45821,0.0,1.0,4.0
45822,0.0,1.0,12.0
45823,6.0,7.0,8.0
45824,0.0,1.0,4.0
45825,0.0,1.0,4.0
45826,11.0,14.0,14.0
45827,0.0,1.0,19.0
45828,7.0,9.0,15.0
45829,5.0,11.0,11.0
45830,0.0,1.0,4.0
45831,1.0,5.0,5.0
45832,11.0,24.0,14.0
45833,0.0,4.0,2.0
45834,0.0,1.0,26.0
45835,25.0,49.0,28.0
45836,0.0,5.0,1.0
45837,6.0,15.0,11.0
45838,0.0,1.0,30.0
45839,3.0,11.0,5.0
45840,2.0,7.0,4.0
45841,13.0,14.0,17.0
45842,11.0,13.0,12.0
45843,0.0,4.0,1.0
45844,0.0,2.0,5.0
45845,0.0,5.0,1.0
45846,0.0,1.0,7.0
45847,17.0,25.0,26.0
45848,25.0,36.0,27.0
45849,10.0,12.0,11.0
45850,9.0,10.0,14.0
45851,3.0,5.0,5.0
45852,23.0,39.0,28.0
45853,2.0,8.0,4.0
45854,0.0,1.0,65.0
45855,0.0,1.0,8.0
45856,0.0,1.0,5.0
45857,37.0,38.0,40.0
45858,15.0,19.0,16.0
45859,31.0,46.0,41.0
45860,0.0,1.0,6.0
45861,0.0,11.0,3.0
45862,0.0,8.0,2.0
45863,23.0,24.0,24.0
45864,0.0,1.0,5.0
45865,0.0,1.0,4.0
45866,0.0,1.0,6.0
45867,3.0,4.0,20.0
45868,0.0,2.0,6.0
45869,0.0,4.0,4.0
45870,0.0,5.0,1.0
45871,4.0,5.0,9.0
45872,0.0,4.0,1.0
45873,1.0,5.0,5.0
45874,0.0,4.0,1.0
45875,31.0,32.0,33.0
45876,14.0,25.0,15.0
45877,0.0,4.0,1.0
45878,0.0,4.0,4.0
45879,0.0,4.0,1.0
45880,0.0,5.0,1.0
45881,4.0,5.0,5.0
45882,14.0,16.0,19.0
45883,0.0,4.0,1.0
45884,11.0,12.0,14.0
45885,4.0,6.0,12.0
45886,0.0,2.0,4.0
45887,0.0,4.0,1.0
45888,3.0,4.0,5.0
45889,18.0,19.0,23.0
45890,0.0,1.0,6.0
45891,3.0,4.0,4.0
45892,6.0,7.0,9.0
45893,0.0,1.0,77.0
45894,1.0,2.0,10.0
45895,10.0,11.0,15.0
45896,0.0,1.0,31.0
45897,5.0,7.0,7.0
45898,0.0,1.0,12.0
45899,0.0,1.0,48.0
45900,0.0,9.0,1.0
45901,0.0,2.0,6.0
45902,0.0,5.0,1.0
45903,12.0,23.0,15.0
45904,1.0,4.0,2.0
45905,0.0,5.0,1.0
45906,0.0,1.0,5.0
45907,14.0,19.0,15.0
45908,5.0,7.0,7.0
45909,0.0,1.0,9.0
45910,0.0,4.0,1.0
45911,1.0,5.0,2.0
45912,11.0,15.0,21.0
45913,0.0,6.0,1.0
45914,11.0,12.0,15.0
45915,0.0,1.0,32.0
45916,0.0,1.0,6.0
45917,0.0,8.0,10.0
45918,0.0,17.0,4.0
45919,9.0,13.0,10.0
45920,10.0,14.0,25.0
45921,25.0,28.0,41.0
45922,11.0,13.0,32.0
45923,4.0,8.0,5.0
45924,0.0,4.0,7.0
45925,1.0,2.0,9.0
45926,11.0,12.0,24.0
45927,0.0,2.0,5.0
45928,1.0,2.0,7.0
45929,5.0,15.0,8.0
45930,21.0,25.0,39.0
45931,4.0,9.0,5.0
45932,1.0,6.0,2.0
45933,7.0,8.0,8.0
45934,9.0,11.0,15.0
45935,7.0,8.0,9.0
45936,9.0,13.0,16.0
45937,13.0,15.0,20.0
45938,3.0,6.0,11.0
45939,16.0,21.0,40.0
45940,0.0,4.0,1.0
45941,2.0,3.0,4.0
45942,12.0,17.0,66.0
45943,4.0,5.0,10.0
45944,12.0,26.0,26.0
45945,0.0,1.0,9.0
45946,6.0,7.0,8.0
45947,0.0,1.0,4.0
45948,7.0,9.0,20.0
45949,0.0,1.0,5.0
45950,6.0,8.0,47.0
45951,25.0,34.0,29.0
45952,5.0,6.0,6.0
45953,4.0,6.0,5.0
45954,0.0,1.0,4.0
45955,9.0,10.0,10.0
45956,1.0,4.0,2.0
45957,0.0,1.0,5.0
45958,0.0,6.0,8.0
45959,0.0,11.0,1.0
45960,4.0,6.0,5.0
45961,15.0,21.0,36.0
45962,0.0,1.0,4.0
45963,6.0,7.0,7.0
45964,12.0,15.0,13.0
45965,3.0,4.0,6.0
45966,4.0,7.0,18.0
45967,8.0,9.0,24.0
45968,0.0,1.0,8.0
45969,13.0,19.0,15.0
45970,5.0,10.0,6.0
45971,0.0,5.0,1.0
45972,1.0,2.0,4.0
45973,13.0,20.0,15.0
45974,0.0,7.0,1.0
45975,0.0,7.0,1.0
45976,4.0,5.0,6.0
45977,13.0,14.0,17.0
45978,7.0,9.0,8.0
45979,0.0,5.0,1.0
45980,0.0,4.0,1.0
45981,0.0,4.0,1.0
45982,8.0,9.0,10.0
45983,7.0,18.0,8.0
45984,11.0,18.0,12.0
45985,6.0,8.0,25.0
45986,0.0,2.0,6.0
45987,0.0,6.0,1.0
45988,0.0,4.0,1.0
45989,0.0,8.0,1.0
45990,2.0,3.0,6.0
45991,29.0,34.0,35.0
45992,21.0,23.0,25.0
45993,2.0,5.0,3.0
45994,40.0,43.0,41.0
45995,4.0,5.0,5.0
45996,1.0,10.0,4.0
45997,1.0,2.0,18.0
45998,0.0,11.0,1.0
45999,4.0,9.0,6.0
46000,0.0,1.0,5.0
46001,1.0,2.0,5.0
46002,0.0,2.0,7.0
46003,4.0,5.0,10.0
46004,0.0,1.0,20.0
46005,0.0,1.0,9.0
46006,10.0,16.0,11.0
46007,0.0,1.0,10.0
46008,9.0,14.0,10.0
46009,0.0,1.0,5.0
46010,0.0,4.0,1.0
46011,0.0,11.0,1.0
46012,8.0,11.0,10.0
46013,0.0,2.0,20.0
46014,0.0,8.0,1.0
46015,4.0,9.0,5.0
46016,0.0,4.0,1.0
46017,0.0,5.0,1.0
46018,23.0,146.0,25.0
46019,10.0,11.0,12.0
46020,8.0,12.0,12.0
46021,0.0,4.0,1.0
46022,0.0,7.0,1.0
46023,1.0,4.0,2.0
46024,3.0,8.0,6.0
46025,0.0,1.0,10.0
46026,18.0,49.0,25.0
46027,3.0,4.0,4.0
46028,6.0,7.0,10.0
46029,16.0,25.0,20.0
46030,0.0,1.0,10.0
46031,1.0,2.0,5.0
46032,11.0,13.0,23.0
46033,7.0,8.0,8.0
46034,8.0,12.0,13.0
46035,4.0,5.0,5.0
46036,0.0,1.0,5.0
46037,10.0,15.0,12.0
46038,25.0,27.0,26.0
46039,11.0,13.0,15.0
46040,2.0,4.0,10.0
46041,4.0,10.0,5.0
46042,5.0,9.0,11.0
46043,0.0,1.0,6.0
46044,2.0,4.0,3.0
46045,4.0,25.0,7.0
46046,7.0,16.0,11.0
46047,3.0,5.0,4.0
46048,31.0,33.0,33.0
46049,0.0,16.0,1.0
46050,0.0,4.0,5.0
46051,0.0,1.0,5.0
46052,6.0,8.0,7.0
46053,10.0,15.0,13.0
46054,0.0,1.0,4.0
46055,16.0,18.0,27.0
46056,3.0,7.0,4.0
46057,11.0,12.0,12.0
46058,26.0,27.0,55.0
46059,6.0,10.0,7.0
46060,0.0,4.0,1.0
46061,0.0,1.0,36.0
46062,0.0,6.0,1.0
46063,0.0,1.0,4.0
46064,0.0,4.0,1.0
46065,0.0,5.0,5.0
46066,29.0,31.0,32.0
46067,2.0,7.0,8.0
46068,0.0,4.0,1.0
46069,31.0,32.0,32.0
46070,0.0,1.0,11.0
46071,0.0,1.0,4.0
46072,11.0,19.0,24.0
46073,3.0,5.0,4.0
46074,3.0,5.0,14.0
46075,0.0,1.0,13.0
46076,0.0,8.0,9.0
46077,19.0,22.0,20.0
46078,0.0,1.0,6.0
46079,0.0,6.0,1.0
46080,11.0,15.0,12.0
46081,4.0,8.0,7.0
46082,0.0,4.0,1.0
46083,5.0,9.0,8.0
46084,16.0,22.0,25.0
46085,0.0,4.0,10.0
46086,19.0,26.0,38.0
46087,1.0,2.0,5.0
46088,0.0,4.0,1.0
46089,11.0,15.0,15.0
46090,9.0,11.0,14.0
46091,0.0,7.0,4.0
46092,1.0,2.0,6.0
46093,0.0,2.0,4.0
46094,2.0,4.0,7.0
46095,0.0,7.0,1.0
46096,0.0,5.0,10.0
46097,0.0,1.0,5.0
46098,0.0,2.0,7.0
46099,0.0,8.0,20.0
46100,11.0,12.0,15.0
46101,0.0,12.0,1.0
46102,2.0,4.0,3.0
46103,11.0,14.0,15.0
46104,5.0,17.0,6.0
46105,0.0,1.0,5.0
46106,1.0,8.0,2.0
46107,0.0,1.0,5.0
46108,0.0,2.0,12.0
46109,11.0,16.0,12.0
46110,17.0,23.0,24.0
46111,0.0,5.0,1.0
46112,0.0,6.0,1.0
46113,1.0,4.0,2.0
46114,0.0,14.0,1.0
46115,0.0,15.0,1.0
46116,0.0,4.0,1.0
46117,0.0,5.0,2.0
46118,20.0,49.0,21.0
46119,30.0,49.0,49.0
46120,0.0,7.0,1.0
46121,6.0,11.0,23.0
46122,5.0,8.0,12.0
46123,9.0,15.0,15.0
46124,2.0,3.0,4.0
46125,3.0,4.0,11.0
46126,0.0,4.0,1.0
46127,0.0,1.0,4.0
46128,0.0,20.0,1.0
46129,21.0,25.0,31.0
46130,13.0,16.0,34.0
46131,6.0,13.0,16.0
46132,4.0,6.0,5.0
46133,6.0,7.0,7.0
46134,0.0,9.0,1.0
46135,21.0,24.0,40.0
46136,3.0,6.0,9.0
46137,12.0,14.0,13.0
46138,0.0,6.0,23.0
46139,0.0,4.0,1.0
46140,0.0,1.0,9.0
46141,0.0,4.0,1.0
46142,20.0,29.0,28.0
46143,7.0,19.0,8.0
46144,0.0,4.0,9.0
46145,8.0,10.0,21.0
46146,3.0,6.0,4.0
46147,0.0,1.0,5.0
46148,0.0,1.0,75.0
46149,1.0,2.0,6.0
46150,23.0,30.0,28.0
46151,0.0,11.0,1.0
46152,0.0,5.0,1.0
46153,0.0,2.0,4.0
46154,1.0,4.0,9.0
46155,0.0,4.0,1.0
46156,0.0,1.0,5.0
46157,3.0,8.0,46.0
46158,0.0,5.0,1.0
46159,0.0,1.0,8.0
46160,0.0,1.0,5.0
46161,9.0,13.0,12.0
46162,0.0,1.0,5.0
46163,4.0,10.0,5.0
46164,13.0,20.0,18.0
46165,5.0,6.0,6.0
46166,0.0,1.0,4.0
46167,23.0,24.0,25.0
46168,0.0,1.0,4.0
46169,0.0,4.0,1.0
46170,2.0,14.0,5.0
46171,12.0,15.0,15.0
46172,0.0,7.0,1.0
46173,1.0,4.0,2.0
46174,26.0,31.0,27.0
46175,1.0,2.0,10.0
46176,0.0,1.0,11.0
46177,3.0,4.0,7.0
46178,0.0,1.0,4.0
46179,17.0,23.0,19.0
46180,12.0,20.0,14.0
46181,0.0,1.0,17.0
46182,10.0,15.0,16.0
46183,6.0,12.0,8.0
46184,0.0,1.0,4.0
46185,0.0,1.0,6.0
46186,25.0,38.0,35.0
46187,6.0,7.0,17.0
46188,15.0,21.0,20.0
46189,22.0,36.0,23.0
46190,4.0,5.0,7.0
46191,2.0,3.0,5.0
46192,1.0,4.0,7.0
