,q1_neigh,q2_neigh,common_neigh,distinct_neigh,clique_size,shortest_path
48851,17.0,28.0,12.0,33.0,9.0,2.0
48852,4.0,1.0,0.0,5.0,2.0,10.0
48853,5.0,3.0,2.0,6.0,4.0,2.0
48854,5.0,4.0,3.0,6.0,4.0,2.0
48855,17.0,14.0,6.0,25.0,6.0,2.0
48856,1.0,36.0,0.0,37.0,2.0,10.0
48857,8.0,1.0,0.0,9.0,3.0,10.0
48858,2.0,5.0,0.0,7.0,2.0,4.0
48859,27.0,11.0,3.0,35.0,23.0,2.0
48860,4.0,4.0,3.0,5.0,5.0,2.0
48861,6.0,6.0,3.0,9.0,5.0,2.0
48862,6.0,2.0,0.0,8.0,2.0,3.0
48863,29.0,49.0,19.0,59.0,21.0,2.0
48864,2.0,7.0,0.0,9.0,2.0,10.0
48865,10.0,1.0,0.0,11.0,3.0,10.0
48866,13.0,22.0,11.0,24.0,10.0,2.0
48867,4.0,5.0,3.0,6.0,5.0,2.0
48868,31.0,44.0,18.0,57.0,20.0,2.0
48869,18.0,17.0,15.0,20.0,12.0,2.0
48870,14.0,13.0,12.0,15.0,12.0,2.0
48871,9.0,1.0,0.0,10.0,2.0,10.0
48872,2.0,17.0,0.0,19.0,2.0,5.0
48873,9.0,10.0,6.0,13.0,8.0,2.0
48874,43.0,44.0,41.0,46.0,31.0,2.0
48875,23.0,16.0,4.0,35.0,5.0,2.0
48876,7.0,7.0,6.0,8.0,8.0,2.0
48877,1.0,4.0,0.0,5.0,2.0,10.0
48878,8.0,2.0,0.0,10.0,3.0,10.0
48879,10.0,5.0,1.0,14.0,10.0,2.0
48880,4.0,1.0,0.0,5.0,2.0,10.0
48881,4.0,2.0,0.0,6.0,2.0,3.0
48882,13.0,14.0,12.0,15.0,11.0,2.0
48883,5.0,5.0,2.0,8.0,4.0,2.0
48884,42.0,36.0,29.0,49.0,31.0,2.0
48885,7.0,8.0,6.0,9.0,7.0,2.0
48886,8.0,8.0,7.0,9.0,8.0,2.0
48887,1.0,7.0,0.0,8.0,2.0,10.0
48888,4.0,4.0,3.0,5.0,4.0,2.0
48889,5.0,3.0,2.0,6.0,4.0,2.0
48890,1.0,4.0,0.0,5.0,2.0,10.0
48891,7.0,29.0,5.0,31.0,6.0,2.0
48892,6.0,5.0,3.0,8.0,5.0,2.0
48893,25.0,22.0,20.0,27.0,13.0,2.0
48894,15.0,11.0,9.0,17.0,11.0,2.0
48895,4.0,1.0,0.0,5.0,2.0,10.0
48896,1.0,4.0,0.0,5.0,2.0,10.0
48897,27.0,34.0,23.0,38.0,23.0,2.0
48898,4.0,1.0,0.0,5.0,2.0,10.0
48899,2.0,4.0,0.0,6.0,2.0,5.0
48900,1.0,7.0,0.0,8.0,2.0,10.0
48901,1.0,5.0,0.0,6.0,2.0,10.0
48902,17.0,19.0,16.0,20.0,11.0,2.0
48903,11.0,13.0,10.0,14.0,10.0,2.0
48904,5.0,9.0,4.0,10.0,5.0,2.0
48905,16.0,16.0,13.0,19.0,15.0,2.0
48906,5.0,6.0,4.0,7.0,6.0,2.0
48907,1.0,5.0,0.0,6.0,2.0,10.0
48908,15.0,11.0,7.0,19.0,11.0,2.0
48909,1.0,77.0,0.0,78.0,2.0,10.0
48910,35.0,37.0,34.0,38.0,28.0,2.0
48911,5.0,1.0,0.0,6.0,2.0,10.0
48912,17.0,11.0,10.0,18.0,12.0,2.0
48913,4.0,7.0,2.0,9.0,4.0,2.0
48914,1.0,9.0,0.0,10.0,2.0,10.0
48915,7.0,1.0,0.0,8.0,2.0,10.0
48916,6.0,6.0,4.0,8.0,6.0,2.0
48917,25.0,29.0,24.0,30.0,23.0,2.0
48918,1.0,77.0,0.0,78.0,2.0,10.0
48919,6.0,1.0,0.0,7.0,2.0,10.0
48920,20.0,21.0,18.0,23.0,14.0,2.0
48921,1.0,4.0,0.0,5.0,2.0,10.0
48922,1.0,6.0,0.0,7.0,2.0,10.0
48923,6.0,1.0,0.0,7.0,2.0,10.0
48924,12.0,9.0,7.0,14.0,8.0,2.0
48925,18.0,16.0,14.0,20.0,13.0,2.0
48926,5.0,2.0,1.0,6.0,3.0,2.0
48927,4.0,1.0,0.0,5.0,2.0,10.0
48928,18.0,19.0,17.0,20.0,18.0,2.0
48929,12.0,12.0,11.0,13.0,11.0,2.0
48930,4.0,15.0,1.0,18.0,3.0,2.0
48931,6.0,5.0,1.0,10.0,5.0,2.0
48932,4.0,4.0,3.0,5.0,4.0,2.0
48933,4.0,1.0,0.0,5.0,2.0,10.0
48934,3.0,5.0,2.0,6.0,4.0,2.0
48935,4.0,1.0,0.0,5.0,2.0,10.0
48936,4.0,1.0,0.0,5.0,2.0,10.0
48937,39.0,17.0,10.0,46.0,26.0,2.0
48938,2.0,9.0,1.0,10.0,3.0,2.0
48939,1.0,5.0,0.0,6.0,2.0,10.0
48940,9.0,13.0,8.0,14.0,10.0,2.0
48941,31.0,33.0,30.0,34.0,27.0,2.0
48942,39.0,48.0,36.0,51.0,26.0,2.0
48943,26.0,23.0,17.0,32.0,15.0,2.0
48944,13.0,14.0,12.0,15.0,13.0,2.0
48945,8.0,1.0,0.0,9.0,2.0,10.0
48946,7.0,7.0,6.0,8.0,7.0,2.0
48947,38.0,38.0,31.0,45.0,20.0,2.0
48948,1.0,7.0,0.0,8.0,2.0,10.0
48949,9.0,9.0,7.0,11.0,8.0,2.0
48950,31.0,34.0,25.0,40.0,23.0,2.0
48951,15.0,15.0,13.0,17.0,13.0,2.0
48952,3.0,4.0,2.0,5.0,4.0,2.0
48953,4.0,1.0,0.0,5.0,2.0,10.0
48954,5.0,1.0,0.0,6.0,2.0,10.0
48955,8.0,7.0,3.0,12.0,5.0,2.0
48956,4.0,8.0,3.0,9.0,5.0,2.0
48957,1.0,5.0,0.0,6.0,2.0,10.0
48958,1.0,16.0,0.0,17.0,2.0,10.0
48959,5.0,5.0,4.0,6.0,5.0,2.0
48960,10.0,10.0,9.0,11.0,8.0,2.0
48961,5.0,1.0,0.0,6.0,2.0,10.0
48962,1.0,6.0,0.0,7.0,2.0,10.0
48963,12.0,14.0,11.0,15.0,9.0,2.0
48964,18.0,9.0,1.0,26.0,15.0,2.0
48965,1.0,5.0,0.0,6.0,2.0,10.0
48966,1.0,29.0,0.0,30.0,2.0,10.0
48967,1.0,9.0,0.0,10.0,2.0,10.0
48968,5.0,5.0,4.0,6.0,6.0,2.0
48969,17.0,4.0,3.0,18.0,9.0,2.0
48970,2.0,14.0,0.0,16.0,2.0,3.0
48971,1.0,5.0,0.0,6.0,2.0,10.0
48972,3.0,12.0,2.0,13.0,4.0,2.0
48973,1.0,4.0,0.0,5.0,2.0,10.0
48974,7.0,9.0,6.0,10.0,6.0,2.0
48975,12.0,13.0,10.0,15.0,12.0,2.0
48976,25.0,22.0,19.0,28.0,22.0,2.0
48977,1.0,14.0,0.0,15.0,2.0,10.0
48978,4.0,4.0,2.0,6.0,4.0,2.0
48979,32.0,25.0,18.0,39.0,17.0,2.0
48980,5.0,5.0,4.0,6.0,6.0,2.0
48981,1.0,10.0,0.0,11.0,2.0,10.0
48982,7.0,5.0,4.0,8.0,5.0,2.0
48983,6.0,1.0,0.0,7.0,2.0,10.0
48984,8.0,8.0,7.0,9.0,9.0,2.0
48985,4.0,1.0,0.0,5.0,2.0,10.0
48986,20.0,33.0,13.0,40.0,11.0,2.0
48987,3.0,8.0,1.0,10.0,3.0,2.0
48988,1.0,5.0,0.0,6.0,2.0,10.0
48989,15.0,10.0,8.0,17.0,9.0,2.0
48990,1.0,10.0,0.0,11.0,2.0,10.0
48991,2.0,6.0,0.0,8.0,2.0,5.0
48992,1.0,5.0,0.0,6.0,2.0,10.0
48993,7.0,1.0,0.0,8.0,3.0,10.0
48994,2.0,8.0,1.0,9.0,3.0,2.0
48995,16.0,23.0,12.0,27.0,11.0,2.0
48996,4.0,1.0,0.0,5.0,2.0,10.0
48997,4.0,1.0,0.0,5.0,2.0,10.0
48998,4.0,4.0,3.0,5.0,3.0,2.0
48999,7.0,10.0,4.0,13.0,5.0,2.0
49000,6.0,4.0,2.0,8.0,6.0,2.0
49001,5.0,9.0,4.0,10.0,4.0,2.0
49002,7.0,1.0,0.0,8.0,2.0,10.0
49003,1.0,30.0,0.0,31.0,2.0,10.0
49004,4.0,1.0,0.0,5.0,2.0,10.0
49005,9.0,6.0,4.0,11.0,6.0,2.0
49006,1.0,8.0,0.0,9.0,2.0,10.0
49007,5.0,36.0,2.0,39.0,4.0,2.0
49008,5.0,6.0,4.0,7.0,5.0,2.0
49009,21.0,18.0,17.0,22.0,15.0,2.0
49010,21.0,21.0,19.0,23.0,19.0,2.0
49011,4.0,2.0,1.0,5.0,3.0,2.0
49012,2.0,11.0,0.0,13.0,2.0,3.0
49013,7.0,7.0,6.0,8.0,7.0,2.0
49014,1.0,7.0,0.0,8.0,2.0,10.0
49015,5.0,6.0,3.0,8.0,5.0,2.0
49016,1.0,10.0,0.0,11.0,2.0,10.0
49017,10.0,10.0,9.0,11.0,10.0,2.0
49018,4.0,6.0,3.0,7.0,5.0,2.0
49019,4.0,1.0,0.0,5.0,2.0,10.0
49020,13.0,9.0,6.0,16.0,8.0,2.0
49021,16.0,16.0,10.0,22.0,11.0,2.0
49022,7.0,7.0,6.0,8.0,7.0,2.0
49023,31.0,36.0,27.0,40.0,23.0,2.0
49024,1.0,30.0,0.0,31.0,2.0,10.0
49025,22.0,20.0,18.0,24.0,17.0,2.0
49026,13.0,14.0,10.0,17.0,10.0,2.0
49027,6.0,6.0,5.0,7.0,7.0,2.0
49028,5.0,4.0,3.0,6.0,5.0,2.0
49029,1.0,5.0,0.0,6.0,2.0,10.0
49030,6.0,2.0,0.0,8.0,2.0,3.0
49031,19.0,18.0,17.0,20.0,17.0,2.0
49032,19.0,23.0,14.0,28.0,14.0,2.0
49033,5.0,6.0,3.0,8.0,4.0,2.0
49034,9.0,8.0,7.0,10.0,9.0,2.0
49035,1.0,4.0,0.0,5.0,2.0,10.0
49036,19.0,22.0,17.0,24.0,15.0,2.0
49037,5.0,5.0,4.0,6.0,6.0,2.0
49038,3.0,5.0,2.0,6.0,4.0,2.0
49039,19.0,15.0,12.0,22.0,12.0,2.0
49040,4.0,1.0,0.0,5.0,2.0,10.0
49041,1.0,4.0,0.0,5.0,2.0,10.0
49042,49.0,30.0,29.0,50.0,26.0,2.0
49043,4.0,1.0,0.0,5.0,2.0,10.0
49044,24.0,35.0,21.0,38.0,17.0,2.0
49045,23.0,24.0,22.0,25.0,18.0,2.0
49046,26.0,10.0,0.0,36.0,13.0,10.0
49047,5.0,6.0,4.0,7.0,5.0,2.0
49048,4.0,1.0,0.0,5.0,2.0,10.0
49049,4.0,1.0,0.0,5.0,2.0,10.0
49050,1.0,9.0,0.0,10.0,2.0,10.0
49051,43.0,41.0,39.0,45.0,31.0,2.0
49052,14.0,47.0,10.0,51.0,6.0,2.0
49053,4.0,1.0,0.0,5.0,2.0,10.0
49054,10.0,1.0,0.0,11.0,2.0,10.0
49055,1.0,5.0,0.0,6.0,2.0,10.0
49056,1.0,6.0,0.0,7.0,2.0,10.0
49057,25.0,31.0,16.0,40.0,11.0,2.0
49058,2.0,6.0,1.0,7.0,3.0,2.0
49059,4.0,5.0,1.0,8.0,3.0,2.0
49060,12.0,12.0,11.0,13.0,13.0,2.0
49061,5.0,1.0,0.0,6.0,2.0,10.0
49062,2.0,4.0,0.0,6.0,2.0,3.0
49063,4.0,1.0,0.0,5.0,2.0,10.0
49064,9.0,3.0,2.0,10.0,3.0,2.0
49065,10.0,11.0,8.0,13.0,9.0,2.0
49066,1.0,4.0,0.0,5.0,2.0,10.0
49067,4.0,4.0,3.0,5.0,5.0,2.0
49068,4.0,1.0,0.0,5.0,2.0,10.0
49069,1.0,12.0,0.0,13.0,2.0,10.0
49070,21.0,21.0,16.0,26.0,13.0,2.0
49071,4.0,3.0,2.0,5.0,4.0,2.0
49072,31.0,9.0,3.0,37.0,23.0,2.0
49073,4.0,5.0,0.0,9.0,2.0,10.0
49074,11.0,11.0,7.0,15.0,8.0,2.0
49075,4.0,1.0,0.0,5.0,2.0,10.0
49076,16.0,15.0,13.0,18.0,13.0,2.0
49077,1.0,5.0,0.0,6.0,2.0,10.0
49078,5.0,6.0,4.0,7.0,6.0,2.0
49079,42.0,31.0,24.0,49.0,25.0,2.0
49080,5.0,4.0,3.0,6.0,5.0,2.0
49081,1.0,8.0,0.0,9.0,2.0,10.0
49082,28.0,30.0,25.0,33.0,23.0,2.0
49083,12.0,13.0,11.0,14.0,13.0,2.0
49084,6.0,7.0,3.0,10.0,5.0,2.0
49085,6.0,1.0,0.0,7.0,2.0,10.0
49086,5.0,5.0,3.0,7.0,4.0,2.0
49087,25.0,32.0,21.0,36.0,18.0,2.0
49088,1.0,11.0,0.0,12.0,2.0,10.0
49089,33.0,28.0,19.0,42.0,20.0,2.0
49090,13.0,13.0,10.0,16.0,10.0,2.0
49091,5.0,1.0,0.0,6.0,4.0,10.0
49092,5.0,4.0,3.0,6.0,5.0,2.0
49093,5.0,1.0,0.0,6.0,2.0,10.0
49094,2.0,5.0,0.0,7.0,2.0,10.0
49095,7.0,6.0,5.0,8.0,7.0,2.0
49096,11.0,4.0,3.0,12.0,5.0,2.0
49097,4.0,1.0,0.0,5.0,2.0,10.0
49098,7.0,15.0,5.0,17.0,4.0,2.0
49099,4.0,1.0,0.0,5.0,2.0,10.0
49100,1.0,5.0,0.0,6.0,2.0,10.0
49101,8.0,8.0,7.0,9.0,9.0,2.0
49102,11.0,2.0,0.0,13.0,2.0,3.0
49103,21.0,23.0,19.0,25.0,14.0,2.0
49104,21.0,19.0,12.0,28.0,12.0,2.0
49105,5.0,18.0,3.0,20.0,4.0,2.0
49106,22.0,16.0,15.0,23.0,20.0,2.0
49107,22.0,23.0,20.0,25.0,17.0,2.0
49108,6.0,1.0,0.0,7.0,2.0,10.0
49109,15.0,17.0,14.0,18.0,15.0,2.0
49110,9.0,7.0,6.0,10.0,8.0,2.0
49111,8.0,7.0,6.0,9.0,7.0,2.0
49112,1.0,5.0,0.0,6.0,2.0,10.0
49113,4.0,5.0,3.0,6.0,5.0,2.0
49114,1.0,6.0,0.0,7.0,2.0,10.0
49115,1.0,9.0,0.0,10.0,2.0,10.0
49116,8.0,7.0,6.0,9.0,8.0,2.0
49117,1.0,4.0,0.0,5.0,2.0,10.0
49118,4.0,1.0,0.0,5.0,2.0,10.0
49119,6.0,6.0,4.0,8.0,6.0,2.0
49120,16.0,1.0,0.0,17.0,3.0,10.0
49121,6.0,1.0,0.0,7.0,2.0,10.0
49122,32.0,41.0,28.0,45.0,26.0,2.0
49123,6.0,4.0,2.0,8.0,3.0,2.0
49124,2.0,8.0,0.0,10.0,2.0,3.0
49125,33.0,25.0,23.0,35.0,24.0,2.0
49126,14.0,13.0,10.0,17.0,8.0,2.0
49127,23.0,11.0,10.0,24.0,15.0,2.0
49128,5.0,1.0,0.0,6.0,2.0,10.0
49129,11.0,11.0,10.0,12.0,8.0,2.0
49130,1.0,6.0,0.0,7.0,2.0,10.0
49131,4.0,4.0,2.0,6.0,4.0,2.0
49132,4.0,23.0,2.0,25.0,4.0,2.0
49133,4.0,1.0,0.0,5.0,2.0,10.0
49134,17.0,24.0,7.0,34.0,9.0,2.0
49135,7.0,11.0,0.0,18.0,3.0,10.0
49136,39.0,10.0,7.0,42.0,13.0,2.0
49137,12.0,13.0,10.0,15.0,8.0,2.0
49138,1.0,5.0,0.0,6.0,2.0,10.0
49139,10.0,6.0,4.0,12.0,7.0,2.0
49140,13.0,7.0,1.0,19.0,11.0,2.0
49141,9.0,16.0,8.0,17.0,9.0,2.0
49142,17.0,17.0,16.0,18.0,15.0,2.0
49143,13.0,14.0,12.0,15.0,14.0,2.0
49144,18.0,17.0,8.0,27.0,6.0,2.0
49145,1.0,7.0,0.0,8.0,2.0,10.0
49146,7.0,7.0,5.0,9.0,7.0,2.0
49147,4.0,1.0,0.0,5.0,2.0,10.0
49148,2.0,10.0,0.0,12.0,2.0,10.0
49149,4.0,4.0,2.0,6.0,4.0,2.0
49150,25.0,24.0,16.0,33.0,15.0,2.0
49151,12.0,16.0,11.0,17.0,13.0,2.0
49152,7.0,9.0,4.0,12.0,6.0,2.0
49153,23.0,23.0,21.0,25.0,17.0,2.0
49154,2.0,4.0,1.0,5.0,3.0,2.0
49155,5.0,2.0,1.0,6.0,4.0,2.0
49156,13.0,9.0,8.0,14.0,10.0,2.0
49157,4.0,4.0,3.0,5.0,5.0,2.0
49158,1.0,6.0,0.0,7.0,2.0,10.0
49159,1.0,5.0,0.0,6.0,2.0,10.0
49160,4.0,1.0,0.0,5.0,2.0,10.0
49161,10.0,11.0,9.0,12.0,8.0,2.0
49162,15.0,11.0,10.0,16.0,10.0,2.0
49163,1.0,5.0,0.0,6.0,2.0,10.0
49164,6.0,1.0,0.0,7.0,2.0,10.0
49165,3.0,7.0,2.0,8.0,4.0,2.0
49166,7.0,3.0,2.0,8.0,4.0,2.0
49167,9.0,9.0,8.0,10.0,9.0,2.0
49168,4.0,1.0,0.0,5.0,3.0,10.0
49169,19.0,23.0,14.0,28.0,13.0,2.0
49170,1.0,5.0,0.0,6.0,2.0,10.0
49171,5.0,1.0,0.0,6.0,2.0,10.0
49172,1.0,13.0,0.0,14.0,2.0,10.0
49173,34.0,39.0,29.0,44.0,26.0,2.0
49174,15.0,6.0,5.0,16.0,14.0,2.0
49175,6.0,5.0,4.0,7.0,5.0,2.0
49176,5.0,7.0,4.0,8.0,6.0,2.0
49177,1.0,8.0,0.0,9.0,2.0,10.0
49178,2.0,4.0,1.0,5.0,3.0,2.0
49179,4.0,1.0,0.0,5.0,2.0,10.0
49180,4.0,4.0,3.0,5.0,5.0,2.0
49181,49.0,28.0,24.0,53.0,25.0,2.0
49182,20.0,16.0,14.0,22.0,12.0,2.0
49183,18.0,41.0,16.0,43.0,17.0,2.0
49184,6.0,2.0,1.0,7.0,4.0,2.0
49185,11.0,8.0,6.0,13.0,8.0,2.0
49186,10.0,12.0,4.0,18.0,5.0,2.0
49187,14.0,9.0,5.0,18.0,13.0,2.0
49188,6.0,5.0,4.0,7.0,6.0,2.0
49189,1.0,4.0,0.0,5.0,2.0,10.0
49190,11.0,9.0,4.0,16.0,8.0,2.0
49191,26.0,22.0,20.0,28.0,22.0,2.0
49192,4.0,2.0,1.0,5.0,4.0,2.0
49193,9.0,8.0,6.0,11.0,7.0,2.0
49194,10.0,11.0,7.0,14.0,8.0,2.0
49195,11.0,20.0,10.0,21.0,11.0,2.0
49196,4.0,1.0,0.0,5.0,2.0,10.0
49197,4.0,10.0,1.0,13.0,3.0,2.0
49198,5.0,6.0,2.0,9.0,4.0,2.0
49199,4.0,11.0,3.0,12.0,4.0,2.0
49200,21.0,28.0,18.0,31.0,20.0,2.0
49201,5.0,14.0,0.0,19.0,2.0,5.0
49202,20.0,17.0,10.0,27.0,11.0,2.0
49203,6.0,5.0,2.0,9.0,4.0,2.0
49204,1.0,4.0,0.0,5.0,2.0,10.0
49205,4.0,5.0,2.0,7.0,4.0,2.0
49206,4.0,15.0,0.0,19.0,2.0,10.0
49207,36.0,31.0,27.0,40.0,26.0,2.0
49208,8.0,8.0,6.0,10.0,8.0,2.0
49209,2.0,6.0,1.0,7.0,3.0,2.0
49210,9.0,9.0,8.0,10.0,9.0,2.0
49211,2.0,4.0,1.0,5.0,3.0,2.0
49212,18.0,19.0,17.0,20.0,16.0,2.0
49213,5.0,1.0,0.0,6.0,2.0,10.0
49214,1.0,7.0,0.0,8.0,2.0,10.0
49215,5.0,5.0,0.0,10.0,4.0,10.0
49216,5.0,4.0,2.0,7.0,3.0,2.0
49217,9.0,6.0,4.0,11.0,6.0,2.0
49218,5.0,5.0,3.0,7.0,4.0,2.0
49219,4.0,4.0,3.0,5.0,5.0,2.0
49220,27.0,24.0,23.0,28.0,13.0,2.0
49221,7.0,4.0,0.0,11.0,2.0,10.0
49222,4.0,10.0,2.0,12.0,4.0,2.0
49223,8.0,1.0,0.0,9.0,3.0,10.0
49224,26.0,1.0,0.0,27.0,13.0,10.0
49225,10.0,11.0,9.0,12.0,10.0,2.0
49226,15.0,22.0,10.0,27.0,7.0,2.0
49227,5.0,1.0,0.0,6.0,2.0,10.0
49228,10.0,5.0,3.0,12.0,5.0,2.0
49229,10.0,10.0,7.0,13.0,9.0,2.0
49230,4.0,2.0,1.0,5.0,4.0,2.0
49231,7.0,2.0,1.0,8.0,3.0,2.0
49232,9.0,5.0,2.0,12.0,8.0,2.0
49233,1.0,18.0,0.0,19.0,2.0,10.0
49234,1.0,5.0,0.0,6.0,2.0,10.0
49235,7.0,1.0,0.0,8.0,3.0,10.0
49236,3.0,4.0,2.0,5.0,4.0,2.0
49237,1.0,6.0,0.0,7.0,2.0,10.0
49238,1.0,4.0,0.0,5.0,2.0,10.0
49239,10.0,18.0,9.0,19.0,11.0,2.0
49240,8.0,11.0,4.0,15.0,6.0,2.0
49241,4.0,1.0,0.0,5.0,2.0,10.0
49242,1.0,5.0,0.0,6.0,2.0,10.0
49243,2.0,4.0,0.0,6.0,2.0,4.0
49244,1.0,88.0,0.0,89.0,2.0,10.0
49245,1.0,6.0,0.0,7.0,2.0,10.0
49246,1.0,7.0,0.0,8.0,2.0,10.0
49247,6.0,1.0,0.0,7.0,2.0,10.0
49248,6.0,13.0,3.0,16.0,5.0,2.0
49249,5.0,1.0,0.0,6.0,2.0,10.0
49250,24.0,1.0,0.0,25.0,3.0,10.0
49251,4.0,7.0,0.0,11.0,2.0,10.0
49252,8.0,7.0,6.0,9.0,7.0,2.0
49253,9.0,2.0,0.0,11.0,2.0,10.0
49254,4.0,1.0,0.0,5.0,2.0,10.0
49255,5.0,7.0,3.0,9.0,5.0,2.0
49256,4.0,1.0,0.0,5.0,2.0,10.0
49257,8.0,1.0,0.0,9.0,3.0,10.0
49258,17.0,19.0,12.0,24.0,12.0,2.0
49259,10.0,1.0,0.0,11.0,2.0,10.0
49260,24.0,18.0,15.0,27.0,16.0,2.0
49261,6.0,7.0,5.0,8.0,6.0,2.0
49262,10.0,10.0,9.0,11.0,11.0,2.0
49263,4.0,1.0,0.0,5.0,2.0,10.0
49264,38.0,38.0,30.0,46.0,26.0,2.0
49265,20.0,20.0,16.0,24.0,15.0,2.0
49266,4.0,1.0,0.0,5.0,2.0,10.0
49267,5.0,1.0,0.0,6.0,2.0,10.0
49268,17.0,15.0,14.0,18.0,13.0,2.0
49269,30.0,25.0,21.0,34.0,23.0,2.0
49270,6.0,6.0,3.0,9.0,4.0,2.0
49271,10.0,12.0,9.0,13.0,11.0,2.0
49272,6.0,5.0,4.0,7.0,5.0,2.0
49273,4.0,1.0,0.0,5.0,2.0,10.0
49274,8.0,5.0,2.0,11.0,8.0,2.0
49275,4.0,2.0,0.0,6.0,2.0,3.0
49276,4.0,8.0,0.0,12.0,4.0,3.0
49277,23.0,1.0,0.0,24.0,6.0,10.0
49278,1.0,10.0,0.0,11.0,2.0,10.0
49279,5.0,1.0,0.0,6.0,2.0,10.0
49280,4.0,1.0,0.0,5.0,2.0,10.0
49281,4.0,1.0,0.0,5.0,2.0,10.0
49282,15.0,14.0,12.0,17.0,13.0,2.0
49283,7.0,9.0,3.0,13.0,3.0,2.0
49284,6.0,10.0,5.0,11.0,7.0,2.0
49285,3.0,6.0,1.0,8.0,3.0,2.0
49286,9.0,5.0,3.0,11.0,5.0,2.0
49287,21.0,22.0,17.0,26.0,15.0,2.0
49288,7.0,1.0,0.0,8.0,6.0,10.0
49289,5.0,5.0,4.0,6.0,6.0,2.0
49290,16.0,18.0,13.0,21.0,15.0,2.0
49291,5.0,5.0,4.0,6.0,6.0,2.0
49292,11.0,11.0,10.0,12.0,8.0,2.0
49293,1.0,4.0,0.0,5.0,2.0,10.0
49294,1.0,8.0,0.0,9.0,2.0,10.0
49295,5.0,3.0,1.0,7.0,4.0,2.0
49296,4.0,1.0,0.0,5.0,3.0,10.0
49297,2.0,9.0,0.0,11.0,2.0,4.0
49298,3.0,5.0,1.0,7.0,3.0,2.0
49299,1.0,15.0,0.0,16.0,2.0,10.0
49300,8.0,13.0,1.0,20.0,3.0,2.0
49301,4.0,1.0,0.0,5.0,2.0,10.0
49302,1.0,7.0,0.0,8.0,2.0,10.0
49303,10.0,4.0,0.0,14.0,10.0,10.0
49304,2.0,4.0,1.0,5.0,3.0,2.0
49305,7.0,1.0,0.0,8.0,3.0,10.0
49306,1.0,7.0,0.0,8.0,2.0,10.0
49307,5.0,6.0,3.0,8.0,5.0,2.0
49308,6.0,7.0,3.0,10.0,5.0,2.0
49309,3.0,13.0,2.0,14.0,4.0,2.0
49310,4.0,3.0,2.0,5.0,4.0,2.0
49311,9.0,8.0,6.0,11.0,6.0,2.0
49312,10.0,1.0,0.0,11.0,2.0,10.0
49313,11.0,11.0,5.0,17.0,7.0,2.0
49314,6.0,2.0,0.0,8.0,2.0,3.0
49315,10.0,10.0,9.0,11.0,11.0,2.0
49316,12.0,15.0,11.0,16.0,13.0,2.0
49317,5.0,5.0,4.0,6.0,6.0,2.0
49318,5.0,1.0,0.0,6.0,2.0,10.0
49319,2.0,18.0,0.0,20.0,2.0,3.0
49320,6.0,3.0,2.0,7.0,5.0,2.0
49321,1.0,5.0,0.0,6.0,2.0,10.0
49322,1.0,5.0,0.0,6.0,2.0,10.0
49323,7.0,2.0,0.0,9.0,2.0,3.0
49324,1.0,6.0,0.0,7.0,2.0,10.0
49325,7.0,6.0,5.0,8.0,7.0,2.0
49326,10.0,4.0,0.0,14.0,6.0,6.0
49327,1.0,6.0,0.0,7.0,2.0,10.0
49328,5.0,5.0,4.0,6.0,6.0,2.0
49329,1.0,10.0,0.0,11.0,2.0,10.0
49330,4.0,1.0,0.0,5.0,2.0,10.0
49331,39.0,38.0,28.0,49.0,26.0,2.0
49332,3.0,4.0,2.0,5.0,4.0,2.0
49333,8.0,3.0,2.0,9.0,7.0,2.0
49334,1.0,19.0,0.0,20.0,2.0,10.0
49335,2.0,22.0,0.0,24.0,2.0,3.0
49336,1.0,4.0,0.0,5.0,2.0,10.0
49337,5.0,5.0,3.0,7.0,5.0,2.0
49338,12.0,9.0,7.0,14.0,8.0,2.0
49339,9.0,9.0,7.0,11.0,9.0,2.0
49340,1.0,5.0,0.0,6.0,2.0,10.0
49341,1.0,7.0,0.0,8.0,2.0,10.0
49342,1.0,4.0,0.0,5.0,2.0,10.0
49343,13.0,22.0,11.0,24.0,11.0,2.0
49344,4.0,6.0,3.0,7.0,5.0,2.0
49345,5.0,5.0,0.0,10.0,2.0,3.0
49346,4.0,2.0,1.0,5.0,4.0,2.0
49347,1.0,4.0,0.0,5.0,2.0,10.0
49348,22.0,8.0,7.0,23.0,14.0,2.0
49349,11.0,13.0,7.0,17.0,11.0,2.0
49350,2.0,27.0,1.0,28.0,3.0,2.0
49351,21.0,21.0,18.0,24.0,19.0,2.0
49352,4.0,4.0,1.0,7.0,3.0,2.0
49353,1.0,4.0,0.0,5.0,2.0,10.0
49354,1.0,5.0,0.0,6.0,2.0,10.0
49355,4.0,4.0,3.0,5.0,4.0,2.0
49356,20.0,15.0,12.0,23.0,17.0,2.0
49357,1.0,4.0,0.0,5.0,2.0,10.0
49358,1.0,4.0,0.0,5.0,2.0,10.0
49359,5.0,2.0,1.0,6.0,3.0,2.0
49360,10.0,5.0,4.0,11.0,6.0,2.0
49361,6.0,7.0,5.0,8.0,7.0,2.0
49362,10.0,8.0,7.0,11.0,6.0,2.0
49363,1.0,5.0,0.0,6.0,2.0,10.0
49364,13.0,13.0,7.0,19.0,9.0,2.0
49365,26.0,28.0,25.0,29.0,17.0,2.0
49366,15.0,16.0,14.0,17.0,12.0,2.0
49367,1.0,9.0,0.0,10.0,2.0,10.0
