,3gram_cooccurence,3gram_distinct,3gram_nostpwrd_cooccurence,3gram_nostpwrd_distinct
31742,4.0,18.0,1.0,0.0
31743,21.0,38.0,17.0,5.0
31744,5.0,17.0,3.0,7.0
31745,3.0,8.0,4.0,1.0
31746,11.0,262.0,6.0,28.0
31747,0.0,59.0,0.0,13.0
31748,7.0,31.0,4.0,5.0
31749,12.0,125.0,8.0,20.0
31750,4.0,8.0,4.0,0.0
31751,23.0,122.0,10.0,12.0
31752,4.0,8.0,2.0,2.0
31753,2.0,35.0,1.0,5.0
31754,8.0,8.0,3.0,0.0
31755,0.0,92.0,0.0,31.0
31756,8.0,42.0,0.0,5.0
31757,5.0,2.0,3.0,0.0
31758,11.0,64.0,8.0,25.0
31759,19.0,74.0,10.0,12.0
31760,12.0,21.0,5.0,0.0
31761,4.0,7.0,4.0,0.0
31762,0.0,36.0,0.0,19.0
31763,7.0,24.0,4.0,10.0
31764,9.0,31.0,5.0,3.0
31765,3.0,1.0,1.0,0.0
31766,9.0,28.0,3.0,0.0
31767,7.0,4.0,5.0,0.0
31768,0.0,29.0,0.0,3.0
31769,0.0,88.0,0.0,24.0
31770,15.0,61.0,10.0,19.0
31771,4.0,18.0,3.0,4.0
31772,2.0,10.0,2.0,0.0
31773,2.0,10.0,2.0,0.0
31774,2.0,4.0,1.0,2.0
31775,4.0,5.0,2.0,0.0
31776,31.0,62.0,15.0,18.0
31777,3.0,10.0,2.0,0.0
31778,8.0,4.0,3.0,0.0
31779,6.0,12.0,1.0,1.0
31780,1.0,61.0,5.0,7.0
31781,13.0,88.0,10.0,20.0
31782,10.0,126.0,4.0,37.0
31783,16.0,42.0,10.0,12.0
31784,0.0,98.0,0.0,29.0
31785,0.0,30.0,0.0,2.0
31786,6.0,18.0,2.0,0.0
31787,2.0,10.0,1.0,0.0
31788,1.0,113.0,1.0,33.0
31789,9.0,6.0,7.0,1.0
31790,0.0,14.0,0.0,0.0
31791,1.0,32.0,1.0,12.0
31792,27.0,144.0,15.0,36.0
31793,0.0,74.0,0.0,22.0
31794,12.0,25.0,6.0,2.0
31795,7.0,3.0,0.0,0.0
31796,0.0,38.0,0.0,10.0
31797,0.0,33.0,1.0,6.0
31798,13.0,21.0,5.0,1.0
31799,1.0,14.0,1.0,2.0
31800,9.0,17.0,7.0,5.0
31801,1.0,8.0,1.0,1.0
31802,0.0,46.0,0.0,9.0
31803,7.0,36.0,5.0,7.0
31804,14.0,37.0,12.0,11.0
31805,5.0,38.0,2.0,3.0
31806,34.0,292.0,24.0,147.0
31807,0.0,35.0,0.0,11.0
31808,6.0,19.0,0.0,6.0
31809,3.0,0.0,3.0,0.0
31810,9.0,44.0,2.0,6.0
31811,0.0,75.0,0.0,6.0
31812,5.0,60.0,4.0,13.0
31813,6.0,11.0,2.0,0.0
31814,0.0,25.0,0.0,11.0
31815,6.0,16.0,4.0,0.0
31816,17.0,93.0,7.0,12.0
31817,1.0,22.0,2.0,0.0
31818,0.0,17.0,1.0,0.0
31819,15.0,30.0,5.0,0.0
31820,1.0,28.0,1.0,8.0
31821,17.0,160.0,7.0,39.0
31822,16.0,42.0,10.0,12.0
31823,1.0,50.0,0.0,6.0
31824,4.0,32.0,0.0,11.0
31825,11.0,34.0,5.0,6.0
31826,23.0,110.0,9.0,12.0
31827,5.0,70.0,3.0,8.0
31828,13.0,283.0,9.0,76.0
31829,5.0,4.0,4.0,0.0
31830,0.0,74.0,0.0,18.0
31831,3.0,18.0,1.0,2.0
31832,0.0,8.0,0.0,2.0
31833,6.0,109.0,6.0,25.0
31834,1.0,23.0,1.0,3.0
31835,0.0,78.0,0.0,15.0
31836,5.0,6.0,1.0,0.0
31837,12.0,26.0,8.0,3.0
31838,5.0,12.0,5.0,1.0
31839,31.0,182.0,17.0,42.0
31840,4.0,221.0,6.0,50.0
31841,7.0,39.0,3.0,0.0
31842,2.0,67.0,2.0,32.0
31843,6.0,345.0,10.0,116.0
31844,4.0,45.0,4.0,25.0
31845,7.0,2.0,2.0,0.0
31846,14.0,58.0,7.0,12.0
31847,24.0,175.0,11.0,46.0
31848,6.0,14.0,1.0,1.0
31849,5.0,12.0,3.0,0.0
31850,4.0,12.0,4.0,7.0
31851,10.0,9.0,8.0,4.0
31852,8.0,7.0,5.0,1.0
31853,2.0,24.0,0.0,8.0
31854,6.0,13.0,5.0,0.0
31855,13.0,25.0,5.0,1.0
31856,8.0,54.0,7.0,4.0
31857,0.0,4.0,0.0,1.0
31858,4.0,40.0,4.0,12.0
31859,4.0,169.0,0.0,58.0
31860,36.0,111.0,11.0,4.0
31861,5.0,13.0,6.0,1.0
31862,3.0,26.0,1.0,3.0
31863,8.0,86.0,4.0,12.0
31864,16.0,207.0,9.0,66.0
31865,2.0,12.0,3.0,0.0
31866,1.0,15.0,1.0,4.0
31867,8.0,14.0,3.0,1.0
31868,15.0,206.0,6.0,54.0
31869,0.0,71.0,0.0,17.0
31870,3.0,6.0,1.0,4.0
31871,1.0,2.0,0.0,0.0
31872,2.0,59.0,3.0,18.0
31873,14.0,7.0,10.0,0.0
31874,1.0,20.0,0.0,3.0
31875,7.0,15.0,9.0,0.0
31876,0.0,116.0,0.0,30.0
31877,0.0,32.0,0.0,28.0
31878,21.0,146.0,8.0,24.0
31879,4.0,2.0,0.0,0.0
31880,8.0,11.0,5.0,0.0
31881,0.0,41.0,0.0,9.0
31882,7.0,12.0,5.0,1.0
31883,3.0,16.0,3.0,3.0
31884,4.0,498.0,4.0,163.0
31885,0.0,69.0,1.0,18.0
31886,7.0,17.0,5.0,4.0
31887,2.0,37.0,2.0,11.0
31888,5.0,18.0,1.0,0.0
31889,0.0,30.0,0.0,9.0
31890,13.0,55.0,7.0,12.0
31891,4.0,77.0,2.0,30.0
31892,4.0,26.0,0.0,6.0
31893,11.0,64.0,10.0,6.0
31894,6.0,26.0,4.0,3.0
31895,6.0,76.0,5.0,15.0
31896,9.0,6.0,5.0,0.0
31897,8.0,169.0,6.0,21.0
31898,5.0,2.0,3.0,0.0
31899,4.0,16.0,5.0,1.0
31900,1.0,22.0,0.0,5.0
31901,1.0,38.0,0.0,5.0
31902,13.0,20.0,5.0,0.0
31903,20.0,58.0,6.0,2.0
31904,6.0,18.0,2.0,0.0
31905,0.0,42.0,0.0,8.0
31906,7.0,4.0,3.0,0.0
31907,4.0,41.0,1.0,3.0
31908,5.0,70.0,5.0,31.0
31909,4.0,62.0,4.0,13.0
31910,7.0,21.0,3.0,5.0
31911,6.0,67.0,2.0,8.0
31912,3.0,46.0,1.0,10.0
31913,7.0,110.0,3.0,22.0
31914,9.0,154.0,5.0,45.0
31915,7.0,128.0,5.0,46.0
31916,11.0,34.0,7.0,16.0
31917,7.0,26.0,7.0,9.0
31918,4.0,9.0,5.0,0.0
31919,6.0,4.0,4.0,1.0
31920,1.0,8.0,0.0,5.0
31921,9.0,9.0,0.0,0.0
31922,5.0,4.0,1.0,0.0
31923,10.0,14.0,2.0,2.0
31924,12.0,48.0,3.0,2.0
31925,0.0,4.0,0.0,2.0
31926,0.0,185.0,0.0,59.0
31927,1.0,12.0,0.0,3.0
31928,11.0,27.0,3.0,3.0
31929,6.0,19.0,1.0,7.0
31930,8.0,96.0,0.0,28.0
31931,2.0,31.0,1.0,3.0
31932,1.0,14.0,1.0,0.0
31933,8.0,49.0,5.0,18.0
31934,3.0,33.0,3.0,6.0
31935,7.0,2.0,5.0,0.0
31936,9.0,65.0,4.0,5.0
31937,3.0,0.0,3.0,0.0
31938,4.0,36.0,4.0,3.0
31939,3.0,46.0,3.0,9.0
31940,5.0,8.0,1.0,1.0
31941,11.0,59.0,4.0,6.0
31942,13.0,398.0,11.0,103.0
31943,6.0,14.0,3.0,0.0
31944,9.0,94.0,5.0,52.0
31945,9.0,24.0,3.0,1.0
31946,0.0,19.0,0.0,2.0
31947,7.0,21.0,5.0,0.0
31948,23.0,72.0,11.0,12.0
31949,0.0,49.0,0.0,12.0
31950,6.0,11.0,1.0,0.0
31951,5.0,14.0,3.0,6.0
31952,8.0,4.0,4.0,0.0
31953,12.0,162.0,5.0,28.0
31954,9.0,6.0,3.0,0.0
31955,10.0,27.0,4.0,2.0
31956,7.0,11.0,5.0,3.0
31957,4.0,20.0,4.0,2.0
31958,13.0,35.0,5.0,2.0
31959,7.0,7.0,5.0,1.0
31960,3.0,12.0,3.0,0.0
31961,3.0,4.0,1.0,0.0
31962,12.0,37.0,4.0,3.0
31963,0.0,2.0,0.0,1.0
31964,0.0,41.0,0.0,16.0
31965,33.0,178.0,13.0,32.0
31966,1.0,14.0,1.0,2.0
31967,5.0,30.0,3.0,8.0
31968,0.0,14.0,0.0,0.0
31969,11.0,27.0,4.0,1.0
31970,23.0,72.0,11.0,12.0
31971,0.0,24.0,0.0,5.0
31972,8.0,6.0,1.0,0.0
31973,10.0,9.0,4.0,0.0
31974,8.0,27.0,2.0,4.0
31975,22.0,92.0,14.0,32.0
31976,7.0,89.0,3.0,33.0
31977,8.0,137.0,1.0,16.0
31978,4.0,40.0,4.0,13.0
31979,25.0,121.0,13.0,25.0
31980,12.0,219.0,8.0,48.0
31981,9.0,172.0,5.0,64.0
31982,8.0,13.0,5.0,2.0
31983,3.0,16.0,2.0,0.0
31984,0.0,84.0,0.0,24.0
31985,0.0,14.0,0.0,3.0
31986,16.0,185.0,7.0,34.0
31987,6.0,36.0,3.0,8.0
31988,8.0,67.0,4.0,2.0
31989,7.0,8.0,2.0,0.0
31990,10.0,75.0,4.0,6.0
31991,1.0,2.0,2.0,0.0
31992,6.0,46.0,5.0,11.0
31993,6.0,67.0,6.0,27.0
31994,9.0,45.0,7.0,3.0
31995,9.0,15.0,3.0,1.0
31996,7.0,21.0,2.0,1.0
31997,11.0,41.0,1.0,7.0
31998,1.0,87.0,1.0,21.0
31999,0.0,32.0,0.0,6.0
32000,9.0,99.0,3.0,21.0
32001,0.0,7.0,0.0,1.0
32002,4.0,21.0,2.0,7.0
32003,0.0,36.0,0.0,4.0
32004,5.0,10.0,3.0,4.0
32005,12.0,37.0,8.0,4.0
32006,4.0,18.0,5.0,0.0
32007,15.0,30.0,7.0,2.0
32008,1.0,21.0,4.0,7.0
32009,1.0,10.0,0.0,0.0
32010,3.0,45.0,3.0,5.0
32011,11.0,4.0,2.0,0.0
32012,5.0,7.0,3.0,2.0
32013,2.0,15.0,2.0,6.0
32014,2.0,222.0,4.0,34.0
32015,8.0,14.0,1.0,0.0
32016,7.0,31.0,7.0,4.0
32017,10.0,17.0,8.0,3.0
32018,4.0,25.0,0.0,6.0
32019,2.0,3.0,1.0,0.0
32020,3.0,26.0,3.0,7.0
32021,8.0,8.0,1.0,0.0
32022,10.0,75.0,10.0,41.0
32023,4.0,25.0,4.0,4.0
32024,0.0,27.0,0.0,11.0
32025,3.0,95.0,1.0,32.0
32026,2.0,154.0,0.0,60.0
32027,2.0,43.0,2.0,27.0
32028,9.0,36.0,1.0,0.0
32029,0.0,22.0,0.0,4.0
32030,2.0,8.0,1.0,1.0
32031,5.0,13.0,5.0,2.0
32032,9.0,39.0,6.0,3.0
32033,7.0,57.0,2.0,4.0
32034,4.0,12.0,4.0,0.0
32035,5.0,33.0,1.0,5.0
32036,0.0,1.0,0.0,0.0
32037,14.0,180.0,6.0,53.0
32038,4.0,116.0,0.0,30.0
32039,4.0,5.0,4.0,1.0
32040,4.0,47.0,5.0,3.0
32041,0.0,260.0,0.0,63.0
32042,8.0,4.0,4.0,0.0
32043,10.0,113.0,6.0,40.0
32044,0.0,32.0,0.0,12.0
32045,8.0,6.0,2.0,0.0
32046,3.0,40.0,3.0,16.0
32047,7.0,40.0,2.0,1.0
32048,8.0,36.0,4.0,4.0
32049,0.0,0.0,0.0,0.0
32050,1.0,8.0,1.0,2.0
32051,12.0,63.0,5.0,18.0
32052,15.0,295.0,9.0,76.0
32053,6.0,29.0,2.0,4.0
32054,5.0,21.0,1.0,2.0
32055,3.0,45.0,1.0,14.0
32056,17.0,88.0,10.0,21.0
32057,0.0,38.0,1.0,8.0
32058,19.0,56.0,11.0,12.0
32059,6.0,12.0,0.0,0.0
32060,1.0,0.0,1.0,0.0
32061,7.0,34.0,1.0,3.0
32062,1.0,39.0,4.0,4.0
32063,0.0,14.0,0.0,2.0
32064,4.0,4.0,4.0,0.0
32065,10.0,79.0,0.0,20.0
32066,13.0,25.0,13.0,0.0
32067,9.0,39.0,3.0,3.0
32068,24.0,110.0,10.0,12.0
32069,9.0,14.0,2.0,0.0
32070,2.0,10.0,1.0,0.0
32071,16.0,75.0,5.0,3.0
32072,0.0,49.0,0.0,8.0
32073,13.0,20.0,7.0,2.0
32074,7.0,10.0,2.0,0.0
32075,25.0,121.0,13.0,20.0
32076,1.0,6.0,1.0,0.0
32077,8.0,11.0,2.0,3.0
32078,7.0,1.0,3.0,0.0
32079,7.0,58.0,3.0,12.0
32080,15.0,43.0,9.0,9.0
32081,9.0,22.0,4.0,0.0
32082,4.0,25.0,4.0,12.0
32083,8.0,4.0,6.0,1.0
32084,3.0,8.0,2.0,0.0
32085,0.0,35.0,0.0,16.0
32086,13.0,25.0,7.0,2.0
32087,8.0,33.0,6.0,10.0
32088,4.0,72.0,6.0,5.0
32089,7.0,16.0,6.0,1.0
32090,1.0,44.0,6.0,2.0
32091,1.0,12.0,0.0,1.0
32092,3.0,4.0,2.0,0.0
32093,13.0,48.0,4.0,4.0
32094,1.0,65.0,2.0,14.0
32095,4.0,18.0,4.0,6.0
32096,6.0,0.0,4.0,0.0
32097,16.0,60.0,3.0,11.0
32098,0.0,15.0,0.0,8.0
32099,0.0,48.0,0.0,15.0
32100,6.0,160.0,5.0,35.0
32101,1.0,2.0,1.0,0.0
32102,5.0,4.0,3.0,2.0
32103,5.0,26.0,2.0,0.0
32104,23.0,72.0,11.0,12.0
32105,23.0,90.0,11.0,12.0
32106,10.0,22.0,6.0,8.0
32107,7.0,47.0,7.0,20.0
32108,15.0,27.0,10.0,7.0
32109,2.0,2.0,0.0,0.0
32110,1.0,5.0,0.0,0.0
32111,12.0,20.0,4.0,0.0
32112,13.0,16.0,3.0,0.0
32113,7.0,40.0,3.0,2.0
32114,0.0,41.0,0.0,5.0
32115,5.0,105.0,3.0,32.0
32116,4.0,64.0,0.0,12.0
32117,16.0,99.0,8.0,26.0
32118,5.0,195.0,0.0,91.0
32119,7.0,57.0,8.0,8.0
32120,10.0,221.0,4.0,71.0
32121,11.0,32.0,6.0,1.0
32122,2.0,68.0,0.0,15.0
32123,0.0,48.0,0.0,12.0
32124,6.0,27.0,6.0,3.0
32125,7.0,227.0,0.0,67.0
32126,11.0,36.0,5.0,6.0
32127,15.0,55.0,8.0,2.0
32128,2.0,18.0,3.0,2.0
32129,10.0,40.0,4.0,1.0
32130,2.0,24.0,2.0,1.0
32131,0.0,105.0,0.0,32.0
32132,11.0,7.0,5.0,1.0
32133,9.0,28.0,3.0,1.0
32134,26.0,132.0,14.0,30.0
32135,0.0,55.0,0.0,14.0
32136,3.0,10.0,3.0,0.0
32137,14.0,42.0,6.0,1.0
32138,0.0,36.0,0.0,8.0
32139,15.0,70.0,7.0,10.0
32140,5.0,11.0,4.0,3.0
32141,5.0,21.0,5.0,1.0
32142,7.0,26.0,4.0,2.0
32143,12.0,55.0,5.0,4.0
32144,3.0,39.0,0.0,9.0
32145,4.0,34.0,3.0,11.0
32146,1.0,37.0,1.0,7.0
32147,0.0,8.0,0.0,2.0
32148,11.0,22.0,6.0,2.0
32149,3.0,65.0,3.0,13.0
32150,5.0,12.0,1.0,0.0
32151,5.0,10.0,2.0,0.0
32152,10.0,22.0,6.0,8.0
32153,7.0,105.0,3.0,48.0
32154,0.0,18.0,0.0,2.0
32155,1.0,55.0,1.0,19.0
32156,0.0,20.0,0.0,1.0
32157,25.0,121.0,13.0,25.0
32158,12.0,140.0,10.0,55.0
32159,0.0,38.0,2.0,4.0
32160,1.0,11.0,0.0,0.0
32161,4.0,8.0,3.0,0.0
32162,7.0,90.0,7.0,31.0
32163,1.0,58.0,0.0,24.0
32164,6.0,67.0,8.0,18.0
32165,40.0,367.0,16.0,67.0
32166,9.0,6.0,3.0,0.0
32167,0.0,20.0,1.0,2.0
32168,0.0,24.0,0.0,6.0
32169,9.0,13.0,3.0,0.0
32170,5.0,19.0,2.0,3.0
32171,7.0,20.0,0.0,0.0
32172,19.0,56.0,11.0,12.0
32173,11.0,20.0,5.0,2.0
32174,2.0,38.0,4.0,7.0
32175,1.0,82.0,0.0,17.0
32176,0.0,17.0,2.0,0.0
32177,1.0,25.0,1.0,7.0
32178,3.0,26.0,1.0,2.0
32179,10.0,34.0,3.0,1.0
32180,5.0,12.0,4.0,1.0
32181,5.0,109.0,3.0,26.0
32182,12.0,42.0,6.0,5.0
32183,7.0,32.0,2.0,10.0
32184,3.0,31.0,1.0,12.0
32185,6.0,37.0,0.0,7.0
32186,7.0,53.0,7.0,28.0
32187,9.0,29.0,8.0,8.0
32188,8.0,16.0,2.0,0.0
32189,3.0,68.0,1.0,12.0
32190,1.0,8.0,1.0,8.0
32191,0.0,53.0,1.0,0.0
32192,21.0,92.0,13.0,32.0
32193,3.0,23.0,1.0,3.0
32194,1.0,18.0,1.0,0.0
32195,7.0,4.0,5.0,1.0
32196,4.0,76.0,0.0,22.0
32197,1.0,15.0,1.0,4.0
32198,6.0,14.0,2.0,2.0
32199,5.0,8.0,7.0,4.0
32200,7.0,26.0,7.0,2.0
32201,2.0,49.0,0.0,7.0
32202,18.0,89.0,7.0,12.0
32203,12.0,33.0,5.0,0.0
32204,4.0,23.0,3.0,1.0
32205,23.0,106.0,13.0,26.0
32206,1.0,41.0,1.0,16.0
32207,5.0,27.0,1.0,1.0
32208,16.0,112.0,10.0,23.0
32209,8.0,40.0,1.0,7.0
32210,20.0,79.0,9.0,23.0
32211,26.0,121.0,10.0,9.0
32212,7.0,7.0,3.0,0.0
32213,0.0,18.0,0.0,6.0
32214,5.0,18.0,0.0,0.0
32215,11.0,26.0,3.0,0.0
32216,12.0,38.0,7.0,2.0
32217,0.0,85.0,4.0,4.0
32218,5.0,26.0,3.0,3.0
32219,2.0,34.0,1.0,15.0
32220,5.0,24.0,3.0,3.0
32221,12.0,21.0,9.0,6.0
32222,10.0,181.0,0.0,41.0
32223,14.0,24.0,2.0,0.0
32224,15.0,44.0,11.0,22.0
32225,0.0,14.0,0.0,4.0
32226,5.0,6.0,3.0,0.0
32227,8.0,229.0,1.0,28.0
32228,3.0,7.0,0.0,0.0
32229,1.0,3.0,0.0,0.0
32230,9.0,6.0,3.0,0.0
32231,21.0,72.0,11.0,12.0
32232,2.0,30.0,4.0,2.0
32233,3.0,14.0,5.0,3.0
32234,0.0,23.0,2.0,1.0
32235,1.0,3.0,1.0,0.0
32236,10.0,30.0,7.0,2.0
32237,8.0,145.0,2.0,54.0
32238,12.0,47.0,5.0,3.0
32239,4.0,29.0,1.0,4.0
32240,9.0,44.0,6.0,8.0
32241,8.0,105.0,4.0,29.0
32242,7.0,2.0,3.0,0.0
32243,16.0,42.0,10.0,12.0
32244,7.0,59.0,5.0,3.0
32245,0.0,228.0,0.0,80.0
32246,23.0,72.0,11.0,12.0
32247,6.0,16.0,1.0,0.0
32248,7.0,42.0,1.0,2.0
32249,18.0,268.0,2.0,32.0
32250,1.0,32.0,1.0,8.0
32251,6.0,36.0,4.0,7.0
32252,7.0,6.0,1.0,0.0
32253,6.0,0.0,3.0,0.0
32254,11.0,32.0,5.0,3.0
32255,4.0,120.0,3.0,30.0
32256,8.0,51.0,4.0,15.0
32257,0.0,11.0,0.0,2.0
32258,0.0,13.0,1.0,0.0
32259,7.0,25.0,3.0,7.0
32260,26.0,132.0,14.0,30.0
32261,0.0,159.0,0.0,26.0
32262,7.0,8.0,2.0,0.0
32263,0.0,82.0,0.0,29.0
32264,4.0,61.0,6.0,26.0
32265,10.0,63.0,4.0,23.0
32266,7.0,11.0,1.0,0.0
32267,5.0,33.0,5.0,6.0
32268,7.0,78.0,5.0,24.0
32269,2.0,34.0,1.0,7.0
32270,1.0,59.0,3.0,14.0
32271,7.0,36.0,6.0,2.0
32272,1.0,10.0,0.0,1.0
32273,4.0,66.0,0.0,6.0
32274,20.0,83.0,7.0,8.0
32275,6.0,16.0,5.0,2.0
32276,6.0,30.0,2.0,3.0
32277,0.0,8.0,1.0,0.0
32278,8.0,4.0,4.0,0.0
32279,3.0,26.0,1.0,8.0
32280,2.0,1.0,0.0,0.0
32281,8.0,3.0,4.0,1.0
32282,8.0,20.0,5.0,6.0
32283,0.0,19.0,0.0,14.0
32284,9.0,165.0,1.0,43.0
32285,24.0,100.0,10.0,9.0
32286,9.0,6.0,5.0,0.0
32287,3.0,32.0,1.0,7.0
32288,0.0,34.0,0.0,8.0
32289,21.0,80.0,15.0,44.0
32290,17.0,145.0,5.0,36.0
32291,4.0,23.0,5.0,4.0
32292,8.0,175.0,9.0,48.0
32293,8.0,6.0,4.0,0.0
32294,7.0,11.0,5.0,4.0
32295,5.0,85.0,1.0,11.0
32296,7.0,116.0,7.0,48.0
32297,3.0,14.0,0.0,1.0
32298,10.0,36.0,1.0,4.0
32299,9.0,36.0,7.0,2.0
32300,7.0,6.0,3.0,0.0
32301,6.0,9.0,3.0,0.0
32302,0.0,97.0,0.0,28.0
32303,5.0,90.0,1.0,9.0
32304,5.0,8.0,3.0,2.0
32305,3.0,31.0,3.0,6.0
32306,6.0,2.0,0.0,0.0
32307,17.0,48.0,17.0,48.0
32308,5.0,1.0,3.0,0.0
32309,14.0,31.0,8.0,4.0
32310,5.0,1.0,1.0,0.0
32311,0.0,25.0,0.0,1.0
32312,1.0,0.0,0.0,0.0
32313,6.0,51.0,6.0,12.0
32314,1.0,35.0,0.0,7.0
32315,0.0,120.0,0.0,96.0
32316,0.0,34.0,1.0,6.0
32317,3.0,51.0,1.0,18.0
32318,1.0,22.0,0.0,1.0
32319,5.0,20.0,0.0,5.0
32320,4.0,19.0,1.0,3.0
32321,4.0,0.0,0.0,0.0
32322,4.0,49.0,4.0,4.0
32323,6.0,13.0,4.0,3.0
32324,28.0,140.0,9.0,18.0
32325,5.0,4.0,2.0,0.0
32326,15.0,103.0,11.0,42.0
32327,9.0,13.0,3.0,0.0
32328,0.0,24.0,0.0,6.0
32329,4.0,52.0,4.0,4.0
32330,4.0,27.0,0.0,5.0
32331,8.0,16.0,2.0,0.0
32332,5.0,12.0,3.0,2.0
32333,0.0,40.0,0.0,8.0
32334,0.0,28.0,1.0,2.0
32335,10.0,28.0,0.0,3.0
32336,7.0,66.0,1.0,7.0
32337,9.0,14.0,5.0,0.0
32338,9.0,37.0,7.0,4.0
32339,6.0,17.0,6.0,7.0
32340,1.0,5.0,1.0,1.0
32341,6.0,72.0,3.0,30.0
32342,11.0,53.0,3.0,7.0
32343,3.0,21.0,1.0,5.0
32344,2.0,41.0,2.0,15.0
32345,13.0,63.0,5.0,20.0
32346,0.0,36.0,0.0,3.0
32347,7.0,17.0,1.0,0.0
32348,14.0,101.0,7.0,29.0
32349,21.0,72.0,9.0,6.0
32350,5.0,131.0,0.0,6.0
32351,6.0,77.0,4.0,8.0
32352,1.0,17.0,3.0,4.0
32353,0.0,51.0,4.0,3.0
32354,3.0,21.0,1.0,2.0
32355,8.0,35.0,4.0,9.0
32356,6.0,6.0,7.0,1.0
32357,4.0,6.0,0.0,3.0
32358,7.0,38.0,2.0,4.0
32359,4.0,2.0,0.0,0.0
32360,3.0,3.0,0.0,0.0
32361,10.0,9.0,7.0,1.0
32362,7.0,58.0,3.0,14.0
32363,14.0,69.0,6.0,29.0
32364,0.0,262.0,0.0,110.0
32365,8.0,11.0,2.0,0.0
32366,0.0,6.0,0.0,1.0
32367,6.0,36.0,3.0,5.0
32368,1.0,35.0,0.0,18.0
32369,7.0,29.0,3.0,5.0
32370,0.0,66.0,0.0,3.0
32371,1.0,35.0,0.0,3.0
32372,15.0,44.0,9.0,14.0
32373,3.0,0.0,0.0,0.0
32374,9.0,10.0,5.0,0.0
32375,8.0,4.0,2.0,0.0
32376,16.0,43.0,9.0,6.0
32377,18.0,42.0,7.0,8.0
32378,1.0,59.0,0.0,9.0
32379,1.0,14.0,1.0,1.0
32380,15.0,142.0,10.0,23.0
32381,3.0,142.0,1.0,27.0
32382,0.0,18.0,0.0,1.0
32383,11.0,62.0,1.0,1.0
32384,2.0,9.0,1.0,0.0
32385,6.0,16.0,2.0,2.0
32386,15.0,26.0,10.0,4.0
32387,4.0,2.0,4.0,0.0
32388,8.0,8.0,1.0,0.0
32389,15.0,208.0,6.0,23.0
32390,2.0,32.0,2.0,7.0
32391,10.0,58.0,8.0,9.0
32392,0.0,25.0,0.0,7.0
32393,0.0,20.0,1.0,0.0
32394,2.0,49.0,0.0,13.0
32395,10.0,120.0,6.0,26.0
32396,6.0,99.0,4.0,44.0
32397,2.0,37.0,2.0,5.0
32398,5.0,9.0,3.0,1.0
32399,16.0,42.0,10.0,12.0
32400,3.0,20.0,4.0,4.0
32401,0.0,20.0,0.0,6.0
32402,7.0,2.0,3.0,0.0
32403,0.0,44.0,1.0,9.0
32404,4.0,59.0,0.0,14.0
32405,4.0,10.0,4.0,0.0
32406,4.0,66.0,1.0,4.0
32407,13.0,55.0,5.0,6.0
32408,0.0,113.0,0.0,32.0
32409,6.0,18.0,3.0,2.0
32410,20.0,140.0,15.0,67.0
32411,4.0,2.0,4.0,0.0
32412,3.0,11.0,1.0,0.0
32413,6.0,17.0,1.0,0.0
32414,8.0,75.0,2.0,28.0
32415,2.0,17.0,2.0,2.0
32416,1.0,161.0,1.0,38.0
32417,8.0,98.0,4.0,17.0
32418,0.0,106.0,1.0,51.0
32419,1.0,45.0,1.0,12.0
32420,0.0,27.0,0.0,10.0
32421,23.0,110.0,13.0,32.0
32422,10.0,1.0,12.0,0.0
32423,10.0,159.0,1.0,28.0
32424,14.0,97.0,10.0,18.0
32425,0.0,15.0,0.0,3.0
32426,1.0,22.0,2.0,4.0
32427,11.0,30.0,7.0,2.0
32428,17.0,56.0,5.0,2.0
32429,11.0,35.0,7.0,7.0
32430,11.0,53.0,3.0,10.0
32431,7.0,71.0,7.0,18.0
32432,16.0,43.0,10.0,9.0
32433,6.0,92.0,3.0,9.0
32434,37.0,98.0,11.0,4.0
32435,42.0,172.0,14.0,12.0
32436,3.0,54.0,5.0,12.0
32437,8.0,140.0,6.0,34.0
32438,9.0,9.0,5.0,1.0
32439,5.0,38.0,2.0,2.0
32440,14.0,39.0,5.0,3.0
32441,7.0,35.0,3.0,11.0
32442,7.0,23.0,1.0,0.0
32443,23.0,72.0,11.0,12.0
32444,2.0,0.0,2.0,0.0
32445,0.0,22.0,0.0,14.0
32446,4.0,30.0,4.0,5.0
32447,2.0,22.0,2.0,6.0
32448,0.0,18.0,0.0,2.0
32449,10.0,31.0,3.0,2.0
32450,8.0,20.0,1.0,1.0
32451,32.0,178.0,15.0,44.0
32452,0.0,20.0,1.0,0.0
32453,13.0,32.0,4.0,0.0
32454,28.0,199.0,18.0,84.0
32455,12.0,61.0,3.0,6.0
32456,2.0,11.0,2.0,8.0
32457,9.0,144.0,6.0,46.0
32458,1.0,15.0,1.0,2.0
32459,3.0,44.0,5.0,8.0
32460,7.0,15.0,4.0,0.0
32461,21.0,124.0,5.0,6.0
32462,1.0,18.0,1.0,1.0
32463,0.0,73.0,1.0,13.0
32464,7.0,41.0,3.0,6.0
32465,1.0,14.0,1.0,1.0
32466,27.0,132.0,15.0,30.0
32467,7.0,34.0,7.0,6.0
32468,2.0,74.0,2.0,25.0
32469,19.0,76.0,8.0,4.0
32470,6.0,62.0,2.0,28.0
32471,3.0,16.0,0.0,1.0
32472,9.0,6.0,5.0,0.0
32473,7.0,22.0,3.0,2.0
32474,5.0,10.0,3.0,6.0
32475,1.0,35.0,1.0,9.0
